staging_record_id,ucr_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
STG028404,UCR010072,MARKETING,MKT007102,DCL010144,PCL010072,unresolved_singleton,Unresolved,1,1,,,
STG028415,UCR010073,MARKETING,MKT007113,DCL010145,PCL010073,unresolved_singleton,Unresolved,1,1,,,
STG028419,UCR010074,MARKETING,MKT007117,DCL010147,PCL010074,unresolved_singleton,Unresolved,1,1,,,
STG028425,UCR010075,MARKETING,MKT007123,DCL010148,PCL010075,unresolved_singleton,Unresolved,1,1,,,
STG028446,UCR010076,MARKETING,MKT007144,DCL010149,PCL010076,unresolved_singleton,Unresolved,1,1,,,
STG028468,UCR010077,MARKETING,MKT007166,DCL010150,PCL010077,unresolved_singleton,Unresolved,1,1,,,
STG028513,UCR010079,MARKETING,MKT007211,DCL010152,PCL010079,unresolved_singleton,Unresolved,1,1,,,
STG028549,UCR010080,MARKETING,MKT007247,DCL010153,PCL010080,unresolved_singleton,Unresolved,1,1,,,
STG028621,UCR010081,MARKETING,MKT007319,DCL010154,PCL010081,unresolved_singleton,Unresolved,1,1,,,
STG028637,UCR010082,MARKETING,MKT007335,DCL010155,PCL010082,unresolved_singleton,Unresolved,1,1,,,
STG028651,UCR010083,MARKETING,MKT007349,DCL010156,PCL010083,unresolved_singleton,Unresolved,1,1,,,
STG028653,UCR010084,MARKETING,MKT007351,DCL010157,PCL010084,unresolved_singleton,Unresolved,1,1,,,
STG028669,UCR010085,MARKETING,MKT007367,DCL010158,PCL010085,unresolved_singleton,Unresolved,1,1,,,
STG028684,UCR010086,MARKETING,MKT007382,DCL010159,PCL010086,unresolved_singleton,Unresolved,1,1,,,
STG028724,UCR010087,MARKETING,MKT007422,DCL010160,PCL010087,unresolved_singleton,Unresolved,1,1,,,
STG028734,UCR010088,MARKETING,MKT007432,DCL010161,PCL010088,unresolved_singleton,Unresolved,1,1,,,
STG028737,UCR010089,MARKETING,MKT007435,DCL010162,PCL010089,unresolved_singleton,Unresolved,1,1,,,
STG028753,UCR010091,MARKETING,MKT007451,DCL010164,PCL010091,unresolved_singleton,Unresolved,1,1,,,
STG028822,UCR010092,MARKETING,MKT007520,DCL010165,PCL010092,unresolved_singleton,Unresolved,1,1,,,
STG028825,UCR010093,MARKETING,MKT007523,DCL010166,PCL010093,unresolved_singleton,Unresolved,1,1,,,
STG028828,UCR010094,MARKETING,MKT007526,DCL010167,PCL010094,unresolved_singleton,Unresolved,1,1,,,
STG028837,UCR010095,MARKETING,MKT007535,DCL010169,PCL010095,unresolved_singleton,Unresolved,1,1,,,
STG028849,UCR010096,MARKETING,MKT007547,DCL010170,PCL010096,unresolved_singleton,Unresolved,1,1,,,
STG028892,UCR010097,MARKETING,MKT007590,DCL010171,PCL010097,unresolved_singleton,Unresolved,1,1,,,
STG028905,UCR010098,MARKETING,MKT007603,DCL010172,PCL010098,unresolved_singleton,Unresolved,1,1,,,
STG028949,UCR010101,MARKETING,MKT007647,DCL010175,PCL010101,unresolved_singleton,Unresolved,1,1,,,
STG028957,UCR010102,MARKETING,MKT007655,DCL010176,PCL010102,unresolved_singleton,Unresolved,1,1,,,
STG028993,UCR010103,MARKETING,MKT007691,DCL010177,PCL010103,unresolved_singleton,Unresolved,1,1,,,
STG029034,UCR010104,MARKETING,MKT007732,DCL010178,PCL010104,unresolved_singleton,Unresolved,1,1,,,
STG029039,UCR010105,MARKETING,MKT007737,DCL010179,PCL010105,unresolved_singleton,Unresolved,1,1,,,
STG029041,UCR010106,MARKETING,MKT007739,DCL010180,PCL010106,unresolved_singleton,Unresolved,1,1,,,
STG029058,UCR010107,MARKETING,MKT007756,DCL010181,PCL010107,unresolved_singleton,Unresolved,1,1,,,
STG029059,UCR010108,MARKETING,MKT007757,DCL010182,PCL010108,unresolved_singleton,Unresolved,1,1,,,
STG029062,UCR010110,MARKETING,MKT007760,DCL010184,PCL010110,unresolved_singleton,Unresolved,1,1,,,
STG029116,UCR010112,MARKETING,MKT007814,DCL010186,PCL010112,unresolved_singleton,Unresolved,1,1,,,
STG029128,UCR010113,MARKETING,MKT007826,DCL010187,PCL010113,unresolved_singleton,Unresolved,1,1,,,
STG029155,UCR010114,MARKETING,MKT007853,DCL010188,PCL010114,unresolved_singleton,Unresolved,1,1,,,
STG029171,UCR010115,MARKETING,MKT007869,DCL010189,PCL010115,unresolved_singleton,Unresolved,1,1,,,
STG029172,UCR010116,MARKETING,MKT007870,DCL010190,PCL010116,unresolved_singleton,Unresolved,1,1,,,
STG029194,UCR010118,MARKETING,MKT007892,DCL010192,PCL010118,unresolved_singleton,Unresolved,1,1,,,
STG029274,UCR010122,MARKETING,MKT007972,DCL010196,PCL010122,unresolved_singleton,Unresolved,1,1,,,
STG029277,UCR010123,MARKETING,MKT007975,DCL010197,PCL010123,unresolved_singleton,Unresolved,1,1,,,
STG029295,UCR010124,MARKETING,MKT007993,DCL010199,PCL010124,unresolved_singleton,Unresolved,1,1,,,
STG029316,UCR010125,MARKETING,MKT008014,DCL010200,PCL010125,unresolved_singleton,Unresolved,1,1,,,
STG029344,UCR010126,MARKETING,MKT008042,DCL010201,PCL010126,unresolved_singleton,Unresolved,1,1,,,
STG029349,UCR010127,MARKETING,MKT008047,DCL010202,PCL010127,unresolved_singleton,Unresolved,1,1,,,
STG029393,UCR010128,MARKETING,MKT008091,DCL010203,PCL010128,unresolved_singleton,Unresolved,1,1,,,
STG029433,UCR010130,MARKETING,MKT008131,DCL010205,PCL010130,unresolved_singleton,Unresolved,1,1,,,
STG029435,UCR010131,MARKETING,MKT008133,DCL010206,PCL010131,unresolved_singleton,Unresolved,1,1,,,
STG029447,UCR010132,MARKETING,MKT008145,DCL010207,PCL010132,unresolved_singleton,Unresolved,1,1,,,
STG029449,UCR010133,MARKETING,MKT008147,DCL010208,PCL010133,unresolved_singleton,Unresolved,1,1,,,
STG029460,UCR010134,MARKETING,MKT008158,DCL010209,PCL010134,unresolved_singleton,Unresolved,1,1,,,
STG029475,UCR010135,MARKETING,MKT008173,DCL010210,PCL010135,unresolved_singleton,Unresolved,1,1,,,
STG029477,UCR010136,MARKETING,MKT008175,DCL010211,PCL010136,unresolved_singleton,Unresolved,1,1,,,
STG029501,UCR010137,MARKETING,MKT008199,DCL010212,PCL010137,unresolved_singleton,Unresolved,1,1,,,
STG029510,UCR010139,MARKETING,MKT008208,DCL010214,PCL010139,unresolved_singleton,Unresolved,1,1,,,
STG029512,UCR010140,MARKETING,MKT008210,DCL010215,PCL010140,unresolved_singleton,Unresolved,1,1,,,
STG029524,UCR010141,MARKETING,MKT008222,DCL010217,PCL010141,unresolved_singleton,Unresolved,1,1,,,
STG029539,UCR010142,MARKETING,MKT008237,DCL010218,PCL010142,unresolved_singleton,Unresolved,1,1,,,
STG029550,UCR010144,MARKETING,MKT008248,DCL010220,PCL010144,unresolved_singleton,Unresolved,1,1,,,
STG029569,UCR010145,MARKETING,MKT008267,DCL010221,PCL010145,unresolved_singleton,Unresolved,1,1,,,
STG029588,UCR010146,MARKETING,MKT008286,DCL010222,PCL010146,unresolved_singleton,Unresolved,1,1,,,
STG029603,UCR010147,MARKETING,MKT008301,DCL010223,PCL010147,unresolved_singleton,Unresolved,1,1,,,
STG029607,UCR010148,MARKETING,MKT008305,DCL010224,PCL010148,unresolved_singleton,Unresolved,1,1,,,
STG029608,UCR010149,MARKETING,MKT008306,DCL010225,PCL010149,unresolved_singleton,Unresolved,1,1,,,
STG029610,UCR010150,MARKETING,MKT008308,DCL010226,PCL010150,unresolved_singleton,Unresolved,1,1,,,
STG029659,UCR010151,MARKETING,MKT008357,DCL010227,PCL010151,unresolved_singleton,Unresolved,1,1,,,
STG029661,UCR010152,MARKETING,MKT008359,DCL010228,PCL010152,unresolved_singleton,Unresolved,1,1,,,
STG029673,UCR010153,MARKETING,MKT008371,DCL010229,PCL010153,unresolved_singleton,Unresolved,1,1,,,
STG029687,UCR010154,MARKETING,MKT008385,DCL010230,PCL010154,unresolved_singleton,Unresolved,1,1,,,
STG029711,UCR010155,MARKETING,MKT008409,DCL010231,PCL010155,unresolved_singleton,Unresolved,1,1,,,
STG029712,UCR010156,MARKETING,MKT008410,DCL010232,PCL010156,unresolved_singleton,Unresolved,1,1,,,
STG029743,UCR010159,MARKETING,MKT008441,DCL010235,PCL010159,unresolved_singleton,Unresolved,1,1,,,
STG029754,UCR010160,MARKETING,MKT008452,DCL010236,PCL010160,unresolved_singleton,Unresolved,1,1,,,
STG029792,UCR010163,MARKETING,MKT008490,DCL010239,PCL010163,unresolved_singleton,Unresolved,1,1,,,
STG029803,UCR010164,MARKETING,MKT008501,DCL010240,PCL010164,unresolved_singleton,Unresolved,1,1,,,
STG029807,UCR010165,MARKETING,MKT008505,DCL010241,PCL010165,unresolved_singleton,Unresolved,1,1,,,
STG029836,UCR010166,MARKETING,MKT008534,DCL010242,PCL010166,unresolved_singleton,Unresolved,1,1,,,
STG029878,UCR010168,MARKETING,MKT008576,DCL010244,PCL010168,unresolved_singleton,Unresolved,1,1,,,
STG029885,UCR010169,MARKETING,MKT008583,DCL010245,PCL010169,unresolved_singleton,Unresolved,1,1,,,
STG029896,UCR010170,MARKETING,MKT008594,DCL010247,PCL010170,unresolved_singleton,Unresolved,1,1,,,
STG029905,UCR010171,MARKETING,MKT008603,DCL010248,PCL010171,unresolved_singleton,Unresolved,1,1,,,
STG029928,UCR010172,MARKETING,MKT008626,DCL010249,PCL010172,unresolved_singleton,Unresolved,1,1,,,
STG029929,UCR010173,MARKETING,MKT008627,DCL010250,PCL010173,unresolved_singleton,Unresolved,1,1,,,
STG029936,UCR010174,MARKETING,MKT008634,DCL010251,PCL010174,unresolved_singleton,Unresolved,1,1,,,
STG029951,UCR010175,MARKETING,MKT008649,DCL010252,PCL010175,unresolved_singleton,Unresolved,1,1,,,
STG029973,UCR010176,MARKETING,MKT008671,DCL010253,PCL010176,unresolved_singleton,Unresolved,1,1,,,
STG030012,UCR010178,MARKETING,MKT008710,DCL010255,PCL010178,unresolved_singleton,Unresolved,1,1,,,
STG030027,UCR010179,MARKETING,MKT008725,DCL010256,PCL010179,unresolved_singleton,Unresolved,1,1,,,
STG030029,UCR010180,MARKETING,MKT008727,DCL010257,PCL010180,unresolved_singleton,Unresolved,1,1,,,
STG030038,UCR010181,MARKETING,MKT008736,DCL010258,PCL010181,unresolved_singleton,Unresolved,1,1,,,
STG030041,UCR010182,MARKETING,MKT008739,DCL010259,PCL010182,unresolved_singleton,Unresolved,1,1,,,
STG030058,UCR010183,MARKETING,MKT008756,DCL010260,PCL010183,unresolved_singleton,Unresolved,1,1,,,
STG030067,UCR010184,MARKETING,MKT008765,DCL010261,PCL010184,unresolved_singleton,Unresolved,1,1,,,
STG030073,UCR010185,MARKETING,MKT008771,DCL010262,PCL010185,unresolved_singleton,Unresolved,1,1,,,
STG030101,UCR010186,MARKETING,MKT008799,DCL010263,PCL010186,unresolved_singleton,Unresolved,1,1,,,
STG030105,UCR010187,MARKETING,MKT008803,DCL010264,PCL010187,unresolved_singleton,Unresolved,1,1,,,
STG030142,UCR010189,MARKETING,MKT008840,DCL010267,PCL010189,unresolved_singleton,Unresolved,1,1,,,
STG030144,UCR010190,MARKETING,MKT008842,DCL010268,PCL010190,unresolved_singleton,Unresolved,1,1,,,
STG030196,UCR010192,MARKETING,MKT008894,DCL010270,PCL010192,unresolved_singleton,Unresolved,1,1,,,
STG030206,UCR010193,MARKETING,MKT008904,DCL010271,PCL010193,unresolved_singleton,Unresolved,1,1,,,
STG030254,UCR010194,MARKETING,MKT008952,DCL010272,PCL010194,unresolved_singleton,Unresolved,1,1,,,
STG030255,UCR010195,MARKETING,MKT008953,DCL010273,PCL010195,unresolved_singleton,Unresolved,1,1,,,
STG030273,UCR010196,MARKETING,MKT008971,DCL010274,PCL010196,unresolved_singleton,Unresolved,1,1,,,
STG030294,UCR010197,MARKETING,MKT008992,DCL010275,PCL010197,unresolved_singleton,Unresolved,1,1,,,
STG030333,UCR010199,MARKETING,MKT009031,DCL010277,PCL010199,unresolved_singleton,Unresolved,1,1,,,
STG030336,UCR010200,MARKETING,MKT009034,DCL010278,PCL010200,unresolved_singleton,Unresolved,1,1,,,
STG030337,UCR010201,MARKETING,MKT009035,DCL010279,PCL010201,unresolved_singleton,Unresolved,1,1,,,
STG030347,UCR010202,MARKETING,MKT009045,DCL010280,PCL010202,unresolved_singleton,Unresolved,1,1,,,
STG030350,UCR010203,MARKETING,MKT009048,DCL010281,PCL010203,unresolved_singleton,Unresolved,1,1,,,
STG030367,UCR010204,MARKETING,MKT009065,DCL010282,PCL010204,unresolved_singleton,Unresolved,1,1,,,
STG030372,UCR010205,MARKETING,MKT009070,DCL010283,PCL010205,unresolved_singleton,Unresolved,1,1,,,
STG030382,UCR010206,MARKETING,MKT009080,DCL010284,PCL010206,unresolved_singleton,Unresolved,1,1,,,
STG030390,UCR010207,MARKETING,MKT009088,DCL010285,PCL010207,unresolved_singleton,Unresolved,1,1,,,
STG030410,UCR010208,MARKETING,MKT009108,DCL010286,PCL010208,unresolved_singleton,Unresolved,1,1,,,
STG030431,UCR010209,MARKETING,MKT009129,DCL010287,PCL010209,unresolved_singleton,Unresolved,1,1,,,
STG030442,UCR010210,MARKETING,MKT009140,DCL010289,PCL010210,unresolved_singleton,Unresolved,1,1,,,
STG030459,UCR010211,MARKETING,MKT009157,DCL010290,PCL010211,unresolved_singleton,Unresolved,1,1,,,
STG030477,UCR010213,MARKETING,MKT009175,DCL010292,PCL010213,unresolved_singleton,Unresolved,1,1,,,
STG030487,UCR010214,MARKETING,MKT009185,DCL010293,PCL010214,unresolved_singleton,Unresolved,1,1,,,
STG030517,UCR010215,MARKETING,MKT009215,DCL010294,PCL010215,unresolved_singleton,Unresolved,1,1,,,
STG030533,UCR010217,MARKETING,MKT009231,DCL010296,PCL010217,unresolved_singleton,Unresolved,1,1,,,
STG030545,UCR010218,MARKETING,MKT009243,DCL010297,PCL010218,unresolved_singleton,Unresolved,1,1,,,
STG030547,UCR010219,MARKETING,MKT009245,DCL010298,PCL010219,unresolved_singleton,Unresolved,1,1,,,
STG030560,UCR010220,MARKETING,MKT009258,DCL010299,PCL010220,unresolved_singleton,Unresolved,1,1,,,
STG030589,UCR010221,MARKETING,MKT009287,DCL010300,PCL010221,unresolved_singleton,Unresolved,1,1,,,
STG030597,UCR010222,MARKETING,MKT009295,DCL010302,PCL010222,unresolved_singleton,Unresolved,1,1,,,
STG030613,UCR010223,MARKETING,MKT009311,DCL010303,PCL010223,unresolved_singleton,Unresolved,1,1,,,
STG030630,UCR010225,MARKETING,MKT009328,DCL010305,PCL010225,unresolved_singleton,Unresolved,1,1,,,
STG030676,UCR010228,MARKETING,MKT009374,DCL010308,PCL010228,unresolved_singleton,Unresolved,1,1,,,
STG030678,UCR010229,MARKETING,MKT009376,DCL010309,PCL010229,unresolved_singleton,Unresolved,1,1,,,
STG030715,UCR010230,MARKETING,MKT009413,DCL010310,PCL010230,unresolved_singleton,Unresolved,1,1,,,
STG030776,UCR010232,MARKETING,MKT009474,DCL010312,PCL010232,unresolved_singleton,Unresolved,1,1,,,
STG030793,UCR010233,MARKETING,MKT009491,DCL010314,PCL010233,unresolved_singleton,Unresolved,1,1,,,
STG030798,UCR010234,MARKETING,MKT009496,DCL010315,PCL010234,unresolved_singleton,Unresolved,1,1,,,
STG030804,UCR010235,MARKETING,MKT009502,DCL010316,PCL010235,unresolved_singleton,Unresolved,1,1,,,
STG030816,UCR010238,MARKETING,MKT009514,DCL010319,PCL010238,unresolved_singleton,Unresolved,1,1,,,
STG030823,UCR010239,MARKETING,MKT009521,DCL010321,PCL010239,unresolved_singleton,Unresolved,1,1,,,
STG030856,UCR010240,MARKETING,MKT009554,DCL010322,PCL010240,unresolved_singleton,Unresolved,1,1,,,
STG030884,UCR010241,MARKETING,MKT009582,DCL010323,PCL010241,unresolved_singleton,Unresolved,1,1,,,
STG030896,UCR010242,MARKETING,MKT009594,DCL010324,PCL010242,unresolved_singleton,Unresolved,1,1,,,
STG030907,UCR010243,MARKETING,MKT009605,DCL010325,PCL010243,unresolved_singleton,Unresolved,1,1,,,
STG030914,UCR010244,MARKETING,MKT009612,DCL010326,PCL010244,unresolved_singleton,Unresolved,1,1,,,
STG030920,UCR010245,MARKETING,MKT009618,DCL010327,PCL010245,unresolved_singleton,Unresolved,1,1,,,
STG030921,UCR010246,MARKETING,MKT009619,DCL010328,PCL010246,unresolved_singleton,Unresolved,1,1,,,
STG030927,UCR010247,MARKETING,MKT009625,DCL010329,PCL010247,unresolved_singleton,Unresolved,1,1,,,
STG030928,UCR010248,MARKETING,MKT009626,DCL010330,PCL010248,unresolved_singleton,Unresolved,1,1,,,
STG030979,UCR010252,MARKETING,MKT009677,DCL010334,PCL010252,unresolved_singleton,Unresolved,1,1,,,
STG030983,UCR010253,MARKETING,MKT009681,DCL010335,PCL010253,unresolved_singleton,Unresolved,1,1,,,
STG031019,UCR010254,MARKETING,MKT009717,DCL010336,PCL010254,unresolved_singleton,Unresolved,1,1,,,
STG031022,UCR010255,MARKETING,MKT009720,DCL010337,PCL010255,unresolved_singleton,Unresolved,1,1,,,
STG031036,UCR010256,MARKETING,MKT009734,DCL010338,PCL010256,unresolved_singleton,Unresolved,1,1,,,
STG031042,UCR010257,MARKETING,MKT009740,DCL010339,PCL010257,unresolved_singleton,Unresolved,1,1,,,
STG031046,UCR010258,MARKETING,MKT009744,DCL010340,PCL010258,unresolved_singleton,Unresolved,1,1,,,
STG031058,UCR010259,MARKETING,MKT009756,DCL010341,PCL010259,unresolved_singleton,Unresolved,1,1,,,
STG031069,UCR010260,MARKETING,MKT009767,DCL010342,PCL010260,unresolved_singleton,Unresolved,1,1,,,
STG031083,UCR010261,MARKETING,MKT009781,DCL010343,PCL010261,unresolved_singleton,Unresolved,1,1,,,
STG031084,UCR010262,MARKETING,MKT009782,DCL010344,PCL010262,unresolved_singleton,Unresolved,1,1,,,
STG031098,UCR010263,MARKETING,MKT009796,DCL010345,PCL010263,unresolved_singleton,Unresolved,1,1,,,
STG031111,UCR010264,MARKETING,MKT009809,DCL010346,PCL010264,unresolved_singleton,Unresolved,1,1,,,
STG031131,UCR010265,MARKETING,MKT009829,DCL010347,PCL010265,unresolved_singleton,Unresolved,1,1,,,
STG031132,UCR010266,MARKETING,MKT009830,DCL010348,PCL010266,unresolved_singleton,Unresolved,1,1,,,
STG031158,UCR010267,MARKETING,MKT009856,DCL010349,PCL010267,unresolved_singleton,Unresolved,1,1,,,
STG031184,UCR010269,MARKETING,MKT009882,DCL010351,PCL010269,unresolved_singleton,Unresolved,1,1,,,
STG031234,UCR010271,MARKETING,MKT009932,DCL010353,PCL010271,unresolved_singleton,Unresolved,1,1,,,
STG031256,UCR010273,MARKETING,MKT009954,DCL010355,PCL010273,unresolved_singleton,Unresolved,1,1,,,
STG031323,UCR010276,MARKETING,MKT010021,DCL010358,PCL010276,unresolved_singleton,Unresolved,1,1,,,
STG031363,UCR010277,MARKETING,MKT010061,DCL010359,PCL010277,unresolved_singleton,Unresolved,1,1,,,
STG031366,UCR010278,MARKETING,MKT010064,DCL010360,PCL010278,unresolved_singleton,Unresolved,1,1,,,
STG031380,UCR010279,MARKETING,MKT010078,DCL010362,PCL010279,unresolved_singleton,Unresolved,1,1,,,
STG031400,UCR010280,MARKETING,MKT010098,DCL010363,PCL010280,unresolved_singleton,Unresolved,1,1,,,
STG031402,UCR010281,MARKETING,MKT010100,DCL010364,PCL010281,unresolved_singleton,Unresolved,1,1,,,
STG031407,UCR010282,MARKETING,MKT010105,DCL010365,PCL010282,unresolved_singleton,Unresolved,1,1,,,
STG031411,UCR010283,MARKETING,MKT010109,DCL010366,PCL010283,unresolved_singleton,Unresolved,1,1,,,
STG031446,UCR010284,MARKETING,MKT010144,DCL010368,PCL010284,unresolved_singleton,Unresolved,1,1,,,
STG031481,UCR010285,MARKETING,MKT010179,DCL010369,PCL010285,unresolved_singleton,Unresolved,1,1,,,
STG031482,UCR010286,MARKETING,MKT010180,DCL010370,PCL010286,unresolved_singleton,Unresolved,1,1,,,
STG031515,UCR010287,MARKETING,MKT010213,DCL010371,PCL010287,unresolved_singleton,Unresolved,1,1,,,
STG031552,UCR010288,MARKETING,MKT010250,DCL010372,PCL010288,unresolved_singleton,Unresolved,1,1,,,
STG031581,UCR010289,MARKETING,MKT010279,DCL010373,PCL010289,unresolved_singleton,Unresolved,1,1,,,
STG031595,UCR010290,MARKETING,MKT010293,DCL010374,PCL010290,unresolved_singleton,Unresolved,1,1,,,
STG031600,UCR010291,MARKETING,MKT010298,DCL010375,PCL010291,unresolved_singleton,Unresolved,1,1,,,
STG031615,UCR010293,MARKETING,MKT010313,DCL010377,PCL010293,unresolved_singleton,Unresolved,1,1,,,
STG031641,UCR010294,MARKETING,MKT010339,DCL010378,PCL010294,unresolved_singleton,Unresolved,1,1,,,
STG031655,UCR010295,MARKETING,MKT010353,DCL010379,PCL010295,unresolved_singleton,Unresolved,1,1,,,
STG031669,UCR010296,MARKETING,MKT010367,DCL010380,PCL010296,unresolved_singleton,Unresolved,1,1,,,
STG031706,UCR010297,MARKETING,MKT010404,DCL010381,PCL010297,unresolved_singleton,Unresolved,1,1,,,
STG031708,UCR010298,MARKETING,MKT010406,DCL010382,PCL010298,unresolved_singleton,Unresolved,1,1,,,
STG031710,UCR010299,MARKETING,MKT010408,DCL010383,PCL010299,unresolved_singleton,Unresolved,1,1,,,
STG031716,UCR010300,MARKETING,MKT010414,DCL010384,PCL010300,unresolved_singleton,Unresolved,1,1,,,
STG031727,UCR010301,MARKETING,MKT010425,DCL010385,PCL010301,unresolved_singleton,Unresolved,1,1,,,
STG031752,UCR010302,MARKETING,MKT010450,DCL010387,PCL010302,unresolved_singleton,Unresolved,1,1,,,
STG031760,UCR010303,MARKETING,MKT010458,DCL010388,PCL010303,unresolved_singleton,Unresolved,1,1,,,
STG031771,UCR010304,MARKETING,MKT010469,DCL010389,PCL010304,unresolved_singleton,Unresolved,1,1,,,
STG031825,UCR010305,MARKETING,MKT010523,DCL010391,PCL010305,unresolved_singleton,Unresolved,1,1,,,
STG031845,UCR010307,MARKETING,MKT010543,DCL010393,PCL010307,unresolved_singleton,Unresolved,1,1,,,
STG031881,UCR010309,MARKETING,MKT010579,DCL010395,PCL010309,unresolved_singleton,Unresolved,1,1,,,
STG031896,UCR010310,MARKETING,MKT010594,DCL010396,PCL010310,unresolved_singleton,Unresolved,1,1,,,
STG031898,UCR010311,MARKETING,MKT010596,DCL010397,PCL010311,unresolved_singleton,Unresolved,1,1,,,
STG031904,UCR010312,MARKETING,MKT010602,DCL010398,PCL010312,unresolved_singleton,Unresolved,1,1,,,
STG031943,UCR010313,MARKETING,MKT010641,DCL010399,PCL010313,unresolved_singleton,Unresolved,1,1,,,
STG031948,UCR010314,MARKETING,MKT010646,DCL010400,PCL010314,unresolved_singleton,Unresolved,1,1,,,
STG032031,UCR010317,MARKETING,MKT010729,DCL010403,PCL010317,unresolved_singleton,Unresolved,1,1,,,
STG032044,UCR010318,MARKETING,MKT010742,DCL010404,PCL010318,unresolved_singleton,Unresolved,1,1,,,
STG032055,UCR010319,MARKETING,MKT010753,DCL010405,PCL010319,unresolved_singleton,Unresolved,1,1,,,
STG032064,UCR010320,MARKETING,MKT010762,DCL010406,PCL010320,unresolved_singleton,Unresolved,1,1,,,
STG032079,UCR010321,MARKETING,MKT010777,DCL010407,PCL010321,unresolved_singleton,Unresolved,1,1,,,
STG032095,UCR010322,MARKETING,MKT010793,DCL010408,PCL010322,unresolved_singleton,Unresolved,1,1,,,
STG032098,UCR010323,MARKETING,MKT010796,DCL010409,PCL010323,unresolved_singleton,Unresolved,1,1,,,
STG032156,UCR010324,MARKETING,MKT010854,DCL010410,PCL010324,unresolved_singleton,Unresolved,1,1,,,
STG032157,UCR010325,MARKETING,MKT010855,DCL010411,PCL010325,unresolved_singleton,Unresolved,1,1,,,
STG032204,UCR010327,MARKETING,MKT010902,DCL010414,PCL010327,unresolved_singleton,Unresolved,1,1,,,
STG032230,UCR010328,MARKETING,MKT010928,DCL010415,PCL010328,unresolved_singleton,Unresolved,1,1,,,
STG032248,UCR010329,MARKETING,MKT010946,DCL010417,PCL010329,unresolved_singleton,Unresolved,1,1,,,
STG032250,UCR010330,MARKETING,MKT010948,DCL010418,PCL010330,unresolved_singleton,Unresolved,1,1,,,
STG032262,UCR010331,MARKETING,MKT010960,DCL010419,PCL010331,unresolved_singleton,Unresolved,1,1,,,
STG032267,UCR010332,MARKETING,MKT010965,DCL010420,PCL010332,unresolved_singleton,Unresolved,1,1,,,
STG032272,UCR010333,MARKETING,MKT010970,DCL010421,PCL010333,unresolved_singleton,Unresolved,1,1,,,
STG032280,UCR010334,MARKETING,MKT010978,DCL010422,PCL010334,unresolved_singleton,Unresolved,1,1,,,
STG032310,UCR010336,MARKETING,MKT011008,DCL010425,PCL010336,unresolved_singleton,Unresolved,1,1,,,
STG032311,UCR010337,MARKETING,MKT011009,DCL010426,PCL010337,unresolved_singleton,Unresolved,1,1,,,
STG032321,UCR010338,MARKETING,MKT011019,DCL010427,PCL010338,unresolved_singleton,Unresolved,1,1,,,
STG032338,UCR010339,MARKETING,MKT011036,DCL010428,PCL010339,unresolved_singleton,Unresolved,1,1,,,
STG032391,UCR010340,MARKETING,MKT011089,DCL010429,PCL010340,unresolved_singleton,Unresolved,1,1,,,
STG032404,UCR010341,MARKETING,MKT011102,DCL010430,PCL010341,unresolved_singleton,Unresolved,1,1,,,
STG032412,UCR010342,MARKETING,MKT011110,DCL010431,PCL010342,unresolved_singleton,Unresolved,1,1,,,
STG032421,UCR010343,MARKETING,MKT011119,DCL010432,PCL010343,unresolved_singleton,Unresolved,1,1,,,
STG032428,UCR010344,MARKETING,MKT011126,DCL010433,PCL010344,unresolved_singleton,Unresolved,1,1,,,
STG032431,UCR010345,MARKETING,MKT011129,DCL010434,PCL010345,unresolved_singleton,Unresolved,1,1,,,
STG032450,UCR010346,MARKETING,MKT011148,DCL010435,PCL010346,unresolved_singleton,Unresolved,1,1,,,
STG032472,UCR010348,MARKETING,MKT011170,DCL010437,PCL010348,unresolved_singleton,Unresolved,1,1,,,
STG032504,UCR010349,MARKETING,MKT011202,DCL010438,PCL010349,unresolved_singleton,Unresolved,1,1,,,
STG032516,UCR010350,MARKETING,MKT011214,DCL010439,PCL010350,unresolved_singleton,Unresolved,1,1,,,
STG032525,UCR010351,MARKETING,MKT011223,DCL010440,PCL010351,unresolved_singleton,Unresolved,1,1,,,
STG032540,UCR010352,MARKETING,MKT011238,DCL010441,PCL010352,unresolved_singleton,Unresolved,1,1,,,
STG032550,UCR010353,MARKETING,MKT011248,DCL010442,PCL010353,unresolved_singleton,Unresolved,1,1,,,
STG032589,UCR010355,MARKETING,MKT011287,DCL010444,PCL010355,unresolved_singleton,Unresolved,1,1,,,
STG032602,UCR010356,MARKETING,MKT011300,DCL010445,PCL010356,unresolved_singleton,Unresolved,1,1,,,
STG032611,UCR010357,MARKETING,MKT011309,DCL010446,PCL010357,unresolved_singleton,Unresolved,1,1,,,
STG032613,UCR010358,MARKETING,MKT011311,DCL010447,PCL010358,unresolved_singleton,Unresolved,1,1,,,
STG032615,UCR010359,MARKETING,MKT011313,DCL010448,PCL010359,unresolved_singleton,Unresolved,1,1,,,
STG032629,UCR010360,MARKETING,MKT011327,DCL010449,PCL010360,unresolved_singleton,Unresolved,1,1,,,
STG032632,UCR010361,MARKETING,MKT011330,DCL010450,PCL010361,unresolved_singleton,Unresolved,1,1,,,
