staging_record_id,ucr_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
STG068257,,ONLINE,SES034955,,,anonymous_unresolvable,Not applicable,,,,,
STG068258,,ONLINE,SES034956,,,anonymous_unresolvable,Not applicable,,,,,
STG068259,,ONLINE,SES034957,,,anonymous_unresolvable,Not applicable,,,,,
STG068264,,ONLINE,SES034962,,,anonymous_unresolvable,Not applicable,,,,,
STG068265,,ONLINE,SES034963,,,anonymous_unresolvable,Not applicable,,,,,
STG068266,,ONLINE,SES034964,,,anonymous_unresolvable,Not applicable,,,,,
STG068267,,ONLINE,SES034965,,,anonymous_unresolvable,Not applicable,,,,,
STG068268,,ONLINE,SES034966,,,anonymous_unresolvable,Not applicable,,,,,
STG068271,,ONLINE,SES034969,,,anonymous_unresolvable,Not applicable,,,,,
STG068272,,ONLINE,SES034970,,,anonymous_unresolvable,Not applicable,,,,,
STG068273,,ONLINE,SES034971,,,anonymous_unresolvable,Not applicable,,,,,
STG068274,,ONLINE,SES034972,,,anonymous_unresolvable,Not applicable,,,,,
STG068276,,ONLINE,SES034974,,,anonymous_unresolvable,Not applicable,,,,,
STG068278,,ONLINE,SES034976,,,anonymous_unresolvable,Not applicable,,,,,
STG068279,,ONLINE,SES034977,,,anonymous_unresolvable,Not applicable,,,,,
STG068280,,ONLINE,SES034978,,,anonymous_unresolvable,Not applicable,,,,,
STG068283,,ONLINE,SES034981,,,anonymous_unresolvable,Not applicable,,,,,
STG068284,,ONLINE,SES034982,,,anonymous_unresolvable,Not applicable,,,,,
STG068285,,ONLINE,SES034983,,,anonymous_unresolvable,Not applicable,,,,,
STG068287,,ONLINE,SES034985,,,anonymous_unresolvable,Not applicable,,,,,
STG068289,,ONLINE,SES034987,,,anonymous_unresolvable,Not applicable,,,,,
STG068290,,ONLINE,SES034988,,,anonymous_unresolvable,Not applicable,,,,,
STG068293,,ONLINE,SES034991,,,anonymous_unresolvable,Not applicable,,,,,
STG068294,,ONLINE,SES034992,,,anonymous_unresolvable,Not applicable,,,,,
STG068297,,ONLINE,SES034995,,,anonymous_unresolvable,Not applicable,,,,,
STG068298,,ONLINE,SES034996,,,anonymous_unresolvable,Not applicable,,,,,
STG068300,,ONLINE,SES034998,,,anonymous_unresolvable,Not applicable,,,,,
STG068301,,ONLINE,SES034999,,,anonymous_unresolvable,Not applicable,,,,,
STG068302,,ONLINE,SES035000,,,anonymous_unresolvable,Not applicable,,,,,
STG068303,,ONLINE,SES035001,,,anonymous_unresolvable,Not applicable,,,,,
STG068307,,ONLINE,SES035005,,,anonymous_unresolvable,Not applicable,,,,,
STG068308,,ONLINE,SES035006,,,anonymous_unresolvable,Not applicable,,,,,
STG068309,,ONLINE,SES035007,,,anonymous_unresolvable,Not applicable,,,,,
STG068310,,ONLINE,SES035008,,,anonymous_unresolvable,Not applicable,,,,,
STG068311,,ONLINE,SES035009,,,anonymous_unresolvable,Not applicable,,,,,
STG068313,,ONLINE,SES035011,,,anonymous_unresolvable,Not applicable,,,,,
STG068315,,ONLINE,SES035013,,,anonymous_unresolvable,Not applicable,,,,,
STG068317,,ONLINE,SES035015,,,anonymous_unresolvable,Not applicable,,,,,
STG068318,,ONLINE,SES035016,,,anonymous_unresolvable,Not applicable,,,,,
STG068319,,ONLINE,SES035017,,,anonymous_unresolvable,Not applicable,,,,,
STG068322,,ONLINE,SES035020,,,anonymous_unresolvable,Not applicable,,,,,
STG068323,,ONLINE,SES035021,,,anonymous_unresolvable,Not applicable,,,,,
STG068324,,ONLINE,SES035022,,,anonymous_unresolvable,Not applicable,,,,,
STG068325,,ONLINE,SES035023,,,anonymous_unresolvable,Not applicable,,,,,
STG068328,,ONLINE,SES035026,,,anonymous_unresolvable,Not applicable,,,,,
STG068329,,ONLINE,SES035027,,,anonymous_unresolvable,Not applicable,,,,,
STG068330,,ONLINE,SES035028,,,anonymous_unresolvable,Not applicable,,,,,
STG068331,,ONLINE,SES035029,,,anonymous_unresolvable,Not applicable,,,,,
STG068332,,ONLINE,SES035030,,,anonymous_unresolvable,Not applicable,,,,,
STG068333,,ONLINE,SES035031,,,anonymous_unresolvable,Not applicable,,,,,
STG068334,,ONLINE,SES035032,,,anonymous_unresolvable,Not applicable,,,,,
STG068335,,ONLINE,SES035033,,,anonymous_unresolvable,Not applicable,,,,,
STG068338,,ONLINE,SES035036,,,anonymous_unresolvable,Not applicable,,,,,
STG068339,,ONLINE,SES035037,,,anonymous_unresolvable,Not applicable,,,,,
STG068344,,ONLINE,SES035042,,,anonymous_unresolvable,Not applicable,,,,,
STG068345,,ONLINE,SES035043,,,anonymous_unresolvable,Not applicable,,,,,
STG068346,,ONLINE,SES035044,,,anonymous_unresolvable,Not applicable,,,,,
STG068349,,ONLINE,SES035047,,,anonymous_unresolvable,Not applicable,,,,,
STG068350,,ONLINE,SES035048,,,anonymous_unresolvable,Not applicable,,,,,
STG068351,,ONLINE,SES035049,,,anonymous_unresolvable,Not applicable,,,,,
STG068352,,ONLINE,SES035050,,,anonymous_unresolvable,Not applicable,,,,,
STG068353,,ONLINE,SES035051,,,anonymous_unresolvable,Not applicable,,,,,
STG068354,,ONLINE,SES035052,,,anonymous_unresolvable,Not applicable,,,,,
STG068355,,ONLINE,SES035053,,,anonymous_unresolvable,Not applicable,,,,,
STG068356,,ONLINE,SES035054,,,anonymous_unresolvable,Not applicable,,,,,
STG068357,,ONLINE,SES035055,,,anonymous_unresolvable,Not applicable,,,,,
STG068358,,ONLINE,SES035056,,,anonymous_unresolvable,Not applicable,,,,,
STG068360,,ONLINE,SES035058,,,anonymous_unresolvable,Not applicable,,,,,
STG068362,,ONLINE,SES035060,,,anonymous_unresolvable,Not applicable,,,,,
STG068363,,ONLINE,SES035061,,,anonymous_unresolvable,Not applicable,,,,,
STG068364,,ONLINE,SES035062,,,anonymous_unresolvable,Not applicable,,,,,
STG068365,,ONLINE,SES035063,,,anonymous_unresolvable,Not applicable,,,,,
STG068366,,ONLINE,SES035064,,,anonymous_unresolvable,Not applicable,,,,,
STG068368,,ONLINE,SES035066,,,anonymous_unresolvable,Not applicable,,,,,
STG068369,,ONLINE,SES035067,,,anonymous_unresolvable,Not applicable,,,,,
STG068370,,ONLINE,SES035068,,,anonymous_unresolvable,Not applicable,,,,,
STG068371,,ONLINE,SES035069,,,anonymous_unresolvable,Not applicable,,,,,
STG068372,,ONLINE,SES035070,,,anonymous_unresolvable,Not applicable,,,,,
STG068373,,ONLINE,SES035071,,,anonymous_unresolvable,Not applicable,,,,,
STG068374,,ONLINE,SES035072,,,anonymous_unresolvable,Not applicable,,,,,
STG068375,,ONLINE,SES035073,,,anonymous_unresolvable,Not applicable,,,,,
STG068376,,ONLINE,SES035074,,,anonymous_unresolvable,Not applicable,,,,,
STG068377,,ONLINE,SES035075,,,anonymous_unresolvable,Not applicable,,,,,
STG068378,,ONLINE,SES035076,,,anonymous_unresolvable,Not applicable,,,,,
STG068379,,ONLINE,SES035077,,,anonymous_unresolvable,Not applicable,,,,,
STG068380,,ONLINE,SES035078,,,anonymous_unresolvable,Not applicable,,,,,
STG068382,,ONLINE,SES035080,,,anonymous_unresolvable,Not applicable,,,,,
STG068384,,ONLINE,SES035082,,,anonymous_unresolvable,Not applicable,,,,,
STG068385,,ONLINE,SES035083,,,anonymous_unresolvable,Not applicable,,,,,
STG068387,,ONLINE,SES035085,,,anonymous_unresolvable,Not applicable,,,,,
STG068390,,ONLINE,SES035088,,,anonymous_unresolvable,Not applicable,,,,,
STG068393,,ONLINE,SES035091,,,anonymous_unresolvable,Not applicable,,,,,
STG068394,,ONLINE,SES035092,,,anonymous_unresolvable,Not applicable,,,,,
STG068395,,ONLINE,SES035093,,,anonymous_unresolvable,Not applicable,,,,,
STG068397,,ONLINE,SES035095,,,anonymous_unresolvable,Not applicable,,,,,
STG068398,,ONLINE,SES035096,,,anonymous_unresolvable,Not applicable,,,,,
STG068400,,ONLINE,SES035098,,,anonymous_unresolvable,Not applicable,,,,,
STG068401,,ONLINE,SES035099,,,anonymous_unresolvable,Not applicable,,,,,
STG068404,,ONLINE,SES035102,,,anonymous_unresolvable,Not applicable,,,,,
STG068407,,ONLINE,SES035105,,,anonymous_unresolvable,Not applicable,,,,,
STG068408,,ONLINE,SES035106,,,anonymous_unresolvable,Not applicable,,,,,
STG068411,,ONLINE,SES035109,,,anonymous_unresolvable,Not applicable,,,,,
STG068412,,ONLINE,SES035110,,,anonymous_unresolvable,Not applicable,,,,,
STG068413,,ONLINE,SES035111,,,anonymous_unresolvable,Not applicable,,,,,
STG068414,,ONLINE,SES035112,,,anonymous_unresolvable,Not applicable,,,,,
STG068418,,ONLINE,SES035116,,,anonymous_unresolvable,Not applicable,,,,,
STG068419,,ONLINE,SES035117,,,anonymous_unresolvable,Not applicable,,,,,
STG068421,,ONLINE,SES035119,,,anonymous_unresolvable,Not applicable,,,,,
STG068422,,ONLINE,SES035120,,,anonymous_unresolvable,Not applicable,,,,,
STG068423,,ONLINE,SES035121,,,anonymous_unresolvable,Not applicable,,,,,
STG068425,,ONLINE,SES035123,,,anonymous_unresolvable,Not applicable,,,,,
STG068426,,ONLINE,SES035124,,,anonymous_unresolvable,Not applicable,,,,,
STG068428,,ONLINE,SES035126,,,anonymous_unresolvable,Not applicable,,,,,
STG068433,,ONLINE,SES035131,,,anonymous_unresolvable,Not applicable,,,,,
STG068435,,ONLINE,SES035133,,,anonymous_unresolvable,Not applicable,,,,,
STG068436,,ONLINE,SES035134,,,anonymous_unresolvable,Not applicable,,,,,
STG068437,,ONLINE,SES035135,,,anonymous_unresolvable,Not applicable,,,,,
STG068438,,ONLINE,SES035136,,,anonymous_unresolvable,Not applicable,,,,,
STG068439,,ONLINE,SES035137,,,anonymous_unresolvable,Not applicable,,,,,
STG068440,,ONLINE,SES035138,,,anonymous_unresolvable,Not applicable,,,,,
STG068441,,ONLINE,SES035139,,,anonymous_unresolvable,Not applicable,,,,,
STG068442,,ONLINE,SES035140,,,anonymous_unresolvable,Not applicable,,,,,
STG068446,,ONLINE,SES035144,,,anonymous_unresolvable,Not applicable,,,,,
STG068447,,ONLINE,SES035145,,,anonymous_unresolvable,Not applicable,,,,,
STG068448,,ONLINE,SES035146,,,anonymous_unresolvable,Not applicable,,,,,
STG068451,,ONLINE,SES035149,,,anonymous_unresolvable,Not applicable,,,,,
STG068455,,ONLINE,SES035153,,,anonymous_unresolvable,Not applicable,,,,,
STG068456,,ONLINE,SES035154,,,anonymous_unresolvable,Not applicable,,,,,
STG068462,,ONLINE,SES035160,,,anonymous_unresolvable,Not applicable,,,,,
STG068463,,ONLINE,SES035161,,,anonymous_unresolvable,Not applicable,,,,,
STG068464,,ONLINE,SES035162,,,anonymous_unresolvable,Not applicable,,,,,
STG068465,,ONLINE,SES035163,,,anonymous_unresolvable,Not applicable,,,,,
STG068467,,ONLINE,SES035165,,,anonymous_unresolvable,Not applicable,,,,,
STG068468,,ONLINE,SES035166,,,anonymous_unresolvable,Not applicable,,,,,
STG068469,,ONLINE,SES035167,,,anonymous_unresolvable,Not applicable,,,,,
STG068470,,ONLINE,SES035168,,,anonymous_unresolvable,Not applicable,,,,,
STG068471,,ONLINE,SES035169,,,anonymous_unresolvable,Not applicable,,,,,
STG068473,,ONLINE,SES035171,,,anonymous_unresolvable,Not applicable,,,,,
STG068474,,ONLINE,SES035172,,,anonymous_unresolvable,Not applicable,,,,,
STG068478,,ONLINE,SES035176,,,anonymous_unresolvable,Not applicable,,,,,
STG068479,,ONLINE,SES035177,,,anonymous_unresolvable,Not applicable,,,,,
STG068480,,ONLINE,SES035178,,,anonymous_unresolvable,Not applicable,,,,,
STG068481,,ONLINE,SES035179,,,anonymous_unresolvable,Not applicable,,,,,
STG068483,,ONLINE,SES035181,,,anonymous_unresolvable,Not applicable,,,,,
STG068484,,ONLINE,SES035182,,,anonymous_unresolvable,Not applicable,,,,,
STG068485,,ONLINE,SES035183,,,anonymous_unresolvable,Not applicable,,,,,
STG068487,,ONLINE,SES035185,,,anonymous_unresolvable,Not applicable,,,,,
STG068488,,ONLINE,SES035186,,,anonymous_unresolvable,Not applicable,,,,,
STG068489,,ONLINE,SES035187,,,anonymous_unresolvable,Not applicable,,,,,
STG068490,,ONLINE,SES035188,,,anonymous_unresolvable,Not applicable,,,,,
STG068496,,ONLINE,SES035194,,,anonymous_unresolvable,Not applicable,,,,,
STG068497,,ONLINE,SES035195,,,anonymous_unresolvable,Not applicable,,,,,
STG068498,,ONLINE,SES035196,,,anonymous_unresolvable,Not applicable,,,,,
STG068499,,ONLINE,SES035197,,,anonymous_unresolvable,Not applicable,,,,,
STG068500,,ONLINE,SES035198,,,anonymous_unresolvable,Not applicable,,,,,
STG068503,,ONLINE,SES035201,,,anonymous_unresolvable,Not applicable,,,,,
STG068506,,ONLINE,SES035204,,,anonymous_unresolvable,Not applicable,,,,,
STG068507,,ONLINE,SES035205,,,anonymous_unresolvable,Not applicable,,,,,
STG068508,,ONLINE,SES035206,,,anonymous_unresolvable,Not applicable,,,,,
STG068509,,ONLINE,SES035207,,,anonymous_unresolvable,Not applicable,,,,,
STG068510,,ONLINE,SES035208,,,anonymous_unresolvable,Not applicable,,,,,
STG068512,,ONLINE,SES035210,,,anonymous_unresolvable,Not applicable,,,,,
STG068513,,ONLINE,SES035211,,,anonymous_unresolvable,Not applicable,,,,,
STG068514,,ONLINE,SES035212,,,anonymous_unresolvable,Not applicable,,,,,
STG068515,,ONLINE,SES035213,,,anonymous_unresolvable,Not applicable,,,,,
STG068516,,ONLINE,SES035214,,,anonymous_unresolvable,Not applicable,,,,,
STG068518,,ONLINE,SES035216,,,anonymous_unresolvable,Not applicable,,,,,
STG068523,,ONLINE,SES035221,,,anonymous_unresolvable,Not applicable,,,,,
STG068525,,ONLINE,SES035223,,,anonymous_unresolvable,Not applicable,,,,,
STG068527,,ONLINE,SES035225,,,anonymous_unresolvable,Not applicable,,,,,
STG068530,,ONLINE,SES035228,,,anonymous_unresolvable,Not applicable,,,,,
STG068531,,ONLINE,SES035229,,,anonymous_unresolvable,Not applicable,,,,,
STG068532,,ONLINE,SES035230,,,anonymous_unresolvable,Not applicable,,,,,
STG068536,,ONLINE,SES035234,,,anonymous_unresolvable,Not applicable,,,,,
STG068537,,ONLINE,SES035235,,,anonymous_unresolvable,Not applicable,,,,,
STG068538,,ONLINE,SES035236,,,anonymous_unresolvable,Not applicable,,,,,
STG068539,,ONLINE,SES035237,,,anonymous_unresolvable,Not applicable,,,,,
STG068541,,ONLINE,SES035239,,,anonymous_unresolvable,Not applicable,,,,,
STG068544,,ONLINE,SES035242,,,anonymous_unresolvable,Not applicable,,,,,
STG068545,,ONLINE,SES035243,,,anonymous_unresolvable,Not applicable,,,,,
STG068547,,ONLINE,SES035245,,,anonymous_unresolvable,Not applicable,,,,,
STG068549,,ONLINE,SES035247,,,anonymous_unresolvable,Not applicable,,,,,
STG068551,,ONLINE,SES035249,,,anonymous_unresolvable,Not applicable,,,,,
STG068553,,ONLINE,SES035251,,,anonymous_unresolvable,Not applicable,,,,,
STG068554,,ONLINE,SES035252,,,anonymous_unresolvable,Not applicable,,,,,
STG068555,,ONLINE,SES035253,,,anonymous_unresolvable,Not applicable,,,,,
STG068557,,ONLINE,SES035255,,,anonymous_unresolvable,Not applicable,,,,,
STG068558,,ONLINE,SES035256,,,anonymous_unresolvable,Not applicable,,,,,
STG068559,,ONLINE,SES035257,,,anonymous_unresolvable,Not applicable,,,,,
STG068560,,ONLINE,SES035258,,,anonymous_unresolvable,Not applicable,,,,,
STG068561,,ONLINE,SES035259,,,anonymous_unresolvable,Not applicable,,,,,
STG068563,,ONLINE,SES035261,,,anonymous_unresolvable,Not applicable,,,,,
STG068567,,ONLINE,SES035265,,,anonymous_unresolvable,Not applicable,,,,,
STG068568,,ONLINE,SES035266,,,anonymous_unresolvable,Not applicable,,,,,
STG068570,,ONLINE,SES035268,,,anonymous_unresolvable,Not applicable,,,,,
STG068571,,ONLINE,SES035269,,,anonymous_unresolvable,Not applicable,,,,,
STG068572,,ONLINE,SES035270,,,anonymous_unresolvable,Not applicable,,,,,
STG068577,,ONLINE,SES035275,,,anonymous_unresolvable,Not applicable,,,,,
STG068578,,ONLINE,SES035276,,,anonymous_unresolvable,Not applicable,,,,,
STG068582,,ONLINE,SES035280,,,anonymous_unresolvable,Not applicable,,,,,
STG068584,,ONLINE,SES035282,,,anonymous_unresolvable,Not applicable,,,,,
STG068585,,ONLINE,SES035283,,,anonymous_unresolvable,Not applicable,,,,,
STG068586,,ONLINE,SES035284,,,anonymous_unresolvable,Not applicable,,,,,
STG068593,,ONLINE,SES035291,,,anonymous_unresolvable,Not applicable,,,,,
STG068594,,ONLINE,SES035292,,,anonymous_unresolvable,Not applicable,,,,,
STG068596,,ONLINE,SES035294,,,anonymous_unresolvable,Not applicable,,,,,
STG068597,,ONLINE,SES035295,,,anonymous_unresolvable,Not applicable,,,,,
STG068598,,ONLINE,SES035296,,,anonymous_unresolvable,Not applicable,,,,,
STG068599,,ONLINE,SES035297,,,anonymous_unresolvable,Not applicable,,,,,
STG068600,,ONLINE,SES035298,,,anonymous_unresolvable,Not applicable,,,,,
STG068601,,ONLINE,SES035299,,,anonymous_unresolvable,Not applicable,,,,,
STG068602,,ONLINE,SES035300,,,anonymous_unresolvable,Not applicable,,,,,
STG068603,,ONLINE,SES035301,,,anonymous_unresolvable,Not applicable,,,,,
STG068605,,ONLINE,SES035303,,,anonymous_unresolvable,Not applicable,,,,,
STG068606,,ONLINE,SES035304,,,anonymous_unresolvable,Not applicable,,,,,
STG068608,,ONLINE,SES035306,,,anonymous_unresolvable,Not applicable,,,,,
STG068609,,ONLINE,SES035307,,,anonymous_unresolvable,Not applicable,,,,,
STG068613,,ONLINE,SES035311,,,anonymous_unresolvable,Not applicable,,,,,
STG068614,,ONLINE,SES035312,,,anonymous_unresolvable,Not applicable,,,,,
STG068615,,ONLINE,SES035313,,,anonymous_unresolvable,Not applicable,,,,,
STG068616,,ONLINE,SES035314,,,anonymous_unresolvable,Not applicable,,,,,
STG068617,,ONLINE,SES035315,,,anonymous_unresolvable,Not applicable,,,,,
STG068619,,ONLINE,SES035317,,,anonymous_unresolvable,Not applicable,,,,,
STG068623,,ONLINE,SES035321,,,anonymous_unresolvable,Not applicable,,,,,
STG068624,,ONLINE,SES035322,,,anonymous_unresolvable,Not applicable,,,,,
STG068625,,ONLINE,SES035323,,,anonymous_unresolvable,Not applicable,,,,,
STG068626,,ONLINE,SES035324,,,anonymous_unresolvable,Not applicable,,,,,
STG068627,,ONLINE,SES035325,,,anonymous_unresolvable,Not applicable,,,,,
STG068628,,ONLINE,SES035326,,,anonymous_unresolvable,Not applicable,,,,,
STG068630,,ONLINE,SES035328,,,anonymous_unresolvable,Not applicable,,,,,
STG068631,,ONLINE,SES035329,,,anonymous_unresolvable,Not applicable,,,,,
STG068632,,ONLINE,SES035330,,,anonymous_unresolvable,Not applicable,,,,,
STG068634,,ONLINE,SES035332,,,anonymous_unresolvable,Not applicable,,,,,
STG068635,,ONLINE,SES035333,,,anonymous_unresolvable,Not applicable,,,,,
STG068636,,ONLINE,SES035334,,,anonymous_unresolvable,Not applicable,,,,,
STG068642,,ONLINE,SES035340,,,anonymous_unresolvable,Not applicable,,,,,
STG068650,,ONLINE,SES035348,,,anonymous_unresolvable,Not applicable,,,,,
STG068651,,ONLINE,SES035349,,,anonymous_unresolvable,Not applicable,,,,,
STG068652,,ONLINE,SES035350,,,anonymous_unresolvable,Not applicable,,,,,
STG068654,,ONLINE,SES035352,,,anonymous_unresolvable,Not applicable,,,,,
STG068656,,ONLINE,SES035354,,,anonymous_unresolvable,Not applicable,,,,,
STG068657,,ONLINE,SES035355,,,anonymous_unresolvable,Not applicable,,,,,
STG068658,,ONLINE,SES035356,,,anonymous_unresolvable,Not applicable,,,,,
STG068660,,ONLINE,SES035358,,,anonymous_unresolvable,Not applicable,,,,,
STG068661,,ONLINE,SES035359,,,anonymous_unresolvable,Not applicable,,,,,
STG068662,,ONLINE,SES035360,,,anonymous_unresolvable,Not applicable,,,,,
STG068663,,ONLINE,SES035361,,,anonymous_unresolvable,Not applicable,,,,,
STG068665,,ONLINE,SES035363,,,anonymous_unresolvable,Not applicable,,,,,
STG068666,,ONLINE,SES035364,,,anonymous_unresolvable,Not applicable,,,,,
STG068671,,ONLINE,SES035369,,,anonymous_unresolvable,Not applicable,,,,,
STG068672,,ONLINE,SES035370,,,anonymous_unresolvable,Not applicable,,,,,
STG068674,,ONLINE,SES035372,,,anonymous_unresolvable,Not applicable,,,,,
STG068675,,ONLINE,SES035373,,,anonymous_unresolvable,Not applicable,,,,,
STG068676,,ONLINE,SES035374,,,anonymous_unresolvable,Not applicable,,,,,
STG068677,,ONLINE,SES035375,,,anonymous_unresolvable,Not applicable,,,,,
STG068678,,ONLINE,SES035376,,,anonymous_unresolvable,Not applicable,,,,,
STG068679,,ONLINE,SES035377,,,anonymous_unresolvable,Not applicable,,,,,
STG068680,,ONLINE,SES035378,,,anonymous_unresolvable,Not applicable,,,,,
STG068682,,ONLINE,SES035380,,,anonymous_unresolvable,Not applicable,,,,,
STG068683,,ONLINE,SES035381,,,anonymous_unresolvable,Not applicable,,,,,
STG068684,,ONLINE,SES035382,,,anonymous_unresolvable,Not applicable,,,,,
STG068687,,ONLINE,SES035385,,,anonymous_unresolvable,Not applicable,,,,,
STG068688,,ONLINE,SES035386,,,anonymous_unresolvable,Not applicable,,,,,
STG068690,,ONLINE,SES035388,,,anonymous_unresolvable,Not applicable,,,,,
STG068691,,ONLINE,SES035389,,,anonymous_unresolvable,Not applicable,,,,,
STG068692,,ONLINE,SES035390,,,anonymous_unresolvable,Not applicable,,,,,
STG068693,,ONLINE,SES035391,,,anonymous_unresolvable,Not applicable,,,,,
STG068695,,ONLINE,SES035393,,,anonymous_unresolvable,Not applicable,,,,,
STG068699,,ONLINE,SES035397,,,anonymous_unresolvable,Not applicable,,,,,
STG068700,,ONLINE,SES035398,,,anonymous_unresolvable,Not applicable,,,,,
STG068701,,ONLINE,SES035399,,,anonymous_unresolvable,Not applicable,,,,,
STG068702,,ONLINE,SES035400,,,anonymous_unresolvable,Not applicable,,,,,
STG068703,,ONLINE,SES035401,,,anonymous_unresolvable,Not applicable,,,,,
STG068705,,ONLINE,SES035403,,,anonymous_unresolvable,Not applicable,,,,,
STG068706,,ONLINE,SES035404,,,anonymous_unresolvable,Not applicable,,,,,
STG068707,,ONLINE,SES035405,,,anonymous_unresolvable,Not applicable,,,,,
STG068710,,ONLINE,SES035408,,,anonymous_unresolvable,Not applicable,,,,,
STG068714,,ONLINE,SES035412,,,anonymous_unresolvable,Not applicable,,,,,
STG068715,,ONLINE,SES035413,,,anonymous_unresolvable,Not applicable,,,,,
STG068717,,ONLINE,SES035415,,,anonymous_unresolvable,Not applicable,,,,,
STG068718,,ONLINE,SES035416,,,anonymous_unresolvable,Not applicable,,,,,
STG068719,,ONLINE,SES035417,,,anonymous_unresolvable,Not applicable,,,,,
STG068720,,ONLINE,SES035418,,,anonymous_unresolvable,Not applicable,,,,,
STG068721,,ONLINE,SES035419,,,anonymous_unresolvable,Not applicable,,,,,
STG068723,,ONLINE,SES035421,,,anonymous_unresolvable,Not applicable,,,,,
STG068725,,ONLINE,SES035423,,,anonymous_unresolvable,Not applicable,,,,,
STG068726,,ONLINE,SES035424,,,anonymous_unresolvable,Not applicable,,,,,
STG068727,,ONLINE,SES035425,,,anonymous_unresolvable,Not applicable,,,,,
STG068728,,ONLINE,SES035426,,,anonymous_unresolvable,Not applicable,,,,,
STG068730,,ONLINE,SES035428,,,anonymous_unresolvable,Not applicable,,,,,
STG068731,,ONLINE,SES035429,,,anonymous_unresolvable,Not applicable,,,,,
STG068732,,ONLINE,SES035430,,,anonymous_unresolvable,Not applicable,,,,,
STG068735,,ONLINE,SES035433,,,anonymous_unresolvable,Not applicable,,,,,
STG068736,,ONLINE,SES035434,,,anonymous_unresolvable,Not applicable,,,,,
STG068737,,ONLINE,SES035435,,,anonymous_unresolvable,Not applicable,,,,,
STG068738,,ONLINE,SES035436,,,anonymous_unresolvable,Not applicable,,,,,
STG068739,,ONLINE,SES035437,,,anonymous_unresolvable,Not applicable,,,,,
STG068742,,ONLINE,SES035440,,,anonymous_unresolvable,Not applicable,,,,,
STG068744,,ONLINE,SES035442,,,anonymous_unresolvable,Not applicable,,,,,
STG068747,,ONLINE,SES035445,,,anonymous_unresolvable,Not applicable,,,,,
STG068748,,ONLINE,SES035446,,,anonymous_unresolvable,Not applicable,,,,,
STG068749,,ONLINE,SES035447,,,anonymous_unresolvable,Not applicable,,,,,
STG068750,,ONLINE,SES035448,,,anonymous_unresolvable,Not applicable,,,,,
STG068751,,ONLINE,SES035449,,,anonymous_unresolvable,Not applicable,,,,,
STG068752,,ONLINE,SES035450,,,anonymous_unresolvable,Not applicable,,,,,
STG068754,,ONLINE,SES035452,,,anonymous_unresolvable,Not applicable,,,,,
STG068755,,ONLINE,SES035453,,,anonymous_unresolvable,Not applicable,,,,,
STG068757,,ONLINE,SES035455,,,anonymous_unresolvable,Not applicable,,,,,
STG068758,,ONLINE,SES035456,,,anonymous_unresolvable,Not applicable,,,,,
STG068759,,ONLINE,SES035457,,,anonymous_unresolvable,Not applicable,,,,,
STG068760,,ONLINE,SES035458,,,anonymous_unresolvable,Not applicable,,,,,
STG068761,,ONLINE,SES035459,,,anonymous_unresolvable,Not applicable,,,,,
STG068762,,ONLINE,SES035460,,,anonymous_unresolvable,Not applicable,,,,,
STG068764,,ONLINE,SES035462,,,anonymous_unresolvable,Not applicable,,,,,
STG068765,,ONLINE,SES035463,,,anonymous_unresolvable,Not applicable,,,,,
STG068766,,ONLINE,SES035464,,,anonymous_unresolvable,Not applicable,,,,,
STG068767,,ONLINE,SES035465,,,anonymous_unresolvable,Not applicable,,,,,
STG068771,,ONLINE,SES035469,,,anonymous_unresolvable,Not applicable,,,,,
STG068772,,ONLINE,SES035470,,,anonymous_unresolvable,Not applicable,,,,,
STG068773,,ONLINE,SES035471,,,anonymous_unresolvable,Not applicable,,,,,
STG068775,,ONLINE,SES035473,,,anonymous_unresolvable,Not applicable,,,,,
STG068776,,ONLINE,SES035474,,,anonymous_unresolvable,Not applicable,,,,,
STG068777,,ONLINE,SES035475,,,anonymous_unresolvable,Not applicable,,,,,
STG068778,,ONLINE,SES035476,,,anonymous_unresolvable,Not applicable,,,,,
STG068779,,ONLINE,SES035477,,,anonymous_unresolvable,Not applicable,,,,,
STG068780,,ONLINE,SES035478,,,anonymous_unresolvable,Not applicable,,,,,
STG068781,,ONLINE,SES035479,,,anonymous_unresolvable,Not applicable,,,,,
STG068782,,ONLINE,SES035480,,,anonymous_unresolvable,Not applicable,,,,,
STG068788,,ONLINE,SES035486,,,anonymous_unresolvable,Not applicable,,,,,
STG068790,,ONLINE,SES035488,,,anonymous_unresolvable,Not applicable,,,,,
STG068791,,ONLINE,SES035489,,,anonymous_unresolvable,Not applicable,,,,,
STG068792,,ONLINE,SES035490,,,anonymous_unresolvable,Not applicable,,,,,
STG068795,,ONLINE,SES035493,,,anonymous_unresolvable,Not applicable,,,,,
STG068796,,ONLINE,SES035494,,,anonymous_unresolvable,Not applicable,,,,,
STG068797,,ONLINE,SES035495,,,anonymous_unresolvable,Not applicable,,,,,
STG068798,,ONLINE,SES035496,,,anonymous_unresolvable,Not applicable,,,,,
STG068799,,ONLINE,SES035497,,,anonymous_unresolvable,Not applicable,,,,,
STG068800,,ONLINE,SES035498,,,anonymous_unresolvable,Not applicable,,,,,
