marketing_contact_id,ground_truth_id,customer_segment,is_repeat_contact,consent_status,dq_duplicate_contact,dq_missing_contact_name,dq_contact_name_typo,dq_alternative_email,dq_outdated_email,dq_incomplete_postcode,dq_outdated_postcode,dq_alternative_postcode
MKT009022,GT003104,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009023,GT007149,New,True,True,True,False,False,False,False,False,False,False
MKT009024,GT008703,Regular,True,True,True,True,False,False,False,False,False,False
MKT009025,GT001276,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009026,GT008607,Regular,False,True,False,False,False,False,False,False,False,False
MKT009027,GT008387,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009028,GT006097,Occasional,False,False,False,False,False,False,False,False,True,False
MKT009029,GT007302,VIP,False,False,False,False,False,False,False,False,False,False
MKT009030,GT009741,Regular,False,True,False,False,False,False,False,False,False,False
MKT009031,GT008426,New,False,False,False,False,False,False,False,False,False,False
MKT009032,GT006422,New,False,False,False,False,True,False,False,False,False,False
MKT009033,GT004541,VIP,True,False,True,False,True,False,False,False,False,False
MKT009034,GT002923,New,False,True,False,False,False,False,False,False,False,False
MKT009035,GT001043,New,False,False,False,False,False,False,False,False,False,False
MKT009036,GT001897,Regular,False,True,False,False,False,False,False,False,False,False
MKT009037,GT000904,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009038,GT009944,Regular,True,True,True,False,True,False,False,False,False,False
MKT009039,GT000190,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009040,GT008484,Regular,False,False,False,False,False,False,False,False,True,False
MKT009041,GT001654,VIP,False,True,False,False,False,False,False,False,True,False
MKT009042,GT005774,Regular,False,True,False,False,False,False,False,False,True,False
MKT009043,GT008635,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009044,GT002754,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009045,GT008525,Occasional,False,False,False,False,False,False,True,False,True,False
MKT009046,GT007501,Regular,False,True,False,False,False,False,False,True,False,False
MKT009047,GT009705,Regular,True,True,True,False,False,False,False,False,False,False
MKT009048,GT003143,New,False,False,False,False,False,False,False,False,False,False
MKT009049,GT007681,Regular,False,True,False,False,False,False,False,False,False,False
MKT009050,GT003453,New,False,False,False,False,False,False,False,False,False,False
MKT009051,GT000287,VIP,False,True,False,False,False,False,False,False,False,False
MKT009052,GT002128,VIP,True,True,True,False,False,False,False,False,False,False
MKT009053,GT008941,New,True,True,True,False,False,False,False,False,False,False
MKT009054,GT007507,New,True,True,True,False,False,False,False,False,False,False
MKT009055,GT006569,Regular,True,True,True,False,False,False,True,False,False,False
MKT009056,GT000383,Regular,False,False,False,False,False,True,False,False,False,False
MKT009057,GT004260,New,False,False,False,False,False,False,False,True,False,False
MKT009058,GT002276,Regular,True,True,True,False,False,False,False,False,False,False
MKT009059,GT001603,Regular,False,True,False,False,False,False,False,False,False,False
MKT009060,GT003960,Regular,True,False,True,False,False,False,False,False,False,False
MKT009061,GT001001,VIP,False,True,False,False,False,False,False,False,False,False
MKT009062,GT006875,New,False,False,False,False,False,True,False,False,False,False
MKT009063,GT008819,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009064,GT008146,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009065,GT000857,Occasional,True,True,True,True,False,False,False,True,False,False
MKT009066,GT000593,New,False,False,False,False,False,False,False,False,False,False
MKT009067,GT007840,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009068,GT002639,Regular,False,True,False,False,True,False,False,False,False,False
MKT009069,GT009203,Occasional,True,False,True,False,False,False,False,False,True,False
MKT009070,GT003160,VIP,False,True,False,True,False,False,False,True,False,False
MKT009071,GT006182,Regular,False,True,False,False,False,False,False,False,False,False
MKT009072,GT003889,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009073,GT004270,New,False,False,False,False,False,False,False,False,False,False
MKT009074,GT000889,Regular,False,True,False,False,False,False,False,False,False,True
MKT009075,GT002327,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009076,GT001186,New,False,False,False,False,False,False,False,False,True,False
MKT009077,GT008986,Regular,True,True,True,False,False,False,False,True,False,False
MKT009078,GT007361,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009079,GT001656,Regular,False,True,False,False,False,False,True,False,False,False
MKT009080,GT006052,Regular,True,True,True,False,True,True,False,False,False,False
MKT009081,GT009435,New,False,False,False,False,False,False,False,False,False,False
MKT009082,GT003096,New,False,False,False,False,False,False,False,False,True,False
MKT009083,GT007979,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009084,GT004217,Regular,False,False,False,False,False,False,False,False,False,False
MKT009085,GT000247,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009086,GT006773,New,False,True,False,False,False,False,False,False,False,True
MKT009087,GT001331,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009088,GT004836,VIP,False,True,False,True,False,False,False,False,False,False
MKT009089,GT005813,Occasional,True,True,True,False,False,False,True,False,False,False
MKT009090,GT009103,Occasional,False,True,False,False,False,False,True,False,False,False
MKT009091,GT003358,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009092,GT001177,Regular,False,False,False,False,False,False,False,False,False,False
MKT009093,GT002064,New,False,False,False,False,False,False,False,False,False,False
MKT009094,GT003238,Regular,False,True,False,False,False,False,False,False,False,False
MKT009095,GT001191,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009096,GT000588,Regular,True,False,True,False,False,False,False,False,False,False
MKT009097,GT005402,Regular,False,True,False,False,False,False,False,False,False,False
MKT009098,GT000318,Regular,True,True,True,False,False,False,False,True,False,False
MKT009099,GT002963,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009100,GT007859,Regular,True,True,True,False,False,True,False,False,False,False
MKT009101,GT007424,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009102,GT001463,Regular,False,False,False,False,False,False,False,False,False,False
MKT009103,GT004456,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009104,GT005610,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009105,GT009137,New,False,True,False,False,False,False,False,False,False,False
MKT009106,GT003991,New,False,True,False,False,False,False,False,True,False,False
MKT009107,GT001898,Regular,False,True,False,False,False,False,False,False,False,False
MKT009108,GT002308,Regular,False,False,False,False,True,True,False,False,False,False
MKT009109,GT003347,VIP,False,True,False,False,False,False,False,False,False,False
MKT009110,GT001164,Regular,False,True,False,False,False,False,False,False,False,False
MKT009111,GT006485,Regular,False,False,False,False,False,False,False,False,False,False
MKT009112,GT002237,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009113,GT003316,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009114,GT000314,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009115,GT002905,Regular,False,True,False,False,False,False,False,False,False,False
MKT009116,GT004477,Regular,False,True,False,False,False,False,False,False,False,False
MKT009117,GT005112,Regular,False,True,False,False,False,False,False,False,False,False
MKT009118,GT001769,Regular,True,True,True,False,False,False,False,False,False,False
MKT009119,GT007645,VIP,True,True,True,False,False,False,False,False,False,False
MKT009120,GT001223,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009121,GT002105,Regular,False,True,False,False,False,True,False,False,False,False
MKT009122,GT008079,Regular,True,True,True,False,False,False,False,False,False,False
MKT009123,GT001923,New,False,True,False,False,False,False,True,False,False,False
MKT009124,GT004885,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009125,GT004923,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009126,GT008480,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009127,GT001730,Occasional,True,True,True,False,False,False,False,False,True,False
MKT009128,GT008316,Regular,False,True,False,False,False,False,False,False,False,True
MKT009129,GT009416,Occasional,True,True,True,False,True,False,True,False,False,False
MKT009130,GT002570,New,False,False,False,False,False,False,False,False,False,False
MKT009131,GT007188,New,False,True,False,False,True,False,False,True,False,False
MKT009132,GT006296,New,False,True,False,False,False,False,False,False,False,False
MKT009133,GT009671,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009134,GT004211,Occasional,False,True,False,False,False,True,False,False,False,False
MKT009135,GT007798,New,False,True,False,False,False,False,False,False,True,False
MKT009136,GT004321,VIP,True,True,True,False,False,False,False,False,False,False
MKT009137,GT006428,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009138,GT002325,Regular,False,True,False,False,True,False,False,False,False,False
MKT009139,GT009989,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009140,GT006821,Occasional,False,True,False,False,False,False,True,False,False,False
MKT009141,GT000265,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009142,GT004862,Regular,True,False,True,True,False,False,False,False,False,False
MKT009143,GT004579,Occasional,False,False,False,False,False,False,False,False,False,True
MKT009144,GT005803,VIP,False,False,False,False,False,False,False,False,False,False
MKT009145,GT009772,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009146,GT001764,New,False,False,False,False,False,False,False,False,False,False
MKT009147,GT000160,New,False,False,False,False,False,False,False,False,False,False
MKT009148,GT006823,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009149,GT002047,New,False,False,False,False,False,False,False,False,False,False
MKT009150,GT006527,VIP,False,True,False,False,False,False,False,False,False,False
MKT009151,GT007406,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009152,GT001361,Occasional,False,True,False,False,False,False,True,False,False,False
MKT009153,GT006494,New,False,False,False,True,False,False,False,False,False,False
MKT009154,GT004841,Regular,False,False,False,False,False,False,False,False,False,False
MKT009155,GT001941,Regular,True,True,True,False,False,False,False,False,False,False
MKT009156,GT001071,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009157,GT000845,Occasional,False,True,False,False,False,False,True,True,False,False
MKT009158,GT004929,VIP,False,True,False,False,False,False,False,False,True,False
MKT009159,GT000972,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009160,GT008009,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009161,GT005155,Regular,False,True,False,False,False,False,False,False,False,False
MKT009162,GT006192,Regular,True,True,True,False,False,False,False,False,False,False
MKT009163,GT003874,New,False,False,False,False,False,False,False,False,False,False
MKT009164,GT002728,Regular,False,True,False,False,False,False,False,False,True,False
MKT009165,GT006187,New,True,False,True,False,False,False,False,False,True,False
MKT009166,GT003723,Regular,False,True,False,False,False,False,False,False,False,True
MKT009167,GT000800,New,False,True,False,False,False,False,False,False,False,False
MKT009168,GT002786,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009169,GT009496,Occasional,False,True,False,False,False,False,False,False,True,False
MKT009170,GT007929,Regular,False,True,False,False,False,False,False,False,False,False
MKT009171,GT003841,Regular,False,True,False,False,False,False,False,False,False,False
MKT009172,GT001102,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009173,GT007644,Regular,False,True,False,False,False,False,False,False,False,False
MKT009174,GT008442,Regular,False,False,False,False,False,False,False,False,False,True
MKT009175,GT004021,New,False,True,False,False,False,False,True,False,False,False
MKT009176,GT007359,VIP,False,True,False,False,False,False,False,False,False,False
MKT009177,GT003926,VIP,False,True,False,False,False,False,False,False,False,False
MKT009178,GT008387,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009179,GT008079,Regular,True,True,True,False,False,False,False,False,False,False
MKT009180,GT003906,New,False,True,False,False,False,False,False,False,False,False
MKT009181,GT004341,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009182,GT008371,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009183,GT001335,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009184,GT002343,Regular,False,True,False,False,False,False,False,False,False,False
MKT009185,GT008764,Regular,False,True,False,False,False,False,False,False,False,False
MKT009186,GT006933,Occasional,True,True,True,False,False,False,False,False,False,True
MKT009187,GT006628,New,True,True,True,False,False,False,False,False,False,False
MKT009188,GT003498,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009189,GT008179,VIP,True,True,True,True,False,False,False,False,False,False
MKT009190,GT008341,Regular,False,True,False,False,False,False,False,False,False,False
MKT009191,GT004560,Regular,False,True,False,False,False,False,False,False,False,False
MKT009192,GT009082,Occasional,True,True,True,False,False,False,False,False,True,False
MKT009193,GT003125,New,False,True,False,False,False,False,False,False,False,False
MKT009194,GT005503,New,False,False,False,False,False,False,False,False,False,False
MKT009195,GT005879,New,False,False,False,False,False,False,False,False,False,False
MKT009196,GT006106,New,False,False,False,False,False,False,False,True,False,False
MKT009197,GT009415,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009198,GT003210,Regular,False,False,False,True,False,False,False,False,False,False
MKT009199,GT004438,New,False,False,False,False,False,False,False,False,False,False
MKT009200,GT002607,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009201,GT008024,Regular,True,True,True,False,False,False,False,False,False,True
MKT009202,GT003044,New,True,False,True,False,True,False,False,False,False,False
MKT009203,GT003793,VIP,False,True,False,False,False,False,False,False,False,False
MKT009204,GT004017,New,False,False,False,False,False,False,False,False,False,True
MKT009205,GT001207,New,True,True,True,False,False,False,False,False,False,False
MKT009206,GT005719,New,False,True,False,False,False,False,False,False,False,False
MKT009207,GT006819,New,False,False,False,False,False,False,False,False,False,False
MKT009208,GT002108,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009209,GT003670,VIP,True,True,True,False,False,False,False,False,True,False
MKT009210,GT001314,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009211,GT003592,New,False,True,False,False,False,False,False,False,False,False
MKT009212,GT009235,Regular,False,True,False,False,False,False,False,False,False,False
MKT009213,GT002986,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009214,GT003764,Regular,True,True,True,False,False,False,False,False,False,False
MKT009215,GT007084,Regular,False,True,False,False,False,False,False,False,False,False
MKT009216,GT000269,Regular,False,True,False,False,False,False,False,False,False,False
MKT009217,GT003107,Regular,False,True,False,False,False,False,False,False,False,False
MKT009218,GT001734,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009219,GT004707,Regular,False,True,False,False,False,False,False,False,False,False
MKT009220,GT005860,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009221,GT000366,New,False,True,False,False,False,False,True,False,False,False
MKT009222,GT005888,New,False,True,False,False,False,False,False,False,False,True
MKT009223,GT008909,Regular,True,True,True,False,False,False,False,False,False,False
MKT009224,GT007933,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009225,GT009012,VIP,False,True,False,False,False,False,False,False,False,False
MKT009226,GT003858,Regular,True,True,True,False,False,False,False,False,False,False
MKT009227,GT006853,Occasional,True,True,True,False,False,False,False,True,False,False
MKT009228,GT000109,Regular,False,True,False,False,False,False,False,False,False,False
MKT009229,GT004102,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009230,GT002827,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009231,GT000144,Regular,False,True,False,True,False,False,True,False,False,False
MKT009232,GT001734,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009233,GT003123,Regular,False,True,False,False,False,False,False,False,False,False
MKT009234,GT009985,New,False,False,False,False,False,False,False,False,False,False
MKT009235,GT001617,Regular,False,True,False,False,False,False,False,False,False,False
MKT009236,GT005971,New,False,False,False,False,True,False,False,False,False,False
MKT009237,GT005076,New,False,False,False,False,False,False,False,False,False,False
MKT009238,GT002933,Occasional,False,True,False,False,False,False,False,True,False,False
MKT009239,GT000181,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009240,GT004318,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009241,GT001489,Occasional,False,True,False,False,False,True,False,False,False,False
MKT009242,GT008321,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009243,GT007024,Occasional,False,True,False,False,False,False,True,False,True,False
MKT009244,GT009049,Regular,False,True,False,False,False,True,False,False,False,False
MKT009245,GT003369,Occasional,True,True,True,False,True,True,False,False,False,False
MKT009246,GT006269,Regular,True,True,True,False,False,False,False,False,False,False
MKT009247,GT007116,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009248,GT002294,New,True,False,True,False,False,False,False,False,True,False
MKT009249,GT007584,Occasional,False,False,False,False,False,False,True,False,False,False
MKT009250,GT003242,New,False,False,False,False,False,False,False,False,True,False
MKT009251,GT000588,Regular,False,False,False,False,False,False,False,False,False,False
MKT009252,GT004092,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009253,GT005269,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009254,GT002828,Regular,False,True,False,False,False,False,False,False,True,False
MKT009255,GT003444,Regular,False,True,False,False,False,False,False,False,False,False
MKT009256,GT006303,New,False,True,False,False,False,False,False,False,False,False
MKT009257,GT001817,Regular,False,True,False,False,False,False,False,False,False,False
MKT009258,GT005643,Occasional,False,False,False,False,False,True,False,False,True,False
MKT009259,GT002664,New,False,True,False,False,False,False,False,False,False,False
MKT009260,GT001575,Regular,False,False,False,False,True,False,False,False,False,False
MKT009261,GT002002,Regular,False,True,False,False,False,False,False,False,False,False
MKT009262,GT009931,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009263,GT009502,New,False,True,False,False,False,False,True,False,False,False
MKT009264,GT002527,New,False,False,False,False,False,False,False,False,False,False
MKT009265,GT002584,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009266,GT004782,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009267,GT008405,VIP,False,False,False,False,False,False,False,False,False,False
MKT009268,GT003284,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009269,GT003911,Occasional,False,True,False,True,False,False,False,False,False,False
MKT009270,GT000604,Regular,True,True,True,False,False,False,False,False,False,False
MKT009271,GT000286,Regular,False,False,False,False,False,False,False,False,False,False
MKT009272,GT002207,Regular,True,False,True,False,False,False,False,False,False,False
MKT009273,GT001318,Regular,True,True,True,False,False,False,True,False,False,False
MKT009274,GT004076,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009275,GT006480,Occasional,True,True,True,False,False,False,True,False,False,False
MKT009276,GT001439,Occasional,False,True,False,False,False,False,False,True,False,False
MKT009277,GT002587,New,False,True,False,False,False,False,False,False,False,False
MKT009278,GT000701,New,True,False,True,False,False,False,False,False,False,False
MKT009279,GT000466,VIP,False,True,False,False,False,False,False,False,False,False
MKT009280,GT007013,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009281,GT002298,New,False,True,False,False,False,False,False,False,False,False
MKT009282,GT006322,Regular,False,True,False,False,False,False,False,False,False,False
MKT009283,GT004092,Occasional,False,True,False,False,False,False,True,False,False,False
MKT009284,GT007888,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009285,GT003437,New,True,False,True,False,False,False,False,False,True,False
MKT009286,GT002086,New,False,False,False,False,False,False,False,False,False,False
MKT009287,GT009503,New,False,True,False,False,False,False,True,False,False,True
MKT009288,GT009830,Regular,True,True,True,False,False,False,True,False,False,False
MKT009289,GT000265,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009290,GT001297,New,False,True,False,False,False,False,True,False,False,False
MKT009291,GT002796,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009292,GT006752,VIP,False,True,False,False,False,True,False,False,False,False
MKT009293,GT007065,Occasional,False,True,False,False,True,False,False,False,False,True
MKT009294,GT000081,Regular,False,True,False,False,False,False,False,False,False,False
MKT009295,GT008898,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009296,GT008071,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009297,GT007856,Regular,True,True,True,False,False,False,False,False,False,False
MKT009298,GT003670,VIP,False,False,False,False,False,False,False,False,False,False
MKT009299,GT002570,New,True,True,True,False,False,False,False,False,False,False
MKT009300,GT007705,VIP,True,True,True,False,False,False,False,False,False,False
MKT009301,GT000036,New,True,False,True,False,False,False,False,False,False,False
MKT009302,GT005721,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009303,GT001773,Regular,False,True,False,False,False,False,False,False,False,False
MKT009304,GT002441,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009305,GT005215,Occasional,False,True,False,False,False,False,False,False,False,True
MKT009306,GT001747,New,False,True,False,False,False,False,False,False,False,False
MKT009307,GT005211,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009308,GT002626,New,False,True,False,False,False,False,False,False,False,False
MKT009309,GT003621,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009310,GT008885,Regular,False,False,False,False,False,False,False,False,False,False
MKT009311,GT000872,Regular,False,True,False,True,False,False,False,False,True,False
MKT009312,GT004250,Occasional,False,True,False,False,False,False,True,False,False,False
MKT009313,GT004485,Regular,False,True,False,False,False,False,False,False,False,False
MKT009314,GT006338,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009315,GT002783,Regular,False,True,False,False,False,False,False,False,False,False
MKT009316,GT006664,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009317,GT007742,New,False,True,False,False,False,False,False,False,False,False
MKT009318,GT002994,VIP,True,True,True,False,False,False,False,False,False,False
MKT009319,GT005345,Occasional,True,True,True,False,False,False,False,False,True,False
MKT009320,GT007873,Regular,False,True,False,False,False,False,False,False,False,False
MKT009321,GT006978,Regular,False,True,False,False,False,False,False,False,False,False
MKT009322,GT004530,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009323,GT007266,VIP,False,True,False,False,True,False,False,False,False,False
MKT009324,GT003019,VIP,False,True,False,False,False,False,False,True,False,False
MKT009325,GT004110,New,False,True,False,False,False,False,False,False,False,False
MKT009326,GT007039,Regular,False,True,False,False,False,False,False,True,False,False
MKT009327,GT000398,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009328,GT000732,Occasional,False,True,False,False,False,True,False,True,False,False
MKT009329,GT002720,New,False,True,False,False,True,False,False,False,False,False
MKT009330,GT003843,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009331,GT001867,New,False,False,False,False,False,False,False,False,False,False
MKT009332,GT001911,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009333,GT004208,Regular,False,True,False,False,False,False,False,False,False,False
MKT009334,GT001111,New,True,True,True,False,False,False,False,False,True,False
MKT009335,GT006062,Regular,False,True,False,False,False,False,False,False,False,False
MKT009336,GT001785,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009337,GT009328,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009338,GT000685,Regular,False,True,False,True,False,False,False,False,False,False
MKT009339,GT001022,Regular,False,True,False,False,False,False,False,False,True,False
MKT009340,GT003242,New,True,True,True,False,True,False,False,False,False,False
MKT009341,GT001790,New,False,True,False,False,False,False,False,False,True,False
MKT009342,GT007167,New,False,True,False,True,False,False,False,False,False,False
MKT009343,GT009363,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009344,GT009752,Occasional,False,True,False,False,False,False,False,False,True,False
MKT009345,GT003352,Occasional,True,True,True,False,False,False,False,False,False,True
MKT009346,GT000053,New,False,False,False,False,False,False,False,False,False,False
MKT009347,GT001833,Regular,False,True,False,False,False,False,False,False,False,False
MKT009348,GT004538,New,True,True,True,False,False,False,False,False,False,False
MKT009349,GT007026,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009350,GT002360,VIP,True,True,True,False,False,False,False,True,False,False
MKT009351,GT004589,Regular,False,True,False,False,False,False,False,False,False,False
MKT009352,GT002982,Regular,False,True,False,False,False,False,False,False,False,False
MKT009353,GT006187,New,True,False,True,False,False,False,False,False,False,True
MKT009354,GT009780,New,True,False,True,False,False,False,False,False,False,False
MKT009355,GT005770,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009356,GT008842,Regular,False,True,False,False,False,False,False,False,False,False
MKT009357,GT001219,New,True,False,True,True,False,False,False,False,False,False
MKT009358,GT002001,Regular,False,True,False,False,False,False,False,False,False,False
MKT009359,GT006180,New,False,False,False,False,False,False,False,False,True,False
MKT009360,GT003653,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009361,GT001926,Regular,True,True,True,False,False,False,False,False,True,False
MKT009362,GT005176,Regular,False,True,False,False,False,True,False,False,False,False
MKT009363,GT002016,Regular,False,False,False,False,False,False,False,False,False,False
MKT009364,GT006470,VIP,False,True,False,False,False,False,False,False,False,False
MKT009365,GT007059,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009366,GT000456,Regular,False,False,False,False,False,False,False,False,False,False
MKT009367,GT002974,New,False,False,False,False,False,False,False,False,False,False
MKT009368,GT002320,Occasional,False,True,False,False,False,False,True,False,False,False
MKT009369,GT000443,VIP,False,True,False,False,False,False,False,False,False,False
MKT009370,GT006238,Occasional,True,False,True,False,False,False,False,False,False,False
MKT009371,GT002889,Regular,True,True,True,False,False,False,False,False,False,False
MKT009372,GT007071,Regular,False,True,False,False,False,False,False,False,False,False
MKT009373,GT007547,Regular,False,True,False,False,False,False,False,False,False,False
MKT009374,GT000743,New,False,False,False,False,False,True,False,False,True,False
MKT009375,GT007677,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009376,GT009177,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009377,GT001537,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009378,GT009170,Occasional,True,True,True,False,False,False,False,True,False,False
MKT009379,GT006260,VIP,False,True,False,False,False,False,False,False,False,False
MKT009380,GT005473,New,True,False,True,False,False,False,False,False,False,False
MKT009381,GT008458,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009382,GT001314,Occasional,True,False,True,False,False,False,False,True,False,False
MKT009383,GT002058,New,False,True,False,False,False,False,False,False,False,False
MKT009384,GT002084,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009385,GT005820,New,False,True,False,False,False,False,False,False,False,False
MKT009386,GT009387,New,False,False,False,False,False,False,False,False,False,False
MKT009387,GT000787,Occasional,False,False,False,False,False,True,False,False,False,False
MKT009388,GT002474,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009389,GT002281,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009390,GT006062,Regular,True,True,True,False,False,False,False,False,True,False
MKT009391,GT007683,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009392,GT007435,Regular,False,True,False,False,False,False,False,False,False,False
MKT009393,GT000891,Regular,False,True,False,False,False,False,False,False,False,False
MKT009394,GT003089,Regular,True,True,True,False,False,False,False,False,False,False
MKT009395,GT005524,New,True,False,True,False,False,True,False,False,False,False
MKT009396,GT008647,New,True,False,True,False,False,False,False,False,True,False
MKT009397,GT003657,VIP,True,True,True,False,False,False,False,False,False,False
MKT009398,GT007101,VIP,False,True,False,False,False,False,False,False,False,False
MKT009399,GT009885,VIP,False,True,False,False,False,False,False,False,False,False
MKT009400,GT007229,New,False,True,False,False,False,False,False,False,False,False
MKT009401,GT006511,New,False,False,False,False,False,False,True,False,False,False
MKT009402,GT004989,Regular,False,True,False,False,False,False,False,False,False,False
MKT009403,GT002220,VIP,True,True,True,False,False,False,False,False,False,False
MKT009404,GT001604,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009405,GT000736,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009406,GT000340,VIP,False,True,False,False,False,False,False,False,False,False
MKT009407,GT009236,Occasional,True,True,True,False,False,False,False,False,False,False
MKT009408,GT006361,Occasional,False,False,False,False,False,False,False,False,False,False
MKT009409,GT008745,New,False,True,False,False,False,True,False,False,False,False
MKT009410,GT009761,New,False,False,False,False,False,False,False,False,False,False
MKT009411,GT000209,Regular,False,True,False,False,False,False,False,False,False,False
MKT009412,GT003568,New,False,True,False,False,False,False,False,False,False,False
MKT009413,GT004309,Regular,True,True,True,True,False,False,True,False,False,False
MKT009414,GT000552,VIP,False,True,False,False,False,False,False,False,False,False
MKT009415,GT006199,New,False,False,False,False,True,False,False,False,False,False
MKT009416,GT003042,Occasional,False,True,False,False,False,False,False,False,False,False
MKT009417,GT000245,Regular,True,False,True,False,False,False,False,False,False,False
MKT009418,GT007326,Regular,False,False,False,False,False,False,False,False,False,False
