session_id,ground_truth_id,customer_segment,guest_session,portal_user_id,available_portal_user_id,basket_created,basket_converted,linked_transaction_id
SES037739,GT003154,New,True,,,False,False,
SES037740,GT003800,Occasional,False,USR002106,USR002106,False,False,
SES037741,GT006766,Occasional,False,USR003171,USR003171,False,False,
SES037742,GT008347,VIP,True,,,False,False,
SES037743,GT008079,Regular,True,,,False,False,
SES037744,GT009134,VIP,True,,,False,False,
SES037745,GT000490,New,False,USR002940,USR002940,False,False,
SES037746,GT005206,VIP,True,,,False,False,
SES037747,GT008729,Occasional,True,,,False,False,
SES037748,GT001612,Occasional,True,,,True,False,
SES037749,GT007192,New,False,USR001508,USR001508,False,False,
SES037750,GT009499,Occasional,False,USR000463,USR000463,False,False,
SES037751,GT003644,Regular,True,,,False,False,
SES037752,GT005641,Occasional,True,,,False,False,
SES037753,GT004613,VIP,True,,,False,False,
SES037754,GT009452,New,False,USR002193,USR002193,False,False,
SES037755,GT000491,Occasional,True,,USR000485,False,False,
SES037756,GT004660,Occasional,True,,USR004080,False,False,
SES037757,GT001522,Occasional,True,,USR000413,False,False,
SES037758,GT004613,VIP,True,,,False,False,
SES037759,GT001299,Regular,True,,,False,False,
SES037760,GT005997,Regular,True,,,False,False,
SES037761,GT005102,New,False,USR000049,USR000049,False,False,
SES037762,GT008603,Regular,True,,,False,False,
SES037763,GT006415,VIP,False,USR000960,USR000960,False,False,
SES037764,GT006990,Regular,True,,USR004120,False,False,
SES037765,GT009657,VIP,True,,USR001249,True,False,
SES037766,GT007224,Regular,False,USR001786,USR001786,True,False,
SES037767,GT009942,Occasional,True,,,True,False,
SES037768,GT006030,Regular,True,,,True,False,
SES037769,GT006026,New,True,,,False,False,
SES037770,GT007450,Regular,True,,,False,False,
SES037771,GT004104,Occasional,True,,,False,False,
SES037772,GT006472,New,True,,,False,False,
SES037773,GT002191,Regular,True,,,True,False,
SES037774,GT005154,Occasional,True,,,False,False,
SES037775,GT004379,Occasional,False,USR002789,USR002789,True,False,
SES037776,GT009542,New,False,USR002041,USR002041,False,False,
SES037777,GT001610,New,False,USR003334,USR003334,False,False,
SES037778,GT001311,Occasional,True,,,False,False,
SES037779,GT004112,Regular,True,,,False,False,
SES037780,GT004922,Regular,True,,,False,False,
SES037781,GT003649,Regular,True,,,True,False,
SES037782,GT000477,Regular,True,,,True,False,
SES037783,GT000061,Occasional,True,,USR003047,True,False,
SES037784,GT004884,New,True,,,False,False,
SES037785,GT002353,VIP,True,,,True,False,
SES037786,GT003471,Occasional,True,,,False,False,
SES037787,GT001699,Regular,True,,,False,False,
SES037788,GT007582,New,True,,,False,False,
SES037789,GT007846,Occasional,False,USR004103,USR004103,False,False,
SES037790,GT003746,Regular,False,USR002099,USR002099,False,False,
SES037791,GT006892,Regular,True,,USR000563,False,False,
SES037792,GT004373,New,True,,USR000314,True,False,
SES037793,GT006518,Regular,False,USR001421,USR001421,False,False,
SES037794,GT008456,New,True,,USR004122,False,False,
SES037795,GT009198,New,False,USR003684,USR003684,False,False,
SES037796,GT009808,Regular,True,,,True,False,
SES037797,GT004870,New,True,,,False,False,
SES037798,GT007385,New,True,,,False,False,
SES037799,GT004940,Occasional,True,,USR003548,False,False,
SES037800,GT000864,Occasional,False,USR002605,USR002605,False,False,
SES037801,GT003610,Occasional,False,USR003153,USR003153,False,False,
SES037802,GT002909,Regular,True,,,False,False,
SES037803,GT005784,New,True,,,False,False,
SES037804,GT001610,New,False,USR003334,USR003334,False,False,
SES037805,GT008079,Regular,True,,,False,False,
SES037806,GT000241,Occasional,True,,,False,False,
SES037807,GT007459,Occasional,True,,,False,False,
SES037808,GT009843,VIP,False,USR001238,USR001238,True,False,
SES037809,GT006820,VIP,False,USR002065,USR002065,False,False,
SES037810,GT007411,Regular,True,,,False,False,
SES037811,GT006557,Regular,True,,,False,False,
SES037812,GT009546,Regular,False,USR000112,USR000112,False,False,
SES037813,GT007159,Regular,True,,,False,False,
SES037814,GT008731,Regular,True,,,False,False,
SES037815,GT003945,Regular,False,USR002094,USR002094,False,False,
SES037816,GT002392,Regular,False,USR003566,USR003566,False,False,
SES037817,GT005495,Occasional,False,USR002601,USR002601,True,False,
SES037818,GT009406,Regular,True,,,False,False,
SES037819,GT004137,New,True,,,False,False,
SES037820,GT006381,Occasional,False,USR000654,USR000654,False,False,
SES037821,GT004684,VIP,False,USR001914,USR001914,False,False,
SES037822,GT003026,Occasional,False,USR002542,USR002542,False,False,
SES037823,GT009739,New,True,,,False,False,
SES037824,GT004695,New,True,,,True,False,
SES037825,GT005218,New,True,,,False,False,
SES037826,GT008235,Occasional,True,,,False,False,
SES037827,GT000430,Occasional,True,,,False,False,
SES037828,GT000947,Regular,True,,,False,False,
SES037829,GT004121,Regular,False,USR000868,USR000868,False,False,
SES037830,GT001198,Regular,True,,USR004158,True,False,
SES037831,GT002234,Occasional,True,,,True,False,
SES037832,GT005228,New,False,USR002711,USR002711,False,False,
SES037833,GT007454,Regular,True,,USR004063,False,False,
SES037834,GT001561,New,True,,,False,False,
SES037835,GT009193,New,False,USR003619,USR003619,False,False,
SES037836,GT002384,Occasional,False,USR000495,USR000495,False,False,
SES037837,GT009418,Occasional,True,,,False,False,
SES037838,GT003720,New,True,,,True,False,
SES037839,GT006396,New,True,,,False,False,
SES037840,GT000642,Regular,True,,,False,False,
SES037841,GT000696,Occasional,False,USR000167,USR000167,False,False,
SES037842,GT004327,Occasional,True,,,False,False,
SES037843,GT006354,New,True,,,False,False,
SES037844,GT004641,Occasional,False,USR002568,USR002568,True,False,
SES037845,GT003152,Regular,False,USR000203,USR000203,False,False,
SES037846,GT001747,New,True,,,True,False,
SES037847,GT003419,Regular,False,USR003950,USR003950,True,False,
SES037848,GT005504,Occasional,True,,,False,False,
SES037849,GT004429,New,False,USR000366,USR000366,False,False,
SES037850,GT009217,Regular,True,,,True,False,
SES037851,GT001928,Regular,True,,,False,False,
SES037852,GT003940,New,True,,,False,False,
SES037853,GT008891,New,True,,,False,False,
SES037854,GT000491,Occasional,False,USR000485,USR000485,True,False,
SES037855,GT005808,VIP,False,USR003853,USR003853,False,False,
SES037856,GT001681,Occasional,False,USR004198,USR004198,False,False,
SES037857,GT009588,Regular,False,USR003927,USR003927,False,False,
SES037858,GT004468,New,False,USR003690,USR003690,True,False,
SES037859,GT003087,Occasional,True,,,False,False,
SES037860,GT008873,Occasional,False,USR000707,USR000707,False,False,
SES037861,GT003346,Occasional,True,,,True,False,
SES037862,GT000791,New,False,USR002060,USR002060,False,False,
SES037863,GT005179,Occasional,True,,,False,False,
SES037864,GT007917,Occasional,False,USR000286,USR000286,True,False,
SES037865,GT009749,Occasional,True,,,True,False,
SES037866,GT004958,New,True,,,False,False,
SES037867,GT006055,Occasional,True,,,True,False,
SES037868,GT004131,Regular,True,,,False,False,
SES037869,GT004591,Regular,False,USR003363,USR003363,False,False,
SES037870,GT003189,Occasional,True,,,True,True,TXN013211
SES037871,GT001667,New,True,,,True,False,
SES037872,GT003438,Regular,True,,,False,False,
SES037873,GT003893,New,True,,,False,False,
SES037874,GT003404,New,True,,,True,False,
SES037875,GT001190,Occasional,True,,,False,False,
SES037876,GT008964,Occasional,True,,,False,False,
SES037877,GT000971,Regular,False,USR002283,USR002283,True,False,
SES037878,GT000131,VIP,True,,,False,False,
SES037879,GT000934,VIP,True,,,False,False,
SES037880,GT004609,New,True,,,False,False,
SES037881,GT000258,Regular,True,,,True,False,
SES037882,GT006881,New,True,,,True,False,
SES037883,GT004922,Regular,True,,,True,False,
SES037884,GT002275,Regular,True,,USR002139,True,False,
SES037885,GT009459,New,True,,,False,False,
SES037886,GT007601,Regular,False,USR000377,USR000377,False,False,
SES037887,GT005640,Occasional,True,,,False,False,
SES037888,GT001647,New,True,,,False,False,
SES037889,GT000862,New,True,,,False,False,
SES037890,GT006964,Regular,True,,,False,False,
SES037891,GT006614,Regular,True,,USR002439,False,False,
SES037892,GT002651,Regular,True,,,False,False,
SES037893,GT000921,VIP,True,,,False,False,
SES037894,GT006985,New,True,,,False,False,
SES037895,GT008952,Occasional,True,,,False,False,
SES037896,GT006057,VIP,True,,,False,False,
SES037897,GT006303,New,True,,,False,False,
SES037898,GT007009,Regular,True,,USR002695,False,False,
SES037899,GT009651,Occasional,True,,,False,False,
SES037900,GT009753,Occasional,True,,,False,False,
SES037901,GT007897,New,True,,,True,False,
SES037902,GT004072,Regular,False,USR004248,USR004248,False,False,
SES037903,GT004522,Occasional,True,,,False,False,
SES037904,GT002442,Regular,True,,,True,False,
SES037905,GT003404,New,True,,,False,False,
SES037906,GT002764,Regular,True,,,False,False,
SES037907,GT003812,Occasional,False,USR003949,USR003949,False,False,
SES037908,GT001609,Regular,True,,,False,False,
SES037909,GT004610,Occasional,True,,,False,False,
SES037910,GT009795,Occasional,True,,,False,False,
SES037911,GT008215,Occasional,True,,,False,False,
SES037912,GT000496,Occasional,True,,,False,False,
SES037913,GT001186,New,False,USR000761,USR000761,False,False,
SES037914,GT000116,Occasional,True,,,False,False,
SES037915,GT004528,New,False,USR002012,USR002012,False,False,
SES037916,GT004430,Regular,False,USR003378,USR003378,False,False,
SES037917,GT000268,Regular,False,USR003491,USR003491,True,True,TXN013213
SES037918,GT000298,New,False,USR001707,USR001707,False,False,
SES037919,GT004770,New,False,USR000483,USR000483,True,True,TXN013212
SES037920,GT005156,Occasional,True,,,False,False,
SES037921,GT007214,VIP,True,,,False,False,
SES037922,GT009336,Occasional,False,USR001067,USR001067,False,False,
SES037923,GT006161,New,False,USR001602,USR001602,False,False,
SES037924,GT003376,New,True,,,True,False,
SES037925,GT003858,Regular,False,USR000580,USR000580,False,False,
SES037926,GT005640,Occasional,True,,,False,False,
SES037927,GT001356,Occasional,True,,,False,False,
SES037928,GT004508,Regular,True,,,False,False,
SES037929,GT000360,New,True,,,False,False,
SES037930,GT001978,Regular,True,,,False,False,
SES037931,GT000248,Regular,False,USR003939,USR003939,False,False,
SES037932,GT009391,Occasional,True,,USR003936,False,False,
SES037933,GT002442,Regular,True,,,True,False,
SES037934,GT009209,New,True,,,False,False,
SES037935,GT006996,New,False,USR003510,USR003510,False,False,
SES037936,GT007310,VIP,True,,,False,False,
SES037937,GT007195,Regular,True,,,False,False,
SES037938,GT003749,Occasional,True,,,False,False,
SES037939,GT003656,Regular,False,USR001801,USR001801,False,False,
SES037940,GT002614,New,True,,,False,False,
SES037941,GT005534,Regular,True,,,False,False,
SES037942,GT009461,Occasional,True,,,False,False,
SES037943,GT004068,VIP,False,USR001076,USR001076,True,False,
SES037944,GT001744,New,False,USR003654,USR003654,False,False,
SES037945,GT002041,Regular,False,USR000353,USR000353,False,False,
SES037946,GT001451,VIP,False,USR003629,USR003629,False,False,
SES037947,GT007312,VIP,False,USR000131,USR000131,False,False,
SES037948,GT005834,Regular,True,,,True,False,
SES037949,GT008546,Occasional,True,,,False,False,
SES037950,GT007877,Regular,True,,,False,False,
SES037951,GT002272,New,True,,,False,False,
SES037952,GT001744,New,False,USR003654,USR003654,False,False,
SES037953,GT003892,Occasional,True,,,True,False,
SES037954,GT004271,New,True,,USR001848,False,False,
SES037955,GT006057,VIP,True,,,False,False,
SES037956,GT006902,Regular,True,,,True,False,
SES037957,GT001271,Regular,False,USR004002,USR004002,True,False,
SES037958,GT000818,Occasional,True,,,False,False,
SES037959,GT009061,Occasional,True,,,False,False,
SES037960,GT009990,Occasional,False,USR003036,USR003036,False,False,
SES037961,GT004923,Occasional,True,,,True,False,
SES037962,GT004041,Regular,True,,,False,False,
SES037963,GT006713,Occasional,True,,,False,False,
SES037964,GT005745,New,True,,,False,False,
SES037965,GT003374,Regular,True,,USR002470,False,False,
SES037966,GT009199,Occasional,False,USR004208,USR004208,False,False,
SES037967,GT002995,Occasional,False,USR003761,USR003761,False,False,
SES037968,GT001560,Regular,True,,,False,False,
SES037969,GT002012,New,True,,,False,False,
SES037970,GT001202,Regular,True,,,False,False,
SES037971,GT002072,Occasional,True,,,True,False,
SES037972,GT001170,Occasional,True,,,True,False,
SES037973,GT001195,Occasional,True,,,False,False,
SES037974,GT003291,Occasional,True,,,True,False,
SES037975,GT008340,New,True,,,False,False,
SES037976,GT009581,Occasional,False,USR004154,USR004154,False,False,
SES037977,GT008260,Regular,True,,,False,False,
SES037978,GT008254,Regular,True,,,False,False,
SES037979,GT002379,Occasional,True,,,False,False,
SES037980,GT008872,New,False,USR001331,USR001331,False,False,
SES037981,GT009953,Occasional,False,USR003701,USR003701,True,False,
SES037982,GT002171,Regular,False,USR004008,USR004008,True,False,
SES037983,GT006100,Regular,False,USR003068,USR003068,False,False,
SES037984,GT009502,New,True,,,True,False,
SES037985,GT004870,New,True,,,False,False,
SES037986,GT009808,Regular,True,,,False,False,
SES037987,GT000293,New,True,,,False,False,
SES037988,GT002202,Regular,True,,,False,False,
SES037989,GT001815,Occasional,True,,,True,False,
SES037990,GT004722,Regular,True,,USR001803,False,False,
SES037991,GT009105,New,True,,,False,False,
SES037992,GT006715,Occasional,True,,,False,False,
SES037993,GT005947,New,True,,,False,False,
SES037994,GT002771,Occasional,False,USR000147,USR000147,False,False,
SES037995,GT001945,New,True,,,True,False,
SES037996,GT009537,New,True,,,False,False,
SES037997,GT009088,VIP,True,,,False,False,
SES037998,GT000983,New,True,,USR002382,True,False,
SES037999,GT004863,Regular,False,USR001361,USR001361,False,False,
SES038000,GT006262,Occasional,True,,,True,False,
SES038001,GT002586,Regular,True,,,False,False,
SES038002,GT002127,New,True,,,False,False,
SES038003,GT002025,Regular,True,,,False,False,
SES038004,GT007203,Occasional,True,,,False,False,
SES038005,GT004870,New,True,,,False,False,
SES038006,GT009499,Occasional,False,USR000463,USR000463,False,False,
SES038007,GT003438,Regular,True,,,True,False,
SES038008,GT007648,Occasional,True,,,True,False,
SES038009,GT000754,Occasional,True,,,False,False,
SES038010,GT007680,New,True,,,False,False,
SES038011,GT001074,Occasional,False,USR003651,USR003651,False,False,
SES038012,GT003381,Occasional,False,USR000431,USR000431,False,False,
SES038013,GT004235,Occasional,True,,,True,False,
SES038014,GT006746,Occasional,True,,,False,False,
SES038015,GT006028,Regular,True,,,False,False,
SES038016,GT007040,Occasional,True,,USR000502,False,False,
SES038017,GT009768,Regular,False,USR004270,USR004270,False,False,
SES038018,GT002697,Occasional,True,,,False,False,
SES038019,GT001041,Regular,True,,USR002264,False,False,
SES038020,GT001593,New,True,,,False,False,
SES038021,GT007897,New,True,,,False,False,
SES038022,GT009293,Occasional,False,USR003523,USR003523,False,False,
SES038023,GT000111,VIP,True,,,False,False,
SES038024,GT007228,Occasional,True,,,False,False,
SES038025,GT004138,Occasional,True,,,False,False,
SES038026,GT008840,Occasional,False,USR001985,USR001985,False,False,
SES038027,GT002070,Occasional,True,,,True,False,
SES038028,GT008655,Occasional,True,,,False,False,
SES038029,GT007267,Regular,True,,,False,False,
SES038030,GT003129,Occasional,True,,,False,False,
SES038031,GT004759,Occasional,True,,,False,False,
SES038032,GT009857,New,True,,,False,False,
SES038033,GT000688,VIP,False,USR000900,USR000900,False,False,
SES038034,GT009085,Occasional,True,,,False,False,
SES038035,GT007835,Regular,False,USR001327,USR001327,False,False,
SES038036,GT002547,Regular,True,,,False,False,
SES038037,GT009584,New,True,,USR004114,True,True,TXN013218
SES038038,GT001157,Regular,True,,,False,False,
SES038039,GT006151,Regular,True,,,False,False,
SES038040,GT001815,Occasional,True,,,False,False,
SES038041,GT004731,Regular,False,USR003295,USR003295,False,False,
SES038042,GT005332,Occasional,True,,USR004155,False,False,
SES038043,GT005485,Regular,True,,,False,False,
SES038044,GT003664,Occasional,False,USR001725,USR001725,False,False,
SES038045,GT002165,Regular,True,,,False,False,
SES038046,GT004175,Occasional,False,USR002151,USR002151,False,False,
SES038047,GT009103,Occasional,True,,,True,False,
SES038048,GT008219,Regular,False,USR004289,USR004289,True,False,
SES038049,GT002990,Occasional,True,,,False,False,
SES038050,GT000613,Occasional,True,,,False,False,
SES038051,GT009291,Regular,True,,USR002545,True,False,
SES038052,GT004311,Occasional,True,,,False,False,
SES038053,GT009336,Occasional,True,,USR001067,False,False,
SES038054,GT000736,Occasional,False,USR003115,USR003115,False,False,
SES038055,GT004811,New,True,,,False,False,
SES038056,GT003882,Regular,True,,,False,False,
SES038057,GT000166,Regular,True,,,False,False,
SES038058,GT000254,VIP,True,,,False,False,
SES038059,GT009353,VIP,True,,,False,False,
SES038060,GT008193,Regular,False,USR001747,USR001747,False,False,
SES038061,GT009390,Regular,False,USR002042,USR002042,False,False,
SES038062,GT001672,Occasional,True,,,False,False,
SES038063,GT003897,Regular,True,,,False,False,
SES038064,GT000322,Regular,True,,USR003261,False,False,
SES038065,GT008682,Occasional,True,,,False,False,
SES038066,GT007725,New,False,USR002672,USR002672,False,False,
SES038067,GT001315,Occasional,True,,,True,True,TXN013220
SES038068,GT003078,Occasional,True,,,False,False,
SES038069,GT005248,Occasional,False,USR000391,USR000391,True,True,TXN013221
SES038070,GT007179,Occasional,True,,,False,False,
SES038071,GT008970,New,False,USR002753,USR002753,False,False,
SES038072,GT006210,Regular,True,,,True,False,
SES038073,GT002630,Regular,True,,USR002504,False,False,
SES038074,GT002864,New,True,,,False,False,
SES038075,GT008456,New,False,USR004122,USR004122,True,False,
SES038076,GT000789,New,True,,,False,False,
SES038077,GT004596,New,True,,,False,False,
SES038078,GT004037,VIP,True,,,False,False,
SES038079,GT006557,Regular,True,,,False,False,
SES038080,GT009803,Occasional,False,USR002616,USR002616,False,False,
SES038081,GT004499,VIP,False,USR000603,USR000603,False,False,
SES038082,GT006169,Regular,False,USR002984,USR002984,True,False,
SES038083,GT004981,Occasional,True,,USR001821,True,False,
SES038084,GT004245,Occasional,True,,,False,False,
SES038085,GT006545,New,True,,,True,False,
SES038086,GT006057,VIP,True,,,False,False,
SES038087,GT009230,Regular,False,USR000002,USR000002,False,False,
SES038088,GT004151,New,True,,,False,False,
SES038089,GT009810,New,True,,,False,False,
SES038090,GT002828,Regular,True,,,False,False,
SES038091,GT005384,Occasional,True,,,True,False,
SES038092,GT006613,Occasional,False,USR000614,USR000614,False,False,
SES038093,GT004189,New,True,,,False,False,
SES038094,GT006523,Occasional,False,USR000835,USR000835,True,False,
SES038095,GT009401,Occasional,True,,,False,False,
SES038096,GT008607,Regular,True,,,False,False,
SES038097,GT000161,Occasional,True,,,False,False,
SES038098,GT008960,Regular,True,,USR000516,False,False,
SES038099,GT002453,Regular,False,USR002613,USR002613,False,False,
SES038100,GT006387,Occasional,False,USR002701,USR002701,False,False,
SES038101,GT008594,Occasional,True,,USR000763,False,False,
SES038102,GT004878,Regular,False,USR003051,USR003051,True,False,
SES038103,GT007096,Regular,True,,USR003615,False,False,
SES038104,GT006226,Occasional,True,,,False,False,
SES038105,GT007824,Occasional,True,,,False,False,
SES038106,GT003376,New,True,,,False,False,
SES038107,GT001115,Occasional,False,USR003453,USR003453,False,False,
SES038108,GT000766,New,False,USR003864,USR003864,True,False,
SES038109,GT006645,New,False,USR002744,USR002744,False,False,
SES038110,GT001249,Regular,False,USR000477,USR000477,False,False,
SES038111,GT008873,Occasional,False,USR000707,USR000707,False,False,
SES038112,GT000167,Regular,True,,,False,False,
SES038113,GT000331,New,False,USR004237,USR004237,False,False,
SES038114,GT009179,Regular,False,USR000116,USR000116,False,False,
SES038115,GT004397,New,False,USR003487,USR003487,False,False,
SES038116,GT008666,New,False,USR004249,USR004249,False,False,
SES038117,GT003994,Occasional,True,,,False,False,
SES038118,GT005069,Occasional,False,USR003755,USR003755,False,False,
SES038119,GT007295,Regular,False,USR000543,USR000543,False,False,
SES038120,GT003900,New,True,,,True,False,
SES038121,GT006766,Occasional,False,USR003171,USR003171,True,False,
SES038122,GT008695,VIP,True,,,False,False,
SES038123,GT001393,VIP,False,USR003546,USR003546,False,False,
SES038124,GT007603,VIP,True,,,False,False,
SES038125,GT006597,New,True,,,False,False,
SES038126,GT005055,New,True,,,False,False,
SES038127,GT000983,New,False,USR002382,USR002382,False,False,
SES038128,GT009106,New,True,,,True,True,TXN013224
SES038129,GT009920,VIP,True,,USR000047,True,False,
SES038130,GT006998,Regular,False,USR000279,USR000279,False,False,
SES038131,GT008559,New,False,USR000572,USR000572,False,False,
SES038132,GT007850,Occasional,True,,,False,False,
SES038133,GT005364,Occasional,True,,,True,False,
SES038134,GT001815,Occasional,True,,,True,False,
SES038135,GT006442,VIP,False,USR001400,USR001400,True,False,
SES038136,GT002442,Regular,True,,,False,False,
SES038137,GT005342,New,True,,,False,False,
SES038138,GT005248,Occasional,False,USR000391,USR000391,False,False,
SES038139,GT000105,New,False,USR000955,USR000955,True,False,
SES038140,GT002277,Regular,True,,,True,False,
SES038141,GT005087,New,True,,,False,False,
SES038142,GT005106,New,False,USR002818,USR002818,False,False,
SES038143,GT002017,Occasional,False,USR003431,USR003431,False,False,
SES038144,GT003233,New,False,USR003469,USR003469,False,False,
SES038145,GT008093,Occasional,False,USR001700,USR001700,False,False,
SES038146,GT004175,Occasional,False,USR002151,USR002151,False,False,
SES038147,GT004571,New,True,,,False,False,
SES038148,GT003812,Occasional,False,USR003949,USR003949,False,False,
SES038149,GT003502,New,True,,,False,False,
SES038150,GT002995,Occasional,False,USR003761,USR003761,False,False,
SES038151,GT004311,Occasional,True,,,False,False,
SES038152,GT007357,New,True,,,True,False,
SES038153,GT007893,Regular,True,,,False,False,
SES038154,GT004196,New,True,,,False,False,
SES038155,GT002143,Regular,True,,,False,False,
SES038156,GT003649,Regular,True,,,True,False,
SES038157,GT007582,New,True,,,False,False,
SES038158,GT001053,VIP,True,,,True,False,
SES038159,GT009052,Occasional,True,,,True,False,
SES038160,GT001707,Regular,False,USR002792,USR002792,False,False,
SES038161,GT004131,Regular,True,,,False,False,
SES038162,GT003712,New,True,,,False,False,
SES038163,GT005263,Regular,False,USR002760,USR002760,False,False,
SES038164,GT001981,New,True,,,True,False,
SES038165,GT004306,Regular,True,,,False,False,
SES038166,GT003973,New,True,,,False,False,
SES038167,GT000299,VIP,True,,,False,False,
SES038168,GT003473,Occasional,True,,,False,False,
SES038169,GT006314,New,True,,USR002064,True,False,
SES038170,GT009810,New,True,,,False,False,
SES038171,GT003646,Occasional,True,,,False,False,
SES038172,GT002254,Regular,True,,,False,False,
SES038173,GT004373,New,False,USR000314,USR000314,False,False,
SES038174,GT008873,Occasional,True,,USR000707,False,False,
SES038175,GT003363,Occasional,True,,,False,False,
SES038176,GT007612,Occasional,True,,,False,False,
SES038177,GT008506,New,True,,,False,False,
SES038178,GT006562,Regular,False,USR002079,USR002079,False,False,
SES038179,GT001952,Occasional,True,,,True,False,
SES038180,GT006892,Regular,False,USR000563,USR000563,False,False,
SES038181,GT000824,Occasional,False,USR003991,USR003991,False,False,
SES038182,GT009340,Occasional,False,USR001013,USR001013,False,False,
SES038183,GT005034,VIP,False,USR000443,USR000443,False,False,
SES038184,GT007337,Occasional,True,,,False,False,
SES038185,GT000164,VIP,False,USR000209,USR000209,False,False,
SES038186,GT007869,Occasional,False,USR002741,USR002741,True,False,
SES038187,GT008276,New,True,,,False,False,
SES038188,GT006846,New,False,USR002485,USR002485,False,False,
SES038189,GT009810,New,True,,,False,False,
SES038190,GT007122,Occasional,True,,USR003464,True,False,
SES038191,GT002775,Occasional,True,,,False,False,
SES038192,GT007101,VIP,False,USR002082,USR002082,False,False,
SES038193,GT004140,New,True,,,False,False,
SES038194,GT001486,Regular,True,,,False,False,
SES038195,GT002712,Regular,True,,USR003947,False,False,
SES038196,GT009091,New,True,,,False,False,
SES038197,GT001744,New,True,,USR003654,False,False,
SES038198,GT002155,Occasional,True,,,False,False,
SES038199,GT005267,New,True,,,True,False,
SES038200,GT008311,New,False,USR000253,USR000253,True,True,TXN013227
SES038201,GT000697,Regular,False,USR000692,USR000692,False,False,
SES038202,GT001941,Regular,True,,,False,False,
SES038203,GT006367,New,False,USR002657,USR002657,False,False,
SES038204,GT009844,New,True,,,False,False,
SES038205,GT006472,New,True,,,False,False,
SES038206,GT008445,New,True,,,False,False,
SES038207,GT003732,Regular,True,,,True,False,
SES038208,GT004954,VIP,True,,,False,False,
SES038209,GT001686,VIP,True,,,False,False,
SES038210,GT004187,Occasional,True,,USR002474,False,False,
SES038211,GT008457,New,True,,,False,False,
SES038212,GT008697,Regular,True,,,False,False,
SES038213,GT005418,Regular,True,,,True,False,
SES038214,GT006299,Regular,True,,,False,False,
SES038215,GT007435,Regular,True,,,False,False,
SES038216,GT000502,Occasional,True,,,False,False,
SES038217,GT009115,Regular,True,,,False,False,
SES038218,GT003376,New,True,,,False,False,
SES038219,GT006566,New,True,,,True,False,
SES038220,GT003812,Occasional,False,USR003949,USR003949,False,False,
SES038221,GT007693,Occasional,True,,,False,False,
SES038222,GT005669,Occasional,True,,,False,False,
SES038223,GT000105,New,True,,USR000955,False,False,
SES038224,GT006472,New,True,,,False,False,
SES038225,GT005097,Occasional,True,,USR002967,True,False,
SES038226,GT003168,VIP,True,,,True,False,
SES038227,GT001864,New,True,,,False,False,
SES038228,GT005242,New,False,USR000969,USR000969,True,False,
SES038229,GT007220,Occasional,True,,,False,False,
SES038230,GT002380,VIP,False,USR002437,USR002437,False,False,
SES038231,GT002240,Occasional,True,,,False,False,
SES038232,GT002238,New,True,,,False,False,
SES038233,GT006518,Regular,False,USR001421,USR001421,False,False,
SES038234,GT009770,Occasional,False,USR002971,USR002971,False,False,
SES038235,GT006808,New,True,,,False,False,
SES038236,GT005251,Occasional,True,,,False,False,
SES038237,GT001101,Regular,False,USR001345,USR001345,False,False,
SES038238,GT003339,New,True,,,False,False,
SES038239,GT006454,Regular,True,,,False,False,
SES038240,GT006130,Regular,False,USR000965,USR000965,False,False,
SES038241,GT001455,VIP,True,,,False,False,
SES038242,GT009320,Occasional,True,,USR002093,False,False,
SES038243,GT001131,Regular,False,USR002846,USR002846,True,False,
SES038244,GT008584,Occasional,True,,,True,False,
SES038245,GT007789,Regular,False,USR002183,USR002183,False,False,
SES038246,GT006098,New,False,USR002062,USR002062,False,False,
SES038247,GT006303,New,True,,,False,False,
SES038248,GT009477,Occasional,True,,,True,False,
SES038249,GT001068,Regular,True,,,False,False,
SES038250,GT007142,New,True,,,True,False,
SES038251,GT003582,Occasional,True,,,False,False,
SES038252,GT002147,Occasional,True,,,False,False,
SES038253,GT009916,Occasional,False,USR000225,USR000225,False,False,
SES038254,GT005092,Regular,True,,USR003154,True,False,
SES038255,GT004847,Occasional,False,USR002703,USR002703,False,False,
SES038256,GT006167,VIP,True,,,False,False,
SES038257,GT007159,Regular,True,,,False,False,
SES038258,GT008804,Regular,True,,,False,False,
SES038259,GT006727,VIP,True,,,False,False,
SES038260,GT009675,New,True,,,False,False,
SES038261,GT004008,VIP,False,USR003704,USR003704,False,False,
SES038262,GT007031,Regular,True,,,True,False,
SES038263,GT009539,Occasional,True,,,False,False,
SES038264,GT003783,New,True,,,False,False,
SES038265,GT000910,Occasional,True,,,False,False,
SES038266,GT004791,New,True,,,False,False,
SES038267,GT009994,Occasional,False,USR003639,USR003639,False,False,
SES038268,GT003100,Occasional,True,,USR000390,False,False,
SES038269,GT002276,Regular,True,,USR004017,False,False,
SES038270,GT001678,Occasional,True,,,True,False,
SES038271,GT009666,Regular,False,USR001557,USR001557,False,False,
SES038272,GT008422,New,True,,,False,False,
SES038273,GT002353,VIP,True,,,False,False,
SES038274,GT009163,Occasional,True,,,False,False,
SES038275,GT003185,VIP,False,USR002603,USR002603,False,False,
SES038276,GT002795,Occasional,True,,,True,False,
SES038277,GT009453,Occasional,True,,,True,False,
SES038278,GT003764,Regular,False,USR002633,USR002633,False,False,
SES038279,GT008602,New,True,,,True,False,
SES038280,GT000311,Occasional,True,,,False,False,
SES038281,GT001711,Regular,True,,,False,False,
