transaction_id,ground_truth_id,guest_transaction,portal_user_id,available_portal_user_id,event_id,ticket_type,dq_missing_email,dq_missing_phone,dq_alternative_email,dq_email_typo,dq_name_typo,dq_historical_billing_address,dq_postcode_format_variation,dq_incorrect_phone,dq_cardholder_name_variation
TXN011365,GT001528,True,,,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN011366,GT007495,False,USR000897,USR000897,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011367,GT009506,True,,,EVT0050,Seated,False,False,False,False,False,False,False,False,False
TXN011368,GT002664,False,USR003140,USR003140,EVT0033,Standing,False,False,False,False,False,False,True,False,False
TXN011369,GT007252,True,,,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN011370,GT006550,True,,,EVT0032,Standing,False,False,False,False,False,False,False,False,False
TXN011371,GT002568,True,,,EVT0032,Standing,False,False,False,False,False,False,False,True,False
TXN011372,GT000830,True,,USR003581,EVT0049,Standing,True,False,False,False,False,False,False,False,False
TXN011373,GT007568,True,,,EVT0033,Standing,False,False,False,False,False,False,False,False,True
TXN011374,GT001209,False,USR002078,USR002078,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN011375,GT006794,True,,,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN011376,GT005638,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011377,GT004877,True,,,EVT0048,Standing,False,False,True,False,False,False,False,False,False
TXN011378,GT004252,True,,,EVT0049,Standing,False,False,False,False,False,False,False,False,False
TXN011379,GT000971,False,USR002283,USR002283,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN011380,GT004876,False,USR002380,USR002380,EVT0041,Seated,False,False,False,False,False,True,False,False,False
TXN011381,GT008322,False,USR001777,USR001777,EVT0035,Standing,False,False,False,False,False,False,False,False,True
TXN011382,GT005493,False,USR000920,USR000920,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011383,GT007185,False,USR004094,USR004094,EVT0035,Standing,False,False,False,False,False,False,False,False,True
TXN011384,GT006215,False,USR000274,USR000274,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN011385,GT003322,True,,,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN011386,GT005650,True,,,EVT0048,Standing,False,False,False,False,False,False,True,False,False
TXN011387,GT005197,True,,,EVT0048,Standing,False,False,False,False,False,False,False,False,False
TXN011388,GT005726,True,,,EVT0033,Standing,False,False,False,False,False,False,False,True,False
TXN011389,GT004995,True,,,EVT0037,Seated,False,False,True,False,False,False,False,False,False
TXN011390,GT003435,True,,,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN011391,GT009301,True,,,EVT0041,Standing,False,True,True,False,False,False,False,False,False
TXN011392,GT003773,False,USR001815,USR001815,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011393,GT000646,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011394,GT008022,True,,USR000808,EVT0036,Standing,False,False,False,False,False,False,False,True,False
TXN011395,GT001342,True,,,EVT0033,Standing,False,False,False,False,False,False,True,False,False
TXN011396,GT008900,True,,,EVT0036,Standing,True,True,False,False,False,False,False,False,False
TXN011397,GT007288,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,True
TXN011398,GT000383,True,,,EVT0034,Seated,False,False,False,False,False,False,True,False,True
TXN011399,GT005403,True,,,EVT0036,Standing,False,False,False,False,False,True,False,False,False
TXN011400,GT003393,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011401,GT002376,True,,,EVT0035,Standing,False,False,False,False,False,False,True,False,False
TXN011402,GT009833,False,USR001933,USR001933,EVT0042,Standing,False,False,False,False,False,True,False,False,False
TXN011403,GT002873,True,,,EVT0040,Seated,False,False,False,True,False,False,False,True,False
TXN011404,GT006618,False,USR003076,USR003076,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN011405,GT003450,True,,,EVT0034,Seated,True,False,False,False,False,False,False,False,True
TXN011406,GT004058,False,USR002085,USR002085,EVT0044,Seated,False,False,False,False,False,False,False,False,False
TXN011407,GT003005,True,,,EVT0042,Seated,False,False,True,False,False,False,False,False,False
TXN011408,GT008688,True,,,EVT0048,Standing,False,False,False,False,False,False,False,False,False
TXN011409,GT008301,True,,,EVT0033,Standing,False,False,False,False,False,False,True,False,False
TXN011410,GT008344,False,USR003874,USR003874,EVT0033,Seated,False,False,False,False,True,False,False,False,False
TXN011411,GT004813,False,USR003733,USR003733,EVT0042,Standing,False,False,False,False,False,False,False,False,False
TXN011412,GT007820,False,USR002250,USR002250,EVT0048,Seated,False,False,False,False,False,False,False,False,False
TXN011413,GT008882,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011414,GT003359,True,,USR002685,EVT0040,Standing,False,True,False,False,False,False,False,False,False
TXN011415,GT006254,False,USR003749,USR003749,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011416,GT005448,False,USR003096,USR003096,EVT0038,Standing,False,False,True,False,False,False,False,False,False
TXN011417,GT002652,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011418,GT003002,False,USR003882,USR003882,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011419,GT002474,True,,,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN011420,GT006354,True,,,EVT0036,Seated,False,False,True,False,False,False,False,False,False
TXN011421,GT000654,True,,,EVT0035,Seated,False,False,False,False,False,False,False,False,False
TXN011422,GT009544,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011423,GT008136,True,,,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN011424,GT001820,False,USR000989,USR000989,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011425,GT008542,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011426,GT006250,True,,,EVT0033,Standing,False,False,True,False,False,False,False,False,False
TXN011427,GT000322,False,USR003261,USR003261,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011428,GT006616,False,USR003609,USR003609,EVT0051,Seated,False,False,False,False,False,False,False,False,False
TXN011429,GT002546,True,,,EVT0036,Standing,False,True,False,False,False,False,False,False,False
TXN011430,GT000217,False,USR001152,USR001152,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN011431,GT000193,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011432,GT006228,True,,,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN011433,GT008798,True,,,EVT0033,Standing,False,False,False,False,False,False,False,True,True
TXN011434,GT001547,True,,USR000496,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011435,GT002639,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011436,GT007427,False,USR002196,USR002196,EVT0037,Seated,False,False,False,False,False,False,False,False,False
TXN011437,GT003519,False,USR000464,USR000464,EVT0052,Standing,False,True,True,False,False,False,False,False,False
TXN011438,GT004732,False,USR004229,USR004229,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN011439,GT005932,True,,USR004262,EVT0040,Standing,False,False,False,False,False,False,False,False,True
TXN011440,GT009147,True,,USR004245,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN011441,GT004732,False,USR004229,USR004229,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN011442,GT006051,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,True
TXN011443,GT004253,True,,,EVT0041,Seated,True,False,False,False,False,False,False,False,False
TXN011444,GT003441,False,USR003911,USR003911,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN011445,GT008526,True,,,EVT0033,Standing,False,True,True,False,False,False,False,False,False
TXN011446,GT007109,True,,,EVT0036,Standing,False,True,False,False,True,False,False,False,False
TXN011447,GT003716,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011448,GT000205,True,,,EVT0036,Standing,False,False,False,False,False,False,True,False,True
TXN011449,GT004371,False,USR000680,USR000680,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN011450,GT008807,False,USR000152,USR000152,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN011451,GT006054,True,,,EVT0046,Seated,False,False,False,False,False,False,False,False,True
TXN011452,GT008436,False,USR003812,USR003812,EVT0048,Seated,False,False,False,False,False,False,False,False,False
TXN011453,GT006615,False,USR004209,USR004209,EVT0036,Seated,False,False,False,False,False,False,True,False,False
TXN011454,GT002309,False,USR003176,USR003176,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN011455,GT001228,True,,,EVT0034,Seated,False,False,True,False,False,False,False,False,False
TXN011456,GT003351,True,,,EVT0040,Seated,False,False,False,False,False,False,False,False,False
TXN011457,GT005795,True,,USR002860,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011458,GT009542,True,,USR002041,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN011459,GT008856,False,USR003488,USR003488,EVT0036,Standing,False,False,True,False,False,False,False,False,False
TXN011460,GT005686,True,,USR001867,EVT0040,Standing,False,False,True,False,False,False,True,False,False
TXN011461,GT006875,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011462,GT001459,True,,,EVT0035,Standing,False,False,False,True,False,False,False,False,False
TXN011463,GT000122,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011464,GT002084,False,USR003177,USR003177,EVT0038,Standing,False,False,True,False,False,False,False,False,False
TXN011465,GT008395,True,,USR001002,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011466,GT003530,True,,,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011467,GT006600,True,,,EVT0041,Standing,False,False,True,False,False,True,False,False,False
TXN011468,GT009939,True,,USR004153,EVT0040,Seated,False,False,False,False,False,True,False,False,False
TXN011469,GT000985,True,,,EVT0038,Standing,False,False,True,False,False,False,False,False,False
TXN011470,GT006546,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011471,GT008188,False,USR000865,USR000865,EVT0034,Standing,False,False,False,False,False,True,False,False,False
TXN011472,GT001998,True,,,EVT0049,Standing,False,False,True,False,False,True,False,False,False
TXN011473,GT005076,True,,,EVT0040,Standing,False,False,False,False,False,False,True,False,False
TXN011474,GT002385,False,USR004106,USR004106,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011475,GT000173,False,USR001918,USR001918,EVT0040,Seated,False,False,False,False,False,False,False,False,False
TXN011476,GT006300,True,,,EVT0033,Standing,False,False,False,True,False,False,False,False,False
TXN011477,GT009405,True,,,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN011478,GT004427,False,USR001255,USR001255,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011479,GT000109,False,USR003718,USR003718,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011480,GT007103,False,USR000222,USR000222,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN011481,GT003169,True,,,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011482,GT002220,True,,,EVT0040,Standing,False,True,False,False,False,False,False,False,False
TXN011483,GT006521,False,USR001471,USR001471,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN011484,GT007614,True,,,EVT0034,Seated,False,False,True,False,False,False,False,False,False
TXN011485,GT003758,False,USR003885,USR003885,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN011486,GT002426,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011487,GT000097,False,USR004253,USR004253,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN011488,GT002871,True,,,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN011489,GT005213,True,,,EVT0040,Seated,False,False,False,False,False,False,True,False,False
TXN011490,GT007972,False,USR000504,USR000504,EVT0042,Seated,False,False,False,False,False,False,False,False,False
TXN011491,GT005254,True,,,EVT0049,Standing,False,False,False,False,False,False,False,False,False
TXN011492,GT001384,True,,USR002191,EVT0033,Standing,False,True,False,False,False,False,False,False,False
TXN011493,GT002918,True,,,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011494,GT003935,True,,,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN011495,GT001307,False,USR002092,USR002092,EVT0048,Standing,False,False,False,False,False,False,False,False,False
TXN011496,GT006276,True,,,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011497,GT000557,True,,USR003706,EVT0042,Seated,False,False,False,False,False,False,False,True,True
TXN011498,GT000191,True,,USR003305,EVT0035,Seated,False,False,False,False,False,False,False,False,False
TXN011499,GT000529,False,USR004023,USR004023,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011500,GT009294,True,,,EVT0036,Standing,False,False,False,False,False,True,True,False,False
TXN011501,GT000157,False,USR001176,USR001176,EVT0047,Seated,False,False,False,False,False,False,True,False,False
TXN011502,GT009579,False,USR003073,USR003073,EVT0046,Seated,False,False,False,False,False,False,False,False,False
TXN011503,GT000748,True,,,EVT0036,Seated,False,True,False,False,False,False,False,False,False
TXN011504,GT003832,False,USR000584,USR000584,EVT0043,Standing,False,True,False,False,False,False,True,False,False
TXN011505,GT002249,True,,,EVT0036,Standing,False,False,False,False,True,False,False,False,False
TXN011506,GT006170,True,,,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN011507,GT009570,False,USR001148,USR001148,EVT0040,Seated,False,False,False,False,False,False,True,False,False
TXN011508,GT001742,True,,,EVT0033,Standing,False,False,False,False,False,False,False,False,True
TXN011509,GT009607,True,,,EVT0051,Standing,False,False,False,False,False,False,True,False,False
TXN011510,GT001353,True,,,EVT0038,Standing,False,False,True,False,False,False,False,False,False
TXN011511,GT006018,True,,,EVT0045,Seated,False,False,False,False,False,False,False,False,True
TXN011512,GT003397,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011513,GT009697,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011514,GT006695,True,,,EVT0046,Seated,False,False,False,False,False,False,False,False,True
TXN011515,GT001486,True,,,EVT0035,Standing,False,False,False,False,False,False,True,False,True
TXN011516,GT008690,True,,,EVT0035,Standing,False,False,False,False,False,True,False,False,False
TXN011517,GT004302,True,,,EVT0040,Standing,False,True,False,False,False,False,False,False,False
TXN011518,GT004841,True,,,EVT0041,Seated,False,False,False,False,False,False,False,True,False
TXN011519,GT002517,False,USR003189,USR003189,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN011520,GT007154,False,USR002696,USR002696,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011521,GT007657,True,,,EVT0034,Seated,False,False,False,False,False,False,False,True,False
TXN011522,GT005303,True,,USR004107,EVT0040,Seated,False,False,False,False,False,False,False,False,False
TXN011523,GT004568,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011524,GT006830,True,,,EVT0046,Standing,False,False,True,False,False,False,False,False,False
TXN011525,GT005799,False,USR003132,USR003132,EVT0052,Standing,False,False,False,False,False,True,False,False,False
TXN011526,GT008758,True,,,EVT0044,Standing,False,False,False,False,False,False,False,True,False
TXN011527,GT002538,True,,,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN011528,GT009367,True,,USR004018,EVT0050,Standing,False,True,False,False,False,False,True,False,False
TXN011529,GT007424,False,USR000629,USR000629,EVT0052,Standing,False,False,False,False,False,False,False,False,False
TXN011530,GT003229,False,USR001057,USR001057,EVT0034,Seated,False,False,True,False,False,True,False,False,False
TXN011531,GT008876,True,,USR002350,EVT0037,Seated,False,False,False,False,False,False,False,False,False
TXN011532,GT008478,True,,,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN011533,GT008448,False,USR000788,USR000788,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN011534,GT001141,False,USR001693,USR001693,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011535,GT004917,True,,,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN011536,GT003556,False,USR003867,USR003867,EVT0036,Standing,False,True,False,False,False,False,False,False,False
TXN011537,GT002128,True,,USR001936,EVT0047,Seated,False,False,False,False,False,False,False,False,True
TXN011538,GT009766,True,,,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN011539,GT001843,True,,USR000631,EVT0036,Seated,False,False,False,False,False,False,True,False,False
TXN011540,GT009349,False,USR000345,USR000345,EVT0038,Standing,True,False,False,False,False,False,False,False,False
TXN011541,GT000256,True,,USR003114,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN011542,GT000875,False,USR000500,USR000500,EVT0040,Standing,False,False,True,False,False,False,False,False,False
TXN011543,GT000822,True,,USR001069,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011544,GT002202,True,,,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN011545,GT000614,False,USR003592,USR003592,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011546,GT007793,True,,,EVT0035,Standing,False,False,True,False,True,False,False,False,False
TXN011547,GT003490,True,,,EVT0043,Standing,False,False,True,False,False,False,False,False,False
TXN011548,GT004809,True,,,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN011549,GT009626,False,USR003083,USR003083,EVT0045,Standing,False,False,True,False,False,False,False,False,False
TXN011550,GT002144,False,USR002265,USR002265,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN011551,GT004206,True,,,EVT0038,Standing,False,True,False,False,False,False,False,False,False
TXN011552,GT000743,True,,,EVT0035,Seated,False,False,False,True,False,False,False,False,False
TXN011553,GT003732,True,,,EVT0050,Standing,False,False,True,False,False,False,False,False,False
TXN011554,GT004907,True,,USR004060,EVT0038,Standing,False,False,False,False,False,False,True,False,False
TXN011555,GT001420,True,,USR002185,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN011556,GT007338,True,,,EVT0036,Standing,False,False,True,False,False,False,False,False,False
TXN011557,GT004079,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011558,GT004764,False,USR003905,USR003905,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN011559,GT004156,True,,USR002366,EVT0051,Seated,False,False,False,False,False,False,False,False,False
TXN011560,GT004853,True,,,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011561,GT007858,True,,,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011562,GT001206,False,USR000304,USR000304,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011563,GT005084,True,,USR000760,EVT0039,Seated,False,False,False,False,False,False,False,True,False
TXN011564,GT006787,False,USR002825,USR002825,EVT0052,Standing,False,False,False,False,False,False,False,False,False
TXN011565,GT005712,True,,,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN011566,GT003878,False,USR003283,USR003283,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011567,GT003571,False,USR001435,USR001435,EVT0048,Standing,False,False,False,False,False,False,False,False,False
TXN011568,GT004907,False,USR004060,USR004060,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011569,GT008715,True,,,EVT0040,Standing,False,True,False,False,False,False,True,False,False
TXN011570,GT001299,True,,,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN011571,GT005377,True,,,EVT0039,Seated,False,False,True,False,False,False,False,False,False
TXN011572,GT007106,True,,,EVT0040,Seated,False,False,False,False,False,False,False,False,False
TXN011573,GT005721,False,USR001712,USR001712,EVT0048,Seated,False,False,False,False,False,False,False,False,False
TXN011574,GT000129,True,,,EVT0034,Standing,False,False,True,False,False,False,False,False,False
TXN011575,GT000299,True,,,EVT0034,Seated,True,False,False,False,False,False,False,False,False
TXN011576,GT006931,False,USR003582,USR003582,EVT0047,Seated,False,False,False,False,False,False,False,False,False
TXN011577,GT006998,False,USR000279,USR000279,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011578,GT001997,True,,USR004217,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN011579,GT008127,True,,,EVT0050,Seated,False,False,True,False,False,True,False,False,False
TXN011580,GT002474,True,,,EVT0043,Seated,False,False,False,False,False,False,False,False,False
TXN011581,GT002619,False,USR004036,USR004036,EVT0048,Standing,False,False,False,False,False,False,False,False,False
TXN011582,GT001361,True,,,EVT0036,Standing,False,False,True,False,False,False,False,False,False
TXN011583,GT008351,True,,,EVT0040,Seated,False,False,False,False,False,False,False,True,False
TXN011584,GT007190,True,,,EVT0041,Seated,False,False,True,False,False,False,False,False,False
TXN011585,GT004686,True,,USR003377,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN011586,GT007048,True,,,EVT0034,Seated,False,False,True,False,False,False,False,False,True
TXN011587,GT002819,True,,,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN011588,GT004444,True,,USR003289,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011589,GT003000,False,USR003538,USR003538,EVT0045,Standing,False,False,True,False,False,False,False,False,False
TXN011590,GT007126,False,USR003557,USR003557,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011591,GT004696,True,,,EVT0047,Seated,False,False,True,False,False,False,False,False,False
TXN011592,GT008740,True,,,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN011593,GT006423,True,,USR001155,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011594,GT000312,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011595,GT009656,True,,,EVT0040,Standing,False,False,False,False,True,False,False,False,False
TXN011596,GT008663,True,,USR002547,EVT0036,Standing,True,False,False,False,False,False,True,False,True
TXN011597,GT005418,True,,,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN011598,GT000525,False,USR001948,USR001948,EVT0051,Standing,False,False,False,False,False,False,False,False,False
TXN011599,GT002951,False,USR003445,USR003445,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN011600,GT007229,True,,,EVT0038,Standing,True,False,False,False,False,False,False,True,False
TXN011601,GT008840,True,,USR001985,EVT0038,Standing,False,False,False,False,False,False,True,False,False
TXN011602,GT003851,True,,,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN011603,GT007921,True,,USR002180,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011604,GT007154,False,USR002696,USR002696,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011605,GT005742,True,,,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN011606,GT008930,True,,,EVT0034,Seated,False,False,False,False,False,False,False,False,True
TXN011607,GT003235,False,USR003887,USR003887,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011608,GT002147,True,,,EVT0036,Seated,False,False,True,False,False,False,False,False,True
TXN011609,GT009909,True,,USR001579,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN011610,GT006532,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011611,GT009279,True,,,EVT0036,Standing,False,True,False,False,False,False,False,False,False
TXN011612,GT009556,True,,,EVT0037,Seated,False,False,False,False,False,False,False,False,True
TXN011613,GT002593,False,USR001458,USR001458,EVT0042,Standing,False,False,False,False,False,False,False,False,False
TXN011614,GT007187,True,,,EVT0035,Standing,False,False,True,False,False,False,False,False,False
TXN011615,GT001987,True,,USR001563,EVT0035,Standing,False,False,True,False,False,False,False,False,False
TXN011616,GT002264,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011617,GT007859,False,USR003731,USR003731,EVT0049,Standing,False,False,False,False,False,False,False,False,False
TXN011618,GT005565,False,USR000196,USR000196,EVT0034,Seated,False,True,False,False,False,False,False,False,False
TXN011619,GT000755,True,,,EVT0043,Seated,False,False,False,False,False,False,True,True,False
TXN011620,GT009041,True,,USR003035,EVT0040,Seated,False,False,False,False,False,False,False,False,False
TXN011621,GT009171,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN011622,GT004618,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,True
TXN011623,GT009542,True,,USR002041,EVT0036,Standing,False,False,True,False,False,False,False,False,False
TXN011624,GT004624,False,USR002801,USR002801,EVT0035,Standing,False,True,False,False,False,False,True,False,False
TXN011625,GT009840,False,USR001895,USR001895,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN011626,GT006758,True,,USR002903,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011627,GT002050,False,USR001093,USR001093,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN011628,GT001924,True,,,EVT0036,Standing,False,True,True,False,True,False,False,False,False
TXN011629,GT004004,False,USR004047,USR004047,EVT0037,Seated,False,False,False,False,False,False,False,False,False
TXN011630,GT002009,True,,,EVT0035,Standing,False,False,False,False,False,False,False,True,True
TXN011631,GT004057,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011632,GT008812,True,,USR001751,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN011633,GT002175,True,,,EVT0040,Standing,False,False,False,False,False,False,True,False,True
TXN011634,GT004806,False,USR001668,USR001668,EVT0041,Seated,False,False,False,False,False,False,False,False,False
TXN011635,GT007559,False,USR001291,USR001291,EVT0041,Standing,False,False,False,False,False,False,True,False,False
TXN011636,GT003722,False,USR002246,USR002246,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN011637,GT004523,True,,,EVT0037,Seated,False,False,False,False,False,False,False,False,False
TXN011638,GT007695,False,USR000087,USR000087,EVT0035,Standing,False,False,False,False,False,False,False,False,True
TXN011639,GT004181,True,,,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN011640,GT004217,True,,,EVT0039,Standing,False,False,False,False,False,False,False,False,False
TXN011641,GT009512,False,USR001736,USR001736,EVT0037,Seated,False,False,False,False,False,False,False,False,False
TXN011642,GT005868,False,USR003698,USR003698,EVT0036,Standing,False,True,False,False,False,False,True,False,False
TXN011643,GT007518,False,USR003620,USR003620,EVT0035,Seated,False,False,False,False,False,False,False,False,False
TXN011644,GT001624,True,,,EVT0048,Standing,False,True,True,False,False,True,False,False,False
TXN011645,GT000632,True,,,EVT0038,Standing,False,False,False,True,False,False,False,False,False
TXN011646,GT001737,False,USR003509,USR003509,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN011647,GT002654,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011648,GT000583,True,,,EVT0047,Seated,False,False,False,False,False,False,False,False,True
TXN011649,GT003684,False,USR002303,USR002303,EVT0036,Standing,False,False,False,False,False,True,False,False,False
TXN011650,GT003055,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN011651,GT001045,True,,,EVT0044,Standing,False,False,True,False,False,False,False,False,False
TXN011652,GT008828,True,,,EVT0036,Standing,False,False,False,False,False,False,False,True,False
TXN011653,GT007229,True,,,EVT0049,Standing,False,False,False,False,False,False,False,False,False
TXN011654,GT008632,True,,,EVT0038,Standing,False,True,False,False,True,False,False,False,False
TXN011655,GT003101,True,,,EVT0046,Seated,False,True,False,False,False,False,True,False,False
TXN011656,GT000425,False,USR002709,USR002709,EVT0046,Seated,False,False,False,False,False,False,False,False,False
TXN011657,GT002847,True,,USR000925,EVT0051,Standing,False,False,False,False,False,False,False,False,False
TXN011658,GT007887,True,,,EVT0044,Standing,False,True,False,False,False,False,False,False,False
TXN011659,GT009107,True,,,EVT0036,Seated,False,False,False,False,False,False,False,False,True
TXN011660,GT008268,True,,,EVT0035,Standing,False,False,True,False,False,False,False,False,False
TXN011661,GT004101,True,,,EVT0035,Standing,False,False,False,False,True,False,False,False,False
TXN011662,GT006984,True,,,EVT0036,Standing,False,True,False,False,False,False,False,False,False
TXN011663,GT008226,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN011664,GT005310,True,,,EVT0047,Seated,False,False,True,False,False,False,False,True,False
