source_system,source_record_id,session_id,guest_session,portal_user_id,session_date_time_start,session_date_time_end,session_duration_seconds,device_type,basket_created,basket_converted,linked_transaction_id
ONLINE,SES032976,SES032976,True,,2025-11-14 20:49:24,2025-11-14 20:51:19,115,Mobile,False,False,
ONLINE,SES032977,SES032977,True,,2025-11-14 21:05:10,2025-11-14 21:15:46,636,Mobile,False,False,
ONLINE,SES032978,SES032978,False,USR000901,2025-11-14 21:07:46,2025-11-14 21:19:53,727,PC,False,False,
ONLINE,SES032979,SES032979,False,USR004007,2025-11-14 21:12:13,2025-11-14 21:28:59,1006,Mobile,False,False,
ONLINE,SES032980,SES032980,True,,2025-11-14 21:16:39,2025-11-14 21:25:43,544,Mobile,False,False,
ONLINE,SES032981,SES032981,True,,2025-11-14 21:23:51,2025-11-14 21:36:48,777,PC,True,False,
ONLINE,SES032982,SES032982,True,,2025-11-14 21:41:27,2025-11-14 21:51:41,614,Mobile,False,False,
ONLINE,SES032983,SES032983,True,,2025-11-14 22:02:51,2025-11-14 22:13:09,618,PC,False,False,
ONLINE,SES032984,SES032984,True,,2025-11-14 22:26:14,2025-11-14 22:43:53,1059,Mobile,True,False,
ONLINE,SES032985,SES032985,False,USR001773,2025-11-14 22:35:08,2025-11-14 22:40:33,325,Mobile,False,False,
ONLINE,SES032986,SES032986,True,,2025-11-14 22:41:08,2025-11-14 22:44:53,225,Mobile,False,False,
ONLINE,SES032987,SES032987,True,,2025-11-14 22:44:18,2025-11-14 22:58:00,822,Mobile,True,False,
ONLINE,SES032988,SES032988,True,,2025-11-14 23:25:49,2025-11-14 23:48:31,1362,PC,False,False,
ONLINE,SES032989,SES032989,True,,2025-11-14 23:55:38,2025-11-14 23:57:33,115,PC,False,False,
ONLINE,SES032990,SES032990,False,USR004214,2025-11-15 00:03:49,2025-11-15 00:19:05,916,PC,False,False,
ONLINE,SES032991,SES032991,False,USR000537,2025-11-15 00:37:45,2025-11-15 00:45:32,467,PC,True,False,
ONLINE,SES032992,SES032992,False,USR002762,2025-11-15 00:38:36,2025-11-15 00:42:45,249,PC,True,False,
ONLINE,SES032993,SES032993,True,,2025-11-15 00:40:59,2025-11-15 00:48:09,430,Mobile,False,False,
ONLINE,SES032994,SES032994,True,,2025-11-15 00:49:00,2025-11-15 00:51:39,159,Mobile,True,False,
ONLINE,SES032995,SES032995,True,,2025-11-15 00:59:47,2025-11-15 01:05:52,365,Mobile,False,False,
ONLINE,SES032996,SES032996,True,,2025-11-15 01:02:21,2025-11-15 01:05:49,208,PC,False,False,
ONLINE,SES032997,SES032997,True,,2025-11-15 01:34:50,2025-11-15 01:45:02,612,Mobile,False,False,
ONLINE,SES032998,SES032998,False,USR000632,2025-11-15 01:44:08,2025-11-15 01:48:24,256,Mobile,False,False,
ONLINE,SES032999,SES032999,True,,2025-11-15 01:45:32,2025-11-15 02:01:13,941,PC,False,False,
ONLINE,SES033000,SES033000,True,,2025-11-15 01:47:57,2025-11-15 01:51:06,189,Mobile,False,False,
ONLINE,SES033001,SES033001,True,,2025-11-15 02:03:19,2025-11-15 02:03:54,35,Mobile,False,False,
ONLINE,SES033002,SES033002,True,,2025-11-15 02:05:15,2025-11-15 02:07:45,150,Mobile,True,False,
ONLINE,SES033003,SES033003,True,,2025-11-15 02:08:27,2025-11-15 02:13:33,306,Mobile,False,False,
ONLINE,SES033004,SES033004,True,,2025-11-15 02:08:42,2025-11-15 02:22:06,804,Mobile,True,False,
ONLINE,SES033005,SES033005,True,,2025-11-15 02:11:52,2025-11-15 02:22:01,609,Mobile,False,False,
ONLINE,SES033006,SES033006,False,USR003151,2025-11-15 02:13:15,2025-11-15 02:23:08,593,Mobile,True,False,
ONLINE,SES033007,SES033007,True,,2025-11-15 02:13:20,2025-11-15 02:21:07,467,PC,True,False,
ONLINE,SES033008,SES033008,True,,2025-11-15 02:47:58,2025-11-15 02:55:24,446,Mobile,False,False,
ONLINE,SES033009,SES033009,True,,2025-11-15 02:52:12,2025-11-15 03:15:28,1396,Mobile,True,False,
ONLINE,SES033010,SES033010,False,USR003352,2025-11-15 02:59:07,2025-11-15 03:02:12,185,Mobile,False,False,
ONLINE,SES033011,SES033011,False,USR001681,2025-11-15 03:13:44,2025-11-15 03:15:46,122,PC,False,False,
ONLINE,SES033012,SES033012,True,,2025-11-15 03:14:09,2025-11-15 03:37:57,1428,Mobile,False,False,
ONLINE,SES033013,SES033013,True,,2025-11-15 03:37:32,2025-11-15 03:40:04,152,Mobile,False,False,
ONLINE,SES033014,SES033014,True,,2025-11-15 03:48:58,2025-11-15 04:27:09,2291,Mobile,False,False,
ONLINE,SES033015,SES033015,False,USR001545,2025-11-15 03:57:40,2025-11-15 04:06:07,507,Mobile,False,False,
ONLINE,SES033016,SES033016,False,USR003644,2025-11-15 04:08:49,2025-11-15 04:40:31,1902,Mobile,False,False,
ONLINE,SES033017,SES033017,False,USR002366,2025-11-15 04:11:10,2025-11-15 04:30:14,1144,Mobile,False,False,
ONLINE,SES033018,SES033018,True,,2025-11-15 04:22:39,2025-11-15 04:28:52,373,PC,False,False,
ONLINE,SES033019,SES033019,False,USR002972,2025-11-15 04:41:33,2025-11-15 05:03:37,1324,Mobile,False,False,
ONLINE,SES033020,SES033020,True,,2025-11-15 04:45:43,2025-11-15 05:03:47,1084,Mobile,False,False,
ONLINE,SES033021,SES033021,False,USR000657,2025-11-15 05:13:50,2025-11-15 05:24:49,659,PC,False,False,
ONLINE,SES033022,SES033022,False,USR001816,2025-11-15 05:16:47,2025-11-15 05:23:35,408,PC,False,False,
ONLINE,SES033023,SES033023,True,,2025-11-15 05:31:30,2025-11-15 05:39:10,460,Mobile,False,False,
ONLINE,SES033024,SES033024,True,,2025-11-15 05:41:47,2025-11-15 06:05:51,1444,Mobile,False,False,
ONLINE,SES033025,SES033025,True,,2025-11-15 05:51:36,2025-11-15 06:03:23,707,Mobile,False,False,
ONLINE,SES033026,SES033026,False,USR001968,2025-11-15 05:55:14,2025-11-15 05:56:33,79,PC,True,False,
ONLINE,SES033027,SES033027,True,,2025-11-15 06:19:00,2025-11-15 06:41:07,1327,Mobile,False,False,
ONLINE,SES033028,SES033028,True,,2025-11-15 06:22:56,2025-11-15 06:30:23,447,PC,False,False,
ONLINE,SES033029,SES033029,True,,2025-11-15 06:37:29,2025-11-15 06:43:17,348,PC,False,False,
ONLINE,SES033030,SES033030,True,,2025-11-15 06:41:44,2025-11-15 06:44:56,192,Mobile,False,False,
ONLINE,SES033031,SES033031,True,,2025-11-15 06:46:38,2025-11-15 06:54:20,462,PC,False,False,
ONLINE,SES033032,SES033032,True,,2025-11-15 06:50:37,2025-11-15 07:03:34,777,Mobile,True,False,
ONLINE,SES033033,SES033033,False,USR000180,2025-11-15 06:54:31,2025-11-15 07:00:23,352,PC,True,False,
ONLINE,SES033034,SES033034,False,USR000772,2025-11-15 07:12:55,2025-11-15 07:19:30,395,Mobile,False,False,
ONLINE,SES033035,SES033035,True,,2025-11-15 07:29:12,2025-11-15 07:35:29,377,Mobile,False,False,
ONLINE,SES033036,SES033036,False,USR003352,2025-11-15 07:32:48,2025-11-15 07:38:04,316,Mobile,True,False,
ONLINE,SES033037,SES033037,True,,2025-11-15 07:45:22,2025-11-15 07:51:58,396,Mobile,False,False,
ONLINE,SES033038,SES033038,False,USR003342,2025-11-15 07:57:30,2025-11-15 08:17:54,1224,PC,True,False,
ONLINE,SES033039,SES033039,False,USR002049,2025-11-15 08:10:03,2025-11-15 08:19:37,574,Mobile,False,False,
ONLINE,SES033040,SES033040,True,,2025-11-15 08:56:42,2025-11-15 09:05:38,536,Mobile,False,False,
ONLINE,SES033041,SES033041,True,,2025-11-15 09:02:49,2025-11-15 09:15:29,760,Mobile,False,False,
ONLINE,SES033042,SES033042,True,,2025-11-15 09:24:51,2025-11-15 09:38:21,810,Mobile,False,False,
ONLINE,SES033043,SES033043,True,,2025-11-15 09:42:36,2025-11-15 10:14:29,1913,Mobile,True,False,
ONLINE,SES033044,SES033044,False,USR000112,2025-11-15 10:04:01,2025-11-15 10:26:18,1337,Mobile,True,False,
ONLINE,SES033045,SES033045,False,USR004158,2025-11-15 10:06:34,2025-11-15 10:24:03,1049,Mobile,False,False,
ONLINE,SES033046,SES033046,True,,2025-11-15 10:08:19,2025-11-15 10:22:57,878,Mobile,True,False,
ONLINE,SES033047,SES033047,True,,2025-11-15 10:14:07,2025-11-15 10:30:50,1003,Mobile,True,False,
ONLINE,SES033048,SES033048,False,USR002159,2025-11-15 11:13:38,2025-11-15 11:41:27,1669,PC,True,False,
ONLINE,SES033049,SES033049,True,,2025-11-15 11:14:20,2025-11-15 11:25:42,682,Mobile,True,False,
ONLINE,SES033050,SES033050,True,,2025-11-15 11:16:52,2025-11-15 11:29:15,743,Mobile,False,False,
ONLINE,SES033051,SES033051,True,,2025-11-15 11:22:09,2025-11-15 11:27:15,306,PC,False,False,
ONLINE,SES033052,SES033052,False,USR002886,2025-11-15 11:28:52,2025-11-15 11:32:57,245,Mobile,False,False,
ONLINE,SES033053,SES033053,True,,2025-11-15 11:41:38,2025-11-15 12:05:15,1417,PC,False,False,
ONLINE,SES033054,SES033054,True,,2025-11-15 11:49:04,2025-11-15 12:03:40,876,Mobile,False,False,
ONLINE,SES033055,SES033055,True,,2025-11-15 11:59:33,2025-11-15 12:04:04,271,PC,True,False,
ONLINE,SES033056,SES033056,True,,2025-11-15 12:00:04,2025-11-15 12:04:10,246,Mobile,False,False,
ONLINE,SES033057,SES033057,False,USR003342,2025-11-15 12:05:35,2025-11-15 12:14:42,547,Mobile,True,False,
ONLINE,SES033058,SES033058,True,,2025-11-15 12:16:08,2025-11-15 12:40:08,1440,PC,False,False,
ONLINE,SES033059,SES033059,False,USR003137,2025-11-15 12:17:54,2025-11-15 12:24:56,422,PC,False,False,
ONLINE,SES033060,SES033060,False,USR003543,2025-11-15 12:29:44,2025-11-15 13:09:15,2371,Mobile,False,False,
ONLINE,SES033061,SES033061,True,,2025-11-15 12:48:57,2025-11-15 13:04:55,958,Mobile,False,False,
ONLINE,SES033062,SES033062,False,USR002450,2025-11-15 12:51:24,2025-11-15 12:55:37,253,PC,True,True,TXN012803
ONLINE,SES033063,SES033063,False,USR004118,2025-11-15 12:56:34,2025-11-15 12:57:55,81,Mobile,True,True,TXN012804
ONLINE,SES033064,SES033064,True,,2025-11-15 13:14:49,2025-11-15 13:39:05,1456,Mobile,False,False,
ONLINE,SES033065,SES033065,True,,2025-11-15 13:18:47,2025-11-15 13:26:01,434,PC,False,False,
ONLINE,SES033066,SES033066,True,,2025-11-15 13:25:08,2025-11-15 13:39:49,881,Mobile,False,False,
ONLINE,SES033067,SES033067,True,,2025-11-15 13:27:33,2025-11-15 13:37:45,612,Mobile,False,False,
ONLINE,SES033068,SES033068,True,,2025-11-15 13:30:50,2025-11-15 13:40:47,597,Mobile,False,False,
ONLINE,SES033069,SES033069,True,,2025-11-15 13:37:15,2025-11-15 13:46:37,562,PC,False,False,
ONLINE,SES033070,SES033070,True,,2025-11-15 13:39:40,2025-11-15 13:47:48,488,Mobile,False,False,
ONLINE,SES033071,SES033071,True,,2025-11-15 13:39:44,2025-11-15 13:58:14,1110,Mobile,False,False,
ONLINE,SES033072,SES033072,True,,2025-11-15 14:05:36,2025-11-15 14:17:48,732,PC,False,False,
ONLINE,SES033073,SES033073,True,,2025-11-15 14:14:10,2025-11-15 14:27:18,788,Mobile,False,False,
ONLINE,SES033074,SES033074,False,USR002968,2025-11-15 14:28:44,2025-11-15 14:31:04,140,Mobile,False,False,
ONLINE,SES033075,SES033075,False,USR002972,2025-11-15 14:33:43,2025-11-15 14:43:06,563,Mobile,True,False,
ONLINE,SES033076,SES033076,True,,2025-11-15 14:42:37,2025-11-15 14:48:25,348,Mobile,False,False,
ONLINE,SES033077,SES033077,True,,2025-11-15 15:03:50,2025-11-15 15:31:21,1651,PC,False,False,
ONLINE,SES033078,SES033078,True,,2025-11-15 15:12:01,2025-11-15 15:19:12,431,Mobile,False,False,
ONLINE,SES033079,SES033079,True,,2025-11-15 15:14:29,2025-11-15 15:24:03,574,PC,False,False,
ONLINE,SES033080,SES033080,True,,2025-11-15 15:37:50,2025-11-15 16:04:51,1621,Mobile,False,False,
ONLINE,SES033081,SES033081,True,,2025-11-15 15:40:46,2025-11-15 15:45:20,274,Mobile,False,False,
ONLINE,SES033082,SES033082,True,,2025-11-15 15:51:39,2025-11-15 15:55:27,228,PC,False,False,
ONLINE,SES033083,SES033083,True,,2025-11-15 16:04:27,2025-11-15 16:07:44,197,Mobile,False,False,
ONLINE,SES033084,SES033084,False,USR001180,2025-11-15 16:05:59,2025-11-15 16:16:08,609,PC,False,False,
ONLINE,SES033085,SES033085,True,,2025-11-15 16:06:38,2025-11-15 16:10:30,232,PC,False,False,
ONLINE,SES033086,SES033086,True,,2025-11-15 16:07:55,2025-11-15 16:11:25,210,PC,True,False,
ONLINE,SES033087,SES033087,True,,2025-11-15 16:24:44,2025-11-15 16:29:22,278,PC,False,False,
ONLINE,SES033088,SES033088,True,,2025-11-15 16:32:08,2025-11-15 16:34:24,136,PC,True,False,
ONLINE,SES033089,SES033089,True,,2025-11-15 16:51:19,2025-11-15 16:58:51,452,PC,False,False,
ONLINE,SES033090,SES033090,True,,2025-11-15 16:55:27,2025-11-15 17:09:30,843,Mobile,False,False,
ONLINE,SES033091,SES033091,False,USR002689,2025-11-15 16:56:08,2025-11-15 17:01:37,329,Mobile,True,False,
ONLINE,SES033092,SES033092,False,USR001904,2025-11-15 17:30:52,2025-11-15 17:39:25,513,PC,False,False,
ONLINE,SES033093,SES033093,True,,2025-11-15 17:32:14,2025-11-15 17:37:04,290,PC,True,False,
ONLINE,SES033094,SES033094,False,USR001188,2025-11-15 17:46:49,2025-11-15 17:55:34,525,Mobile,False,False,
ONLINE,SES033095,SES033095,False,USR000938,2025-11-15 17:48:35,2025-11-15 17:56:21,466,Mobile,False,False,
ONLINE,SES033096,SES033096,True,,2025-11-15 17:49:57,2025-11-15 18:01:31,694,Mobile,False,False,
ONLINE,SES033097,SES033097,True,,2025-11-15 17:50:50,2025-11-15 18:09:54,1144,Mobile,False,False,
ONLINE,SES033098,SES033098,False,USR001554,2025-11-15 17:58:57,2025-11-15 18:18:24,1167,PC,True,False,
ONLINE,SES033099,SES033099,True,,2025-11-15 18:13:39,2025-11-15 18:18:15,276,PC,False,False,
ONLINE,SES033100,SES033100,False,USR002406,2025-11-15 18:17:21,2025-11-15 18:44:15,1614,Mobile,True,True,TXN012805
ONLINE,SES033101,SES033101,False,USR003466,2025-11-15 18:35:50,2025-11-15 18:39:02,192,Mobile,True,False,
ONLINE,SES033102,SES033102,False,USR002922,2025-11-15 18:51:12,2025-11-15 18:58:58,466,PC,True,False,
ONLINE,SES033103,SES033103,True,,2025-11-15 18:54:52,2025-11-15 18:56:42,110,PC,False,False,
ONLINE,SES033104,SES033104,True,,2025-11-15 19:16:27,2025-11-15 19:27:47,680,PC,True,False,
ONLINE,SES033105,SES033105,True,,2025-11-15 19:35:28,2025-11-15 19:45:02,574,Mobile,False,False,
ONLINE,SES033106,SES033106,True,,2025-11-15 19:37:28,2025-11-15 19:41:16,228,PC,False,False,
ONLINE,SES033107,SES033107,True,,2025-11-15 19:46:30,2025-11-15 19:52:18,348,Mobile,False,False,
ONLINE,SES033108,SES033108,True,,2025-11-15 19:48:21,2025-11-15 19:58:34,613,Mobile,False,False,
ONLINE,SES033109,SES033109,False,USR000203,2025-11-15 19:54:37,2025-11-15 20:32:46,2289,Mobile,True,True,TXN012808
ONLINE,SES033110,SES033110,True,,2025-11-15 20:11:24,2025-11-15 20:24:03,759,Mobile,False,False,
ONLINE,SES033111,SES033111,True,,2025-11-15 20:12:25,2025-11-15 20:18:51,386,PC,False,False,
ONLINE,SES033112,SES033112,True,,2025-11-15 20:51:50,2025-11-15 21:29:56,2286,PC,False,False,
ONLINE,SES033113,SES033113,True,,2025-11-15 20:55:33,2025-11-15 21:01:52,379,PC,True,False,
ONLINE,SES033114,SES033114,False,USR000310,2025-11-15 21:00:53,2025-11-15 21:13:03,730,PC,True,False,
ONLINE,SES033115,SES033115,True,,2025-11-15 21:06:04,2025-11-15 21:21:05,901,Mobile,True,False,
ONLINE,SES033116,SES033116,True,,2025-11-15 21:15:09,2025-11-15 21:15:39,30,PC,False,False,
ONLINE,SES033117,SES033117,False,USR000425,2025-11-15 21:15:35,2025-11-15 21:21:23,348,Mobile,False,False,
ONLINE,SES033118,SES033118,True,,2025-11-15 21:32:19,2025-11-15 21:40:36,497,Mobile,False,False,
ONLINE,SES033119,SES033119,True,,2025-11-15 21:38:22,2025-11-15 22:02:30,1448,Mobile,False,False,
ONLINE,SES033120,SES033120,False,USR001025,2025-11-15 21:43:57,2025-11-15 21:57:15,798,Mobile,False,False,
ONLINE,SES033121,SES033121,True,,2025-11-15 21:52:00,2025-11-15 22:21:04,1744,Mobile,True,False,
ONLINE,SES033122,SES033122,False,USR000099,2025-11-15 21:58:15,2025-11-15 22:01:36,201,Mobile,False,False,
ONLINE,SES033123,SES033123,True,,2025-11-15 22:15:52,2025-11-15 22:22:19,387,Mobile,True,False,
ONLINE,SES033124,SES033124,False,USR000671,2025-11-15 22:37:16,2025-11-15 22:46:48,572,PC,True,False,
ONLINE,SES033125,SES033125,False,USR002965,2025-11-15 22:40:56,2025-11-15 22:52:28,692,PC,False,False,
ONLINE,SES033126,SES033126,False,USR001914,2025-11-15 22:41:53,2025-11-15 22:51:34,581,Mobile,False,False,
ONLINE,SES033127,SES033127,True,,2025-11-15 22:45:24,2025-11-15 22:59:53,869,Mobile,False,False,
ONLINE,SES033128,SES033128,False,USR001217,2025-11-15 22:50:31,2025-11-15 22:59:38,547,Mobile,False,False,
ONLINE,SES033129,SES033129,False,USR002868,2025-11-15 23:58:28,2025-11-16 00:07:45,557,Mobile,False,False,
ONLINE,SES033130,SES033130,True,,2025-11-16 00:18:35,2025-11-16 00:27:57,562,Mobile,True,False,
ONLINE,SES033131,SES033131,True,,2025-11-16 00:19:02,2025-11-16 00:29:10,608,Mobile,False,False,
ONLINE,SES033132,SES033132,True,,2025-11-16 00:21:09,2025-11-16 00:27:46,397,PC,True,False,
ONLINE,SES033133,SES033133,False,USR001845,2025-11-16 00:26:36,2025-11-16 00:30:24,228,Mobile,False,False,
ONLINE,SES033134,SES033134,True,,2025-11-16 00:28:45,2025-11-16 00:39:25,640,PC,True,False,
ONLINE,SES033135,SES033135,True,,2025-11-16 00:43:28,2025-11-16 01:06:52,1404,Mobile,False,False,
ONLINE,SES033136,SES033136,False,USR001978,2025-11-16 00:51:14,2025-11-16 00:52:19,65,PC,False,False,
ONLINE,SES033137,SES033137,True,,2025-11-16 01:26:14,2025-11-16 01:32:10,356,Mobile,False,False,
ONLINE,SES033138,SES033138,True,,2025-11-16 01:27:07,2025-11-16 01:32:51,344,Mobile,False,False,
ONLINE,SES033139,SES033139,True,,2025-11-16 01:29:44,2025-11-16 01:42:47,783,Mobile,False,False,
ONLINE,SES033140,SES033140,True,,2025-11-16 01:35:14,2025-11-16 01:48:08,774,Mobile,False,False,
ONLINE,SES033141,SES033141,False,USR003932,2025-11-16 01:42:13,2025-11-16 01:45:31,198,Mobile,False,False,
ONLINE,SES033142,SES033142,False,USR001242,2025-11-16 01:45:25,2025-11-16 01:50:10,285,Mobile,False,False,
ONLINE,SES033143,SES033143,False,USR002165,2025-11-16 01:54:13,2025-11-16 02:06:37,744,Mobile,False,False,
ONLINE,SES033144,SES033144,True,,2025-11-16 01:58:36,2025-11-16 02:08:51,615,Mobile,False,False,
ONLINE,SES033145,SES033145,False,USR001818,2025-11-16 02:00:14,2025-11-16 02:04:28,254,Mobile,True,True,TXN012811
ONLINE,SES033146,SES033146,True,,2025-11-16 02:00:33,2025-11-16 02:09:58,565,Mobile,False,False,
ONLINE,SES033147,SES033147,False,USR000983,2025-11-16 02:11:17,2025-11-16 02:22:58,701,Mobile,False,False,
ONLINE,SES033148,SES033148,True,,2025-11-16 02:20:41,2025-11-16 02:27:19,398,Mobile,True,True,TXN012812
ONLINE,SES033149,SES033149,False,USR000077,2025-11-16 03:13:25,2025-11-16 03:23:50,625,Mobile,False,False,
ONLINE,SES033150,SES033150,True,,2025-11-16 03:23:27,2025-11-16 03:32:48,561,Mobile,True,False,
ONLINE,SES033151,SES033151,True,,2025-11-16 03:36:21,2025-11-16 03:47:30,669,Mobile,True,False,
ONLINE,SES033152,SES033152,True,,2025-11-16 03:41:11,2025-11-16 03:43:53,162,PC,True,False,
ONLINE,SES033153,SES033153,True,,2025-11-16 03:41:36,2025-11-16 03:47:32,356,Mobile,False,False,
ONLINE,SES033154,SES033154,False,USR002104,2025-11-16 03:59:54,2025-11-16 04:04:31,277,Mobile,False,False,
ONLINE,SES033155,SES033155,True,,2025-11-16 04:11:19,2025-11-16 04:17:51,392,PC,False,False,
ONLINE,SES033156,SES033156,True,,2025-11-16 04:33:32,2025-11-16 04:41:10,458,Mobile,False,False,
ONLINE,SES033157,SES033157,False,USR001147,2025-11-16 04:37:02,2025-11-16 04:45:54,532,Mobile,False,False,
ONLINE,SES033158,SES033158,True,,2025-11-16 04:50:46,2025-11-16 04:53:31,165,Mobile,False,False,
ONLINE,SES033159,SES033159,False,USR001326,2025-11-16 04:50:57,2025-11-16 04:58:07,430,PC,False,False,
ONLINE,SES033160,SES033160,False,USR000984,2025-11-16 04:57:48,2025-11-16 05:08:08,620,PC,True,True,TXN012813
ONLINE,SES033161,SES033161,True,,2025-11-16 05:09:28,2025-11-16 05:13:50,262,PC,False,False,
ONLINE,SES033162,SES033162,False,USR004209,2025-11-16 05:24:52,2025-11-16 05:42:07,1035,Mobile,False,False,
ONLINE,SES033163,SES033163,True,,2025-11-16 05:37:20,2025-11-16 05:43:17,357,Mobile,False,False,
ONLINE,SES033164,SES033164,False,USR000075,2025-11-16 05:42:26,2025-11-16 05:46:19,233,Mobile,False,False,
ONLINE,SES033165,SES033165,True,,2025-11-16 05:45:47,2025-11-16 06:03:44,1077,Mobile,False,False,
ONLINE,SES033166,SES033166,True,,2025-11-16 06:23:40,2025-11-16 06:37:03,803,Mobile,True,False,
ONLINE,SES033167,SES033167,True,,2025-11-16 07:19:51,2025-11-16 07:21:10,79,Mobile,False,False,
ONLINE,SES033168,SES033168,False,USR004089,2025-11-16 07:21:09,2025-11-16 07:24:20,191,Mobile,False,False,
ONLINE,SES033169,SES033169,True,,2025-11-16 07:23:58,2025-11-16 07:26:53,175,Mobile,False,False,
ONLINE,SES033170,SES033170,True,,2025-11-16 07:51:59,2025-11-16 07:57:39,340,PC,False,False,
ONLINE,SES033171,SES033171,False,USR003117,2025-11-16 07:55:44,2025-11-16 07:59:48,244,Mobile,False,False,
ONLINE,SES033172,SES033172,False,USR003496,2025-11-16 08:00:23,2025-11-16 08:08:30,487,Mobile,False,False,
ONLINE,SES033173,SES033173,True,,2025-11-16 08:21:24,2025-11-16 08:23:43,139,Mobile,False,False,
ONLINE,SES033174,SES033174,True,,2025-11-16 08:34:48,2025-11-16 08:38:20,212,Mobile,True,False,
ONLINE,SES033175,SES033175,False,USR001527,2025-11-16 09:00:38,2025-11-16 09:06:28,350,Mobile,True,False,
ONLINE,SES033176,SES033176,True,,2025-11-16 09:04:31,2025-11-16 09:09:20,289,PC,False,False,
ONLINE,SES033177,SES033177,False,USR004069,2025-11-16 09:05:28,2025-11-16 09:07:59,151,PC,False,False,
ONLINE,SES033178,SES033178,True,,2025-11-16 09:06:39,2025-11-16 09:10:03,204,Mobile,False,False,
ONLINE,SES033179,SES033179,True,,2025-11-16 09:09:29,2025-11-16 09:11:27,118,Mobile,False,False,
ONLINE,SES033180,SES033180,False,USR002374,2025-11-16 09:24:17,2025-11-16 09:34:52,635,Mobile,False,False,
ONLINE,SES033181,SES033181,True,,2025-11-16 10:10:58,2025-11-16 10:13:43,165,PC,False,False,
ONLINE,SES033182,SES033182,True,,2025-11-16 10:12:47,2025-11-16 10:20:46,479,Mobile,False,False,
ONLINE,SES033183,SES033183,True,,2025-11-16 10:31:56,2025-11-16 10:35:34,218,Mobile,False,False,
ONLINE,SES033184,SES033184,False,USR001464,2025-11-16 11:34:36,2025-11-16 11:36:56,140,Mobile,False,False,
ONLINE,SES033185,SES033185,True,,2025-11-16 11:35:15,2025-11-16 11:50:32,917,Mobile,False,False,
ONLINE,SES033186,SES033186,False,USR002825,2025-11-16 11:55:21,2025-11-16 12:00:48,327,Mobile,True,False,
ONLINE,SES033187,SES033187,True,,2025-11-16 12:16:19,2025-11-16 12:31:59,940,Mobile,False,False,
ONLINE,SES033188,SES033188,False,USR003311,2025-11-16 12:17:04,2025-11-16 12:19:20,136,Mobile,True,False,
ONLINE,SES033189,SES033189,True,,2025-11-16 12:23:20,2025-11-16 12:26:07,167,Mobile,False,False,
ONLINE,SES033190,SES033190,False,USR002976,2025-11-16 12:32:32,2025-11-16 12:41:51,559,Mobile,False,False,
ONLINE,SES033191,SES033191,True,,2025-11-16 12:33:59,2025-11-16 12:35:17,78,PC,False,False,
ONLINE,SES033192,SES033192,True,,2025-11-16 12:36:53,2025-11-16 12:40:33,220,Mobile,False,False,
ONLINE,SES033193,SES033193,False,USR003075,2025-11-16 12:41:34,2025-11-16 12:49:19,465,PC,False,False,
ONLINE,SES033194,SES033194,True,,2025-11-16 13:07:31,2025-11-16 13:13:33,362,PC,True,True,TXN012816
ONLINE,SES033195,SES033195,False,USR003030,2025-11-16 13:31:08,2025-11-16 13:41:49,641,PC,True,False,
ONLINE,SES033196,SES033196,False,USR000630,2025-11-16 13:42:26,2025-11-16 13:44:49,143,Mobile,True,False,
ONLINE,SES033197,SES033197,True,,2025-11-16 14:07:37,2025-11-16 14:09:45,128,Mobile,False,False,
ONLINE,SES033198,SES033198,False,USR001785,2025-11-16 14:21:02,2025-11-16 14:37:26,984,Mobile,False,False,
ONLINE,SES033199,SES033199,True,,2025-11-16 14:28:41,2025-11-16 14:36:40,479,Mobile,True,False,
ONLINE,SES033200,SES033200,True,,2025-11-16 14:35:52,2025-11-16 14:48:52,780,Mobile,True,False,
ONLINE,SES033201,SES033201,False,USR004096,2025-11-16 14:36:20,2025-11-16 14:40:11,231,PC,False,False,
ONLINE,SES033202,SES033202,True,,2025-11-16 14:38:11,2025-11-16 14:56:12,1081,PC,False,False,
ONLINE,SES033203,SES033203,True,,2025-11-16 14:52:10,2025-11-16 14:56:41,271,Mobile,True,False,
ONLINE,SES033204,SES033204,True,,2025-11-16 14:57:08,2025-11-16 14:58:05,57,PC,True,False,
ONLINE,SES033205,SES033205,True,,2025-11-16 15:21:03,2025-11-16 15:39:13,1090,PC,False,False,
ONLINE,SES033206,SES033206,True,,2025-11-16 15:27:26,2025-11-16 15:31:48,262,Mobile,True,False,
ONLINE,SES033207,SES033207,True,,2025-11-16 15:30:39,2025-11-16 15:45:47,908,Mobile,True,False,
ONLINE,SES033208,SES033208,True,,2025-11-16 15:41:32,2025-11-16 15:53:56,744,Mobile,False,False,
ONLINE,SES033209,SES033209,True,,2025-11-16 15:50:48,2025-11-16 16:12:29,1301,Mobile,False,False,
ONLINE,SES033210,SES033210,False,USR001152,2025-11-16 16:17:10,2025-11-16 16:25:42,512,Mobile,False,False,
ONLINE,SES033211,SES033211,False,USR002896,2025-11-16 16:21:15,2025-11-16 16:25:21,246,Mobile,False,False,
ONLINE,SES033212,SES033212,True,,2025-11-16 16:52:47,2025-11-16 16:54:42,115,Mobile,False,False,
ONLINE,SES033213,SES033213,True,,2025-11-16 17:09:14,2025-11-16 17:19:40,626,Mobile,False,False,
ONLINE,SES033214,SES033214,True,,2025-11-16 17:55:16,2025-11-16 17:57:02,106,Mobile,False,False,
