cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL007058,DCL008055,6,3,B04,Email domain and local-part prefix,1,18,STG030241,MARKETING,MKT008939,STG076577,SUPPORT,SUP003275,True,0.9756,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9854,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007058,PCL007058
DCL007070,DCL009036,4,2,B04,Email domain and local-part prefix,1,8,STG024483,MARKETING,MKT003181,STG028332,MARKETING,MKT007030,True,0.9767,False,0.0,True,1.0,False,0.0,True,0.25,False,0.0,0.8634,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007070,PCL007070
DCL007087,DCL008790,5,3,B04,Email domain and local-part prefix,1,15,STG023053,MARKETING,MKT001751,STG076616,SUPPORT,SUP003314,True,0.9167,False,0.0,True,0.8462,False,0.0,False,0.0,False,0.0,0.8885,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007087,PCL007087
DCL007095,DCL010329,4,1,B04,Email domain and local-part prefix,1,4,STG077993,SUPPORT,SUP004691,STG030927,MARKETING,MKT009625,True,0.9767,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.986,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007095,PCL007095
DCL007101,DCL010452,6,2,B04,Email domain and local-part prefix,1,12,STG032147,MARKETING,MKT010845,STG075920,SUPPORT,SUP002618,True,0.9091,False,0.0,True,0.8182,False,0.0,False,0.0,False,0.0,0.8727,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007101,PCL007101
DCL007120,DCL010555,10,1,B04,Email domain and local-part prefix,1,10,STG029912,MARKETING,MKT008610,STG074182,SUPPORT,SUP000880,True,1.0,False,0.0,True,0.9655,False,0.0,False,0.0,False,0.0,0.9862,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007120,PCL007120
DCL007169,DCL009670,1,1,B04,Email domain and local-part prefix,1,1,STG007169,CRM,CRM007169,STG022691,MARKETING,MKT001389,True,1.0,False,0.0,True,0.9231,False,0.0,True,0.6,False,0.0,0.9077,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007169,PCL007169
DCL007180,DCL008877,4,3,B04,Email domain and local-part prefix,1,12,STG075200,SUPPORT,SUP001898,STG019503,ECOMMERCE,TXN011503,True,0.9167,False,0.0,True,0.8182,False,0.0,False,0.0,False,0.0,0.8773,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007180,PCL007180
DCL007184,DCL008177,7,5,B04,Email domain and local-part prefix,1,35,STG075206,SUPPORT,SUP001904,STG030429,MARKETING,MKT009127,True,0.9787,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9872,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007184,PCL007184
DCL007196,DCL010274,5,1,B04,Email domain and local-part prefix,1,5,STG077523,SUPPORT,SUP004221,STG030273,MARKETING,MKT008971,True,1.0,False,0.0,True,0.9333,False,0.0,False,0.0,False,0.0,0.9733,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007196,PCL007196
DCL007201,DCL008461,1,4,B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,3,4,STG007201,CRM,CRM007201,STG015477,ECOMMERCE,TXN007477,True,0.8077,True,1.0,True,0.96,True,1.0,True,1.0,False,0.0,0.9309,0.95,phone,address | email | name | phone | postcode,address | email | name | postcode,5,4,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007201,PCL007201
DCL007226,DCL010668,11,1,B04,Email domain and local-part prefix,1,11,STG073831,SUPPORT,SUP000529,STG076473,SUPPORT,SUP003171,True,1.0,False,0.0,True,0.9286,False,0.0,False,0.0,False,0.0,0.9714,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007226,PCL007226
DCL007244,DCL010639,2,1,B04,Email domain and local-part prefix,1,2,STG076886,SUPPORT,SUP003584,STG075867,SUPPORT,SUP002565,True,1.0,False,0.0,True,0.963,False,0.0,False,0.0,False,0.0,0.9852,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007244,PCL007244
DCL007251,DCL009979,11,3,B04,Email domain and local-part prefix,1,33,STG032814,MARKETING,MKT011512,STG077571,SUPPORT,SUP004269,True,0.8889,False,0.0,True,0.8387,False,0.0,False,0.0,False,0.0,0.8688,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007251,PCL007251
DCL007254,DCL009298,2,2,B04,Email domain and local-part prefix,1,4,STG007254,CRM,CRM007254,STG077128,SUPPORT,SUP003826,True,0.9565,False,0.0,True,0.9167,False,0.0,False,0.0,False,0.0,0.9406,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007254,PCL007254
DCL007256,DCL009144,4,6,B04,Email domain and local-part prefix,1,24,STG032905,MARKETING,MKT011603,STG077442,SUPPORT,SUP004140,True,0.92,False,0.0,True,0.8333,False,0.0,False,0.0,False,0.0,0.8853,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007256,PCL007256
DCL007261,DCL009497,7,4,B04,Email domain and local-part prefix,1,28,STG075120,SUPPORT,SUP001818,STG033209,MARKETING,MKT011907,True,0.898,False,0.0,True,0.7826,False,0.0,False,0.0,False,0.0,0.8518,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007261,PCL007261
DCL007286,DCL008507,8,2,B04,Email domain and local-part prefix,1,16,STG029363,MARKETING,MKT008061,STG022402,MARKETING,MKT001100,True,0.9778,False,0.0,True,1.0,False,0.0,True,0.3077,False,0.0,0.8735,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007286,PCL007286
DCL007300,DCL010375,14,1,B04,Email domain and local-part prefix,1,14,STG075881,SUPPORT,SUP002579,STG031600,MARKETING,MKT010298,True,1.0,False,0.0,True,0.96,False,0.0,False,0.0,False,0.0,0.984,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007300,PCL007300
DCL007302,DCL009029,2,3,B04,Email domain and local-part prefix,1,6,STG020163,ECOMMERCE,TXN012163,STG028923,MARKETING,MKT007621,True,0.9818,False,0.0,True,1.0,False,0.0,True,0.1667,False,0.0,0.852,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007302,PCL007302
DCL007336,DCL009967,2,1,B04,Email domain and local-part prefix,1,2,STG007336,CRM,CRM007336,STG026384,MARKETING,MKT005082,True,1.0,False,0.0,True,0.8889,False,0.0,True,0.6667,False,0.0,0.9074,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007336,PCL007336
DCL007363,DCL009897,6,3,B04,Email domain and local-part prefix,1,18,STG028556,MARKETING,MKT007254,STG074895,SUPPORT,SUP001593,True,0.9333,False,0.0,True,0.8696,False,0.0,False,0.0,False,0.0,0.9078,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007363,PCL007363
DCL007379,DCL008178,8,1,B04 | B05,Email domain and local-part prefix | First-name initial and exact postcode,2,8,STG009773,ECOMMERCE,TXN001773,STG010428,ECOMMERCE,TXN002428,True,0.9524,True,1.0,True,0.9,True,1.0,True,1.0,False,0.0,0.9639,0.95,email | phone,address | email | name | phone | postcode,address | name | postcode,5,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007379,PCL007379
DCL007379,DCL009662,8,1,B04,Email domain and local-part prefix,1,8,STG009773,ECOMMERCE,TXN001773,STG022603,MARKETING,MKT001301,True,1.0,False,0.0,True,0.9,False,0.0,True,0.6,False,0.0,0.9,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_transitive_support,Clusters were already connected by stronger accepted matches,False,PCL007379,PCL007379
DCL007474,DCL010694,4,1,B04,Email domain and local-part prefix,1,4,STG013307,ECOMMERCE,TXN005307,STG077236,SUPPORT,SUP003934,True,0.9545,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9727,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007474,PCL007474
DCL007477,DCL009055,8,1,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,8,STG015201,ECOMMERCE,TXN007201,STG018222,ECOMMERCE,TXN010222,False,0.0,True,1.0,True,0.9524,True,1.0,True,1.0,False,0.0,0.9853,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007477,PCL007477
DCL007481,DCL010581,4,1,B04,Email domain and local-part prefix,1,4,STG077222,SUPPORT,SUP003920,STG074643,SUPPORT,SUP001341,True,0.9565,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9739,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007481,PCL007481
DCL007568,DCL009054,8,3,B04,Email domain and local-part prefix,1,24,STG023040,MARKETING,MKT001738,STG024692,MARKETING,MKT003390,True,0.9778,False,0.0,True,0.9565,False,0.0,True,0.3333,False,0.0,0.8633,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007568,PCL007568
DCL007574,DCL008553,7,3,B04,Email domain and local-part prefix,1,21,STG007574,CRM,CRM007574,STG076696,SUPPORT,SUP003394,True,0.898,False,0.0,True,0.7826,False,0.0,False,0.0,False,0.0,0.8518,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007574,PCL007574
DCL007597,DCL008373,3,8,B04,Email domain and local-part prefix,1,24,STG031421,MARKETING,MKT010119,STG077967,SUPPORT,SUP004665,True,0.9,False,0.0,True,0.7778,False,0.0,False,0.0,False,0.0,0.8511,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007597,PCL007597
DCL007598,DCL008834,5,3,B04,Email domain and local-part prefix,1,15,STG077281,SUPPORT,SUP003979,STG030327,MARKETING,MKT009025,True,0.9302,False,0.0,True,0.8235,False,0.0,False,0.0,False,0.0,0.8876,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007598,PCL007598
DCL007615,DCL010002,4,1,B04,Email domain and local-part prefix,1,4,STG076954,SUPPORT,SUP003652,STG026750,MARKETING,MKT005448,True,1.0,False,0.0,True,0.9565,False,0.0,False,0.0,False,0.0,0.9826,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007615,PCL007615
DCL007618,DCL010752,4,1,B04,Email domain and local-part prefix,1,4,STG075312,SUPPORT,SUP002010,STG078279,SUPPORT,SUP004977,True,1.0,False,0.0,True,0.9167,False,0.0,False,0.0,False,0.0,0.9667,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007618,PCL007618
DCL007633,DCL008827,7,5,B04,Email domain and local-part prefix,1,35,STG027784,MARKETING,MKT006482,STG024860,MARKETING,MKT003558,True,0.9804,False,0.0,True,1.0,False,0.0,True,0.3333,False,0.0,0.8791,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007633,PCL007633
DCL007721,DCL008738,1,1,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,1,STG007721,CRM,CRM007721,STG015117,ECOMMERCE,TXN007117,False,0.0,True,1.0,True,0.963,True,1.0,True,1.0,False,0.0,0.9886,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007721,PCL007721
DCL007728,DCL008676,3,6,B04,Email domain and local-part prefix,1,18,STG032586,MARKETING,MKT011284,STG073404,SUPPORT,SUP000102,True,0.8846,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8508,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007728,PCL007728
DCL007812,DCL009686,5,1,B04,Email domain and local-part prefix,1,5,STG024201,MARKETING,MKT002899,STG022847,MARKETING,MKT001545,True,0.9524,False,0.0,True,0.9,False,0.0,True,0.5,False,0.0,0.8595,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007809,PCL007809
DCL007834,DCL010402,4,4,B04,Email domain and local-part prefix,1,16,STG024027,MARKETING,MKT002725,STG077904,SUPPORT,SUP004602,True,0.898,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8647,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007828,PCL007828
DCL007879,DCL010390,2,1,B04,Email domain and local-part prefix,1,2,STG008433,ECOMMERCE,TXN000433,STG031803,MARKETING,MKT010501,True,1.0,False,0.0,True,0.9412,False,0.0,True,0.6667,False,0.0,0.9248,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007870,PCL007870
DCL007897,DCL008361,8,1,B02 | B03 | B04 | B05,Email domain and local-part prefix | First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,4,8,STG008548,ECOMMERCE,TXN000548,STG011822,ECOMMERCE,TXN003822,True,0.9756,True,1.0,True,0.9,True,1.0,True,1.0,False,0.0,0.9712,0.95,email | phone,address | email | name | phone | postcode,address | name | postcode,5,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007888,PCL007888
DCL007900,DCL009842,3,1,B04,Email domain and local-part prefix,1,3,STG026973,MARKETING,MKT005671,STG024977,MARKETING,MKT003675,True,1.0,False,0.0,True,0.9524,False,0.0,True,0.6667,False,0.0,0.9286,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007891,PCL007891
DCL007957,DCL008099,4,1,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,4,STG008916,ECOMMERCE,TXN000916,STG009879,ECOMMERCE,TXN001879,True,0.8261,True,1.0,True,0.9565,True,1.0,True,1.0,False,0.0,0.9359,0.95,phone,address | email | name | phone | postcode,address | email | name | postcode,5,4,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007940,PCL007940
DCL007959,DCL010590,5,1,B04,Email domain and local-part prefix,1,5,STG018128,ECOMMERCE,TXN010128,STG074831,SUPPORT,SUP001529,True,1.0,False,0.0,True,0.9,False,0.0,False,0.0,False,0.0,0.96,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007942,PCL007942
DCL007979,DCL008102,5,2,B02,Surname initial and postcode outward code,1,10,STG027723,MARKETING,MKT006421,STG009890,ECOMMERCE,TXN001890,True,0.8936,False,0.0,True,1.0,False,0.0,True,0.6,False,0.0,0.8801,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007962,PCL007962
DCL007987,DCL008414,5,5,B04,Email domain and local-part prefix,1,25,STG073731,SUPPORT,SUP000429,STG024673,MARKETING,MKT003371,True,0.9091,False,0.0,True,0.8182,False,0.0,False,0.0,False,0.0,0.8727,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007969,PCL007969
DCL007995,DCL009373,2,2,B04,Email domain and local-part prefix,1,4,STG023479,MARKETING,MKT002177,STG022736,MARKETING,MKT001434,True,0.9767,False,0.0,True,1.0,False,0.0,True,0.3077,False,0.0,0.873,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001180,PCL001180
DCL008002,DCL009851,4,1,B04,Email domain and local-part prefix,1,4,STG024657,MARKETING,MKT003355,STG025066,MARKETING,MKT003764,True,1.0,False,0.0,True,0.963,False,0.0,True,0.6667,False,0.0,0.9321,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007982,PCL007982
DCL008006,DCL010140,2,2,B04,Email domain and local-part prefix,1,4,STG009260,ECOMMERCE,TXN001260,STG028392,MARKETING,MKT007090,True,0.9565,False,0.0,True,0.9167,False,0.0,True,0.6667,False,0.0,0.8949,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007986,PCL007986
DCL008018,DCL010588,7,1,B04,Email domain and local-part prefix,1,7,STG075628,SUPPORT,SUP002326,STG074756,SUPPORT,SUP001454,True,0.9756,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9854,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007998,PCL007998
DCL008029,DCL010550,4,1,B04,Email domain and local-part prefix,1,4,STG075611,SUPPORT,SUP002309,STG074138,SUPPORT,SUP000836,True,0.9767,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.986,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008008,PCL008008
DCL008036,DCL010349,6,1,B04,Email domain and local-part prefix,1,6,STG074600,SUPPORT,SUP001298,STG031158,MARKETING,MKT009856,True,0.8571,False,0.0,True,0.8462,False,0.0,False,0.0,False,0.0,0.8527,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004964,PCL004964
DCL008038,DCL010313,7,1,B04,Email domain and local-part prefix,1,7,STG026089,MARKETING,MKT004787,STG030791,MARKETING,MKT009489,True,1.0,False,0.0,True,0.9565,False,0.0,True,0.6667,False,0.0,0.93,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008015,PCL008015
DCL008094,DCL009756,3,1,B04,Email domain and local-part prefix,1,3,STG074411,SUPPORT,SUP001109,STG023713,MARKETING,MKT002411,True,1.0,False,0.0,True,0.9412,False,0.0,False,0.0,False,0.0,0.9765,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004202,PCL004202
DCL008095,DCL008766,4,4,B04,Email domain and local-part prefix,1,16,STG073401,SUPPORT,SUP000099,STG021446,MARKETING,MKT000144,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008063,PCL008063
DCL008095,DCL009265,4,2,B04,Email domain and local-part prefix,1,8,STG073401,SUPPORT,SUP000099,STG027206,MARKETING,MKT005904,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008063,PCL008063
DCL008127,DCL008851,1,2,B05,First-name initial and exact postcode,1,2,STG010104,ECOMMERCE,TXN002104,STG016072,ECOMMERCE,TXN008072,False,0.0,True,1.0,True,0.8889,True,1.0,True,1.0,False,0.0,0.9658,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008090,PCL008090
DCL008135,DCL008623,2,6,B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,3,12,STG010149,ECOMMERCE,TXN002149,STG019405,ECOMMERCE,TXN011405,False,0.0,True,1.0,True,0.9474,True,1.0,True,1.0,False,0.0,0.9838,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008098,PCL008098
DCL008178,DCL009662,1,1,B04,Email domain and local-part prefix,1,1,STG010428,ECOMMERCE,TXN002428,STG022603,MARKETING,MKT001301,True,0.9524,False,0.0,True,1.0,False,0.0,True,0.6,False,0.0,0.9095,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL007379,PCL007379
DCL008251,DCL010458,1,2,B04,Email domain and local-part prefix,1,2,STG011004,ECOMMERCE,TXN003004,STG075099,SUPPORT,SUP001797,True,1.0,False,0.0,True,0.9167,False,0.0,False,0.0,False,0.0,0.9667,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008207,PCL008207
DCL008270,DCL009607,1,2,B04,Email domain and local-part prefix,1,2,STG011159,ECOMMERCE,TXN003159,STG023947,MARKETING,MKT002645,True,1.0,False,0.0,True,0.9091,False,0.0,True,0.6,False,0.0,0.903,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008223,PCL008223
DCL008311,DCL009015,1,2,B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,3,2,STG011432,ECOMMERCE,TXN003432,STG017815,ECOMMERCE,TXN009815,False,0.0,True,1.0,True,0.9091,True,1.0,True,1.0,False,0.0,0.972,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005133,PCL005133
DCL008323,DCL010266,5,1,B04,Email domain and local-part prefix,1,5,STG076461,SUPPORT,SUP003159,STG030120,MARKETING,MKT008818,True,0.9167,False,0.0,True,0.8462,False,0.0,False,0.0,False,0.0,0.8885,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003461,PCL003461
DCL008335,DCL009636,3,1,B04,Email domain and local-part prefix,1,3,STG030468,MARKETING,MKT009166,STG022321,MARKETING,MKT001019,True,1.0,False,0.0,True,0.9091,False,0.0,True,0.6667,False,0.0,0.9141,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008282,PCL008282
DCL008407,DCL008680,3,2,B02 | B04,Email domain and local-part prefix | Surname initial and postcode outward code,2,6,STG022194,MARKETING,MKT000892,STG014599,ECOMMERCE,TXN006599,True,1.0,False,0.0,True,0.9167,False,0.0,True,0.6667,False,0.0,0.9167,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008347,PCL008347
DCL008427,DCL009184,1,3,B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,3,3,STG012364,ECOMMERCE,TXN004364,STG019353,ECOMMERCE,TXN011353,True,0.8,True,1.0,True,0.9655,True,1.0,True,1.0,False,0.0,0.9296,0.95,phone,address | email | name | phone | postcode,address | email | name | postcode,5,4,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008365,PCL008365
DCL008440,DCL008592,3,3,B04,Email domain and local-part prefix,1,9,STG025868,MARKETING,MKT004566,STG074474,SUPPORT,SUP001172,True,0.9057,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8693,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008376,PCL008376
DCL008440,DCL009078,3,2,B05,First-name initial and exact postcode,1,6,STG012458,ECOMMERCE,TXN004458,STG018366,ECOMMERCE,TXN010366,True,0.5778,True,1.0,True,0.9231,True,1.0,True,1.0,False,0.0,0.8505,0.95,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL008376,PCL008376
DCL008475,DCL010648,2,1,B04,Email domain and local-part prefix,1,2,STG015884,ECOMMERCE,TXN007884,STG075974,SUPPORT,SUP002672,True,0.9388,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8892,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_transitive_support,Clusters were already connected by stronger accepted matches,False,PCL003109,PCL003109
